ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1001	ENSG00000140320	BAHD1	chr15	+	40465334	40465435	40465343	40465435	40464470	40464547	1001	11,7,16,23,5,8,9,22,23,11,11	28,17,4,28,28,17,16,23,36,24,35	12,9,10,7,5,0,14,11,12	28,22,22,29,67,45,39,25,29	109	100	0.00176172546313	0.042261800071	0.265,0.274,0.786,0.43,0.141,0.302,0.34,0.467,0.37,0.296,0.224	0.282,0.273,0.294,0.181,0.064,0.0,0.248,0.288,0.275	0.142
1086	ENSG00000165795	NDRG2	chr14	-	21024029	21024139	21024029	21024096	21025028	21025061	1086	34,66,51,42,44,42,13,34,63,29,34	85,89,51,80,99,55,35,90,121,74,60	118,83,20,102,50,55,65,32,32	166,123,50,17,42,78,63,39,26	143	100	0.00176571301502	0.042279017193	0.219,0.341,0.412,0.269,0.237,0.348,0.206,0.209,0.267,0.215,0.284	0.332,0.321,0.219,0.808,0.454,0.33,0.419,0.365,0.463	-0.139
1132	ENSG00000136840	ST6GALNAC4	chr9	-	127909950	127910528	127909950	127910058	127912267	127912680	1132	8,4,11,9,12,11,0,3,10,1,0	19,36,8,16,19,11,2,23,15,5,3	27,12,1,12,24,14,11,19,6	17,10,10,4,24,14,18,9,14	570	100	6.79002638396e-05	0.00309137468819	0.069,0.019,0.194,0.09,0.1,0.149,0.0,0.022,0.105,0.034,0.0	0.218,0.174,0.017,0.345,0.149,0.149,0.097,0.27,0.07	-0.094
1227	ENSG00000164062	APEH	chr3	+	49676055	49676515	49676377	49676515	49675890	49675966	1227	380,88,115,410,374,142,323,581,457,300,224	13,3,11,22,15,8,41,31,6,8,8	585,282,547,390,439,416,410,340,280	6,12,12,11,3,10,3,14,0	422	100	5.3219857743e-08	7.81969046156e-06	0.874,0.874,0.712,0.815,0.855,0.808,0.651,0.816,0.948,0.899,0.869	0.959,0.848,0.915,0.894,0.972,0.908,0.97,0.852,1.0	-0.095
1301	ENSG00000050405	LIMA1	chr12	-	50192451	50192564	50192451	50192561	50195829	50195887	1301	2,11,2,14,7,3,4,2,2,12,3	47,60,34,67,50,78,21,35,57,25,36	2,1,5,0,6,2,0,0,0	52,48,31,37,43,55,38,24,20	103	100	9.21003333432e-06	0.000595428655064	0.04,0.151,0.054,0.169,0.12,0.036,0.156,0.053,0.033,0.318,0.075	0.036,0.02,0.135,0.0,0.119,0.034,0.0,0.0,0.0	0.071
1345	ENSG00000082269	FAM135A	chr6	+	70477158	70477332	70477292	70477332	70475662	70475733	1345	168,116,75,179,222,112,152,202,256,163,252	6,8,0,20,9,10,2,6,2,6,7	178,132,150,84,107,205,149,74,32	6,0,4,0,0,0,0,0,0	234	100	3.20341531079e-11	1.65680639874e-08	0.923,0.861,1.0,0.793,0.913,0.827,0.97,0.935,0.982,0.921,0.939	0.927,1.0,0.941,1.0,1.0,1.0,1.0,1.0,1.0	-0.07
1392	ENSG00000033627	ATP6V0A1	chr17	+	42477638	42477742	42477656	42477742	42468009	42468107	1392	27,3,4,14,11,8,7,5,17,7,6	0,0,0,0,2,0,4,3,2,7,1	7,10,20,49,17,24,22,13,9	0,3,0,0,0,0,0,0,0	118	100	8.71735603483e-05	0.00374469812393	1.0,1.0,1.0,1.0,0.823,1.0,0.597,0.585,0.878,0.459,0.836	1.0,0.739,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.137
1428	ENSG00000139218	SCAF11	chr12	-	45919130	45922194	45919130	45919309	45922462	45922582	1428	585,603,643,1126,691,672,1219,856,745,892,1076	0,0,0,6,0,0,0,0,1,0,2	667,562,827,694,721,921,688,659,549	0,2,0,10,2,4,0,2,2	2985	100	1.15095280907e-05	0.000705299517596	1.0,1.0,1.0,0.863,1.0,1.0,1.0,1.0,0.961,1.0,0.947	1.0,0.904,1.0,0.699,0.924,0.885,1.0,0.917,0.902	0.065
1473	ENSG00000168137	SETD5	chr3	+	9434276	9434485	9434333	9434485	9433844	9433950	1473	35,36,27,35,27,24,21,35,44,28,22	61,49,37,73,58,38,47,85,74,63,43	70,53,24,28,25,55,51,26,12	33,43,66,43,37,36,37,47,19	157	100	0.00177752234408	0.042460494079	0.268,0.319,0.317,0.234,0.229,0.287,0.222,0.208,0.275,0.221,0.246	0.575,0.44,0.188,0.293,0.301,0.493,0.468,0.261,0.287	-0.11
1545	ENSG00000076706	MCAM	chr11	-	119310755	119311185	119310755	119310903	119311279	119311421	1545	61,79,24,222,40,74,16,54,86,20,8	8,14,0,12,0,4,0,0,1,0,0	67,87,60,23,14,119,47,57,18	0,2,0,0,0,0,0,0,0	382	100	7.27480298224e-11	3.13544008535e-08	0.666,0.596,1.0,0.829,1.0,0.829,1.0,1.0,0.957,1.0,1.0	1.0,0.919,1.0,1.0,1.0,1.0,1.0,1.0,1.0	-0.093
1562	ENSG00000168807	SNTB2	chr16	+	69260049	69260260	69260170	69260260	69245601	69245815	1562	22,27,17,73,89,44,60,76,56,59,61	3,1,0,1,4,11,0,5,5,1,3	62,33,37,42,99,98,75,52,77	0,0,4,0,0,1,4,2,0	221	100	7.26442622045e-06	0.000484170263043	0.768,0.924,1.0,0.971,0.91,0.644,1.0,0.873,0.835,0.964,0.902	1.0,1.0,0.807,1.0,1.0,0.978,0.895,0.922,1.0	-0.066
1611	ENSG00000137872	SEMA6D	chr15	+	47766576	47766677	47766615	47766677	47766104	47766182	1611	50,25,29,73,44,34,28,60,73,59,38	23,39,23,40,18,27,26,24,34,31,20	63,72,62,45,67,23,101,29,5	25,39,27,9,0,8,27,20,0	139	100	0.0010611747752	0.0277752830837	0.61,0.316,0.476,0.568,0.637,0.475,0.437,0.643,0.607,0.578,0.578	0.645,0.57,0.623,0.782,1.0,0.674,0.729,0.511,1.0	-0.187
1653	ENSG00000078018	MAP2	chr2	+	209692624	209696350	209692636	209696350	209690602	209690848	1653	80,24,3,132,174,2,27,136,155,141,69	4,10,0,6,8,0,13,22,8,6,12	93,117,67,34,60,86,84,35,5	0,4,0,0,0,2,0,0,0	112	100	2.33146835171e-15	2.7405350716e-12	0.947,0.682,1.0,0.952,0.951,1.0,0.65,0.847,0.945,0.955,0.837	1.0,0.963,1.0,1.0,1.0,0.975,1.0,1.0,1.0	-0.105
1703	ENSG00000235437	LINC01278	chrX	-	63426557	63427072	63426557	63426996	63432363	63432491	1703	40,16,12,38,24,7,17,16,27,16,43	6,0,4,2,7,4,2,0,10,6,0	48,71,58,37,45,32,29,21,30	3,4,0,0,0,1,0,2,0	176	100	2.91877633174e-09	8.02973999349e-07	0.791,1.0,0.63,0.915,0.661,0.499,0.828,1.0,0.605,0.602,1.0	0.901,0.91,1.0,1.0,1.0,0.948,1.0,0.856,1.0	-0.182
1704	ENSG00000235437	LINC01278	chrX	-	63426557	63427259	63426557	63426996	63432363	63432491	1704	90,55,22,82,91,21,46,51,61,66,86	6,0,4,2,7,4,2,0,10,6,0	115,144,104,112,93,94,69,55,42	3,4,0,0,0,1,0,2,0	363	100	1.04760807806e-08	2.05235946202e-06	0.805,1.0,0.602,0.919,0.782,0.591,0.864,1.0,0.627,0.752,1.0	0.913,0.908,1.0,1.0,1.0,0.963,1.0,0.883,1.0	-0.15
1705	ENSG00000235437	LINC01278	chrX	-	63426557	63428981	63426557	63426996	63432363	63432491	1705	448,383,160,391,416,127,164,296,317,338,265	6,0,4,2,7,4,2,0,10,6,0	574,493,393,449,428,440,413,299,209	3,4,0,0,0,1,0,2,0	2085	100	1.5685261312e-08	2.93928157629e-06	0.782,1.0,0.657,0.904,0.74,0.604,0.797,1.0,0.603,0.73,1.0	0.902,0.855,1.0,1.0,1.0,0.955,1.0,0.878,1.0	-0.153
1745	ENSG00000130475	FCHO1	chr19	+	17755117	17755191	17755121	17755191	17754591	17754681	1745	48,37,26,66,59,52,39,48,49,39,20	10,0,7,0,13,0,14,2,9,1,8	80,70,79,33,38,128,131,105,9	8,2,2,0,0,1,9,2,0	104	100	1.68677379064e-07	2.10754816062e-05	0.822,1.0,0.781,1.0,0.814,1.0,0.728,0.958,0.84,0.974,0.706	0.906,0.971,0.974,1.0,1.0,0.992,0.933,0.981,1.0	-0.098
1860	ENSG00000157193	LRP8	chr1	-	53255116	53257464	53255116	53255185	53258318	53258471	1860	275,180,282,434,372,150,77,247,524,172,127	24,6,15,33,21,5,12,35,23,20,14	620,442,212,127,155,362,270,207,154	11,7,10,0,9,5,1,18,16	2379	100	0.000975289236692	0.0258942296313	0.325,0.558,0.441,0.356,0.427,0.558,0.212,0.229,0.489,0.266,0.276	0.703,0.726,0.471,1.0,0.42,0.753,0.919,0.326,0.288	-0.247
1872	ENSG00000185250	PPIL6	chr6	-	109426846	109426994	109426846	109426952	109431156	109431345	1872	37,10,23,29,33,18,62,43,23,40,77	1,5,0,4,1,2,6,3,4,2,2	26,12,49,38,54,34,70,55,81	3,0,0,0,3,2,3,0,1	142	100	8.19112600952e-05	0.00360242378582	0.963,0.585,1.0,0.836,0.959,0.864,0.879,0.91,0.802,0.934,0.964	0.859,1.0,1.0,1.0,0.927,0.923,0.943,1.0,0.983	-0.078
1898	ENSG00000158856	DMTN	chr8	+	22069015	22069518	22069418	22069518	22067526	22067682	1898	457,235,104,542,716,137,141,693,575,192,185	39,30,24,51,75,32,0,61,61,2,15	765,853,505,157,358,684,654,351,119	16,40,15,19,33,14,60,16,0	503	100	0.00214151428936	0.0483242229693	0.7,0.609,0.463,0.679,0.655,0.46,1.0,0.693,0.652,0.95,0.71	0.905,0.809,0.87,0.622,0.683,0.907,0.684,0.813,1.0	-0.122
2126	ENSG00000113761	ZNF346	chr5	+	177050702	177050936	177050750	177050936	177044388	177044533	2126	40,21,10,16,24,11,35,44,41,34,31	53,72,41,74,97,31,92,130,112,105,142	42,23,38,55,35,27,63,42,23	104,44,122,96,112,51,76,56,39	148	100	0.000381567107254	0.0128480799396	0.338,0.165,0.141,0.127,0.143,0.193,0.204,0.186,0.198,0.18,0.129	0.214,0.261,0.174,0.279,0.174,0.263,0.359,0.336,0.285	-0.078
2177	ENSG00000134982	APC	chr5	+	112818965	112819344	112819268	112819344	112815494	112815593	2177	1355,731,502,1340,1748,692,1413,2354,2023,1642,898	132,42,42,127,110,70,312,133,163,218,181	1556,1156,1012,547,779,1235,1081,755,306	67,57,182,16,36,51,78,62,22	403	100	0.000615554847833	0.0182968372011	0.718,0.812,0.748,0.724,0.798,0.71,0.529,0.815,0.755,0.651,0.552	0.852,0.834,0.58,0.895,0.843,0.857,0.775,0.751,0.775	-0.086
2274	ENSG00000291092	PMS2P3	chr7	-	75510930	75511289	75510930	75511114	75512308	75512421	2274	35,21,17,33,24,19,11,24,26,7,21	45,48,31,50,45,44,27,44,52,25,14	29,44,14,46,39,27,18,14,17	15,26,17,53,35,41,8,22,47	275	100	0.00210953292697	0.0478297505565	0.22,0.137,0.166,0.194,0.162,0.136,0.129,0.166,0.154,0.092,0.353	0.413,0.381,0.23,0.24,0.288,0.193,0.45,0.188,0.116	-0.104
2315	ENSG00000126883	NUP214	chr9	+	131146128	131146304	131146164	131146304	131144279	131144754	2315	95,57,53,42,58,32,82,53,91,66,76	10,0,0,8,4,2,8,8,0,5,4	107,142,91,79,78,82,84,81,50	14,12,17,20,53,6,20,6,0	136	100	5.72252308042e-05	0.00270044611058	0.875,1.0,1.0,0.794,0.914,0.922,0.883,0.83,1.0,0.907,0.933	0.849,0.897,0.797,0.744,0.52,0.909,0.755,0.908,1.0	0.094
2454	ENSG00000230590	FTX	chrX	-	74202650	74203953	74202650	74203909	74274341	74274410	2454	28,10,17,34,38,7,5,27,26,15,7	0,0,2,0,2,0,0,8,0,0,2	34,22,5,15,29,24,31,26,14	2,6,1,8,3,0,4,0,0	144	100	0.00073682910153	0.0210778767318	1.0,1.0,0.855,1.0,0.93,1.0,1.0,0.701,1.0,1.0,0.709	0.922,0.718,0.776,0.566,0.87,1.0,0.843,1.0,1.0	0.072
2457	ENSG00000230590	FTX	chrX	-	74274341	74274457	74274341	74274371	74280393	74280494	2457	11,8,11,38,22,6,8,20,15,25,6	0,0,0,1,0,0,0,2,3,0,0	18,17,19,8,2,10,20,8,3	5,0,1,3,0,6,0,0,0	186	100	0.000482595413414	0.0154073054208	1.0,1.0,1.0,0.953,1.0,1.0,1.0,0.843,0.729,1.0,1.0	0.659,1.0,0.911,0.589,1.0,0.473,1.0,1.0,1.0	0.109
2552	ENSG00000159131	GART	chr21	-	33539170	33539356	33539170	33539323	33542547	33542820	2552	18,4,3,13,6,1,5,7,20,5,4	0,5,0,0,1,0,0,2,0,0,3	31,12,20,17,12,3,11,12,9	8,2,4,0,7,3,13,0,0	133	100	0.000129871310989	0.00526406285607	1.0,0.376,1.0,1.0,0.819,1.0,1.0,0.725,1.0,1.0,0.501	0.744,0.819,0.79,1.0,0.563,0.429,0.389,1.0,1.0	0.108
2635	ENSG00000109113	RAB34	chr17	-	28715992	28716061	28715992	28716058	28716902	28716994	2635	1,2,0,6,0,8,3,4,0,0,0	5,8,5,28,5,9,4,6,5,2,2	0,4,0,0,0,3,0,0,0	16,4,7,6,3,7,17,5,2	103	100	8.17196463498e-06	0.000536362958022	0.163,0.195,0.0,0.172,0.0,0.463,0.421,0.393,0.0,0.0,0.0	0.0,0.493,0.0,0.0,0.0,0.294,0.0,0.0,0.0	0.077
2745	ENSG00000115392	FANCL	chr2	-	58163433	58165011	58163433	58163517	58165723	58165874	2745	22,37,55,83,32,71,130,91,56,47,81	12,7,5,17,25,4,2,20,24,29,20	64,14,34,27,35,26,60,18,16	28,23,11,30,18,20,32,3,9	1594	100	7.49194504519e-05	0.00334037411842	0.103,0.249,0.408,0.234,0.074,0.527,0.803,0.222,0.128,0.092,0.203	0.125,0.037,0.162,0.053,0.109,0.075,0.105,0.273,0.1	0.161
2774	ENSG00000177728	TMEM94	chr17	+	75498443	75498538	75498455	75498538	75498174	75498323	2774	10,55,41,60,60,56,12,25,69,22,12	0,0,0,4,1,3,0,2,2,2,1	56,66,26,19,28,32,19,28,21	5,2,1,6,4,1,3,2,0	112	100	0.00210323306672	0.0477940308483	1.0,1.0,1.0,0.931,0.982,0.943,1.0,0.918,0.969,0.908,0.915	0.909,0.967,0.959,0.739,0.862,0.966,0.85,0.926,1.0	0.052
3084	ENSG00000134905	CARS2	chr13	-	110642314	110644182	110642314	110642521	110644384	110644483	3084	59,35,30,99,58,47,6,39,38,31,18	28,12,19,27,38,24,25,45,37,22,25	57,56,37,36,76,69,55,43,41	43,21,17,14,8,13,47,15,22	1761	100	0.000820982951889	0.0227796342659	0.107,0.142,0.082,0.172,0.08,0.1,0.013,0.047,0.055,0.074,0.039	0.07,0.132,0.11,0.127,0.35,0.232,0.062,0.14,0.096	-0.064
3112	ENSG00000285725	NA	chr7	-	97966595	97967247	97966595	97966977	97969004	97969052	3112	21,26,12,44,30,19,8,12,46,13,12	18,21,16,24,31,22,26,11,6,10,8	43,53,30,36,43,58,18,16,26	20,6,10,5,7,8,9,5,5	370	100	1.84243616252e-07	2.24742448881e-05	0.24,0.251,0.169,0.331,0.207,0.189,0.077,0.228,0.674,0.26,0.288	0.368,0.705,0.448,0.661,0.624,0.662,0.351,0.464,0.584	-0.276
3157	ENSG00000092199	HNRNPC	chr14	-	21263310	21263582	21263310	21263336	21269297	21269425	3157	213,143,137,301,180,143,311,273,173,163,182	318,166,197,530,527,260,262,755,655,462,268	218,175,250,295,302,314,145,166,134	551,349,350,220,162,319,444,203,124	346	100	0.000657359465713	0.0191865866629	0.162,0.199,0.167,0.141,0.09,0.137,0.255,0.095,0.071,0.093,0.164	0.103,0.127,0.171,0.279,0.35,0.221,0.086,0.191,0.238	-0.053
3184	ENSG00000070061	ELP1	chr9	-	108917546	108919349	108917546	108917670	108922841	108922927	3184	598,321,275,588,588,178,669,581,531,558,814	1,4,0,4,1,0,1,5,7,1,0	515,407,653,756,860,691,758,508,231	0,1,1,0,2,0,0,0,0	1779	100	4.40247729054e-05	0.00220635780491	0.971,0.819,1.0,0.892,0.971,1.0,0.974,0.867,0.81,0.969,1.0	1.0,0.958,0.973,1.0,0.96,1.0,1.0,1.0,1.0	-0.054
3193	ENSG00000083799	CYLD	chr16	+	50749548	50750202	50749575	50750202	50742761	50742841	3193	2,0,1,1,1,0,4,3,9,6,4	10,8,5,21,26,5,25,43,25,35,7	0,1,4,0,0,0,3,1,0	26,22,13,30,4,19,33,17,3	127	100	6.37536069692e-06	0.000440820394712	0.136,0.0,0.136,0.036,0.029,0.0,0.112,0.052,0.221,0.119,0.31	0.0,0.035,0.195,0.0,0.0,0.0,0.067,0.044,0.0	0.067
3275	ENSG00000146409	SLC18B1	chr6	-	132772131	132772249	132772131	132772206	132772992	132773088	3275	0,3,0,1,16,1,13,2,10,7,5	20,37,16,102,74,51,52,81,85,42,27	5,0,14,12,24,12,21,3,12	28,30,33,21,4,33,33,30,32	143	100	3.68722724486e-06	0.000277839336528	0.0,0.054,0.0,0.007,0.131,0.014,0.149,0.017,0.076,0.104,0.115	0.111,0.0,0.229,0.286,0.808,0.203,0.308,0.065,0.208	-0.186
3285	ENSG00000148985	PGAP2	chr11	+	3824795	3825128	3825019	3825128	3824269	3824376	3285	5,8,3,5,7,0,0,2,21,2,0	2,0,3,5,4,4,8,5,3,2,6	11,21,11,11,18,7,13,17,4	0,2,2,0,0,2,0,4,0	324	100	3.16929815725e-11	1.65680639874e-08	0.436,1.0,0.236,0.236,0.351,0.0,0.0,0.11,0.684,0.236,0.0	1.0,0.764,0.629,1.0,1.0,0.519,1.0,0.567,1.0	-0.532
3471	ENSG00000127054	INTS11	chr1	-	1313731	1314105	1313731	1313921	1314300	1314365	3471	0,18,4,30,7,12,6,10,22,2,2	66,54,26,105,66,87,28,79,116,26,14	35,20,12,27,20,7,31,14,2	39,79,51,59,38,75,47,52,16	284	100	3.88844632715e-07	4.12111565656e-05	0.0,0.105,0.051,0.091,0.036,0.046,0.07,0.043,0.063,0.026,0.048	0.24,0.082,0.077,0.139,0.156,0.032,0.188,0.087,0.042	-0.063
3643	ENSG00000123200	ZC3H13	chr13	-	45965279	45965432	45965279	45965429	45967503	45968028	3643	260,197,232,285,248,265,477,346,203,350,431	158,99,143,150,166,171,249,217,99,202,296	238,147,496,166,305,259,232,150,70	183,120,317,143,204,170,205,109,49	103	100	0.000486291824212	0.0154870770617	0.615,0.659,0.612,0.648,0.592,0.601,0.65,0.608,0.666,0.627,0.586	0.558,0.543,0.603,0.53,0.592,0.597,0.524,0.572,0.581	0.057
