gene_name	gene_id	lsv_id	mean_dpsi_per_lsv_junction	probability_changing	probability_non_changing	Condition_1_mean_psi	Condition_2_mean_psi	lsv_type	num_junctions	num_exons	de_novo_junctions	seqid	strand	junctions_coords	exons_coords	ir_coords	ucsc_lsv_link
KDM1A	ENSG00000004487	gene:ENSG00000004487:s:23082220-23082366	0.0567;-0.0567	5.597e-01;5.597e-01	2.805e-01;2.805e-01	0.0367;0.9633	0.0953;0.9047	s|1e1.1o1|1e2.1o1	2	3	0;0	1	+	23082366-23082450;23082366-23083179	23082220-23082366;23082450-23082509;23083179-23083689	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=1%3A23083689-23082220
KDM1A	ENSG00000004487	gene:ENSG00000004487:t:23068170-23068681	0.1712;-0.1712	9.932e-01;9.932e-01	1.533e-03;1.533e-03	0.4736;0.5264	0.6517;0.3483	t|1e1.1o1|1e2.1o1	2	3	0;0	1	+	23059167-23068539;23066071-23068539	23059073-23059167;23065199-23066071;23068170-23068681	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=1%3A23068681-23059073
RBM6	ENSG00000004534	gene:ENSG00000004534:s:49975323-49975392	0.0582;-0.0582	5.674e-01;5.674e-01	2.253e-01;2.253e-01	0.6974;0.3026	0.7698;0.2302	s|1e1.1o1|1e2.1o1	2	3	0;0	3	+	49975392-49999440;49975392-50048245	49975323-49975392;49999440-49999513;50048245-50048319	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=3%3A50048319-49975323
ARHGAP33	ENSG00000004777	gene:ENSG00000004777:s:35784172-35784393	0.3100;-0.3100	1.000e+00;1.000e+00	2.059e-13;3.331e-16	0.1790;0.8210	0.4867;0.5133	s|1e1.1o1|1e2.1o1	2	3	0;0	19	+	35784317-35784495;35784317-35784953	35784172-35784393;35784495-35784706;35784832-35785106	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=19%3A35785106-35784172
ARHGAP33	ENSG00000004777	gene:ENSG00000004777:t:35784832-35785106	-0.1374;0.1374	9.903e-01;9.903e-01	2.944e-03;2.944e-03	0.9661;0.0339	0.8371;0.1629	t|1e1.1o1|1e2.1o1	2	3	0;1	19	+	35784317-35784953;35784706-35784953	35784172-35784393;35784495-35784706;35784832-35785106	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=19%3A35785106-35784172
ST7	ENSG00000004866	gene:ENSG00000004866:s:117131885-117131960	0.0769;-0.0769	6.185e-01;6.185e-01	1.195e-01;1.195e-01	0.4968;0.5032	0.6016;0.3984	s|1e1.1o1|1e2.1o1	2	3	0;0	7	+	117131960-117134124;117131960-117136081	117131885-117131960;117134124-117134192;117136081-117137342	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=7%3A117137342-117131885
ST7	ENSG00000004866	gene:ENSG00000004866:t:117136081-117137342	-0.1176;0.1176	8.015e-01;8.015e-01	4.545e-02;4.545e-02	0.4904;0.5096	0.3458;0.6542	t|1e1.1o1|1e2.1o1	2	3	0;0	7	+	117131960-117136081;117134192-117136081	117131885-117131960;117134124-117134192;117136081-117137342	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=7%3A117137342-117131885
DVL2	ENSG00000004975	gene:ENSG00000004975:s:7230046-7230155	-0.0812;0.0812	6.165e-01;6.165e-01	1.073e-01;1.073e-01	0.4426;0.5574	0.3355;0.6645	s|1e1.1o1|2e1.1o1	2	2	0;0	17	-	7229943-7230058;7229943-7230046	7229808-7229943;7230046-7230155	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A7230155-7229808
SPPL2B	ENSG00000005206	gene:ENSG00000005206:s:2340076-2340172	-0.0587;0.0587	5.737e-01;5.737e-01	2.295e-01;2.295e-01	0.9149;0.0851	0.8464;0.1536	s|1e1.1o2|1e1.2o2	2	2	0;0	19	+	2340172-2340898;2340172-2340932	2340076-2340172;2340898-2342503	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=19%3A2342503-2340076
PRKAR2B	ENSG00000005249	gene:ENSG00000005249:t:107070281-107070316	0.0776;0.0000;-0.0592	7.220e-01;1.806e-08;5.813e-01	1.322e-01;1.000e+00;2.732e-01	0.8479;0.0160;0.1390	0.9346;0.0013;0.0641	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	7	+	107045214-107070281;107069633-107070281;107069986-107070281	107044705-107045214;107069514-107069633;107069658-107069986;107070281-107070316	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=7%3A107070316-107044705
CREBBP	ENSG00000005339	gene:ENSG00000005339:t:3782886-3782926	-0.0609;0.0609	5.717e-01;5.717e-01	2.060e-01;2.060e-01	0.2513;0.7487	0.1696;0.8304	t|1e1.1o1|1e2.1o1	2	3	0;0	16	-	3782926-3793386;3782926-3791981	3782886-3782926;3791981-3792094;3793386-3793626	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=16%3A3793626-3782886
TSPOAP1	ENSG00000005379	gene:ENSG00000005379:s:58309967-58310158	0.1363;-0.1363	1.000e+00;1.000e+00	1.068e-07;1.079e-07	0.8436;0.1564	0.9963;0.0037	s|1e1.1o1|1e2.1o1	2	3	0;0	17	-	58309380-58309967;58307941-58309967	58307842-58307941;58308541-58309380;58309967-58310158	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A58310158-58307842
TSPOAP1	ENSG00000005379	gene:ENSG00000005379:t:58307842-58307941	-0.1014;0.1014	9.831e-01;9.831e-01	6.917e-03;6.917e-03	0.1208;0.8792	0.0034;0.9966	t|1e1.1o1|1e2.1o1	2	3	0;0	17	-	58307941-58309967;58307941-58308541	58307842-58307941;58308541-58309380;58309967-58310158	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A58310158-58307842
WDR54	ENSG00000005448	gene:ENSG00000005448:s:74421678-74421816	-0.1592;0.1592	9.373e-01;9.373e-01	1.221e-02;1.221e-02	0.9278;0.0722	0.7512;0.2488	s|1e1.1o1|1e2.1o1	2	3	0;0	2	+	74421816-74422153;74421816-74422870	74421678-74421816;74422120-74422610;74422870-74423111	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=2%3A74423111-74421678
WDR54	ENSG00000005448	gene:ENSG00000005448:s:74423855-74423982	-0.0746;0.0282;0.0345	6.064e-01;3.054e-01;3.625e-01	1.295e-01;4.204e-01;3.718e-01	0.8700;0.0666;0.0613	0.7718;0.1095;0.1163	s|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;0;0	2	+	74423982-74424875;74423982-74425075;74423982-74425097	74423855-74423982;74424873-74424976;74425075-74425237	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=2%3A74425237-74423855
WDR54	ENSG00000005448	gene:ENSG00000005448:t:74422870-74423111	0.1377;-0.1377	8.911e-01;8.911e-01	2.396e-02;2.396e-02	0.0737;0.9263	0.2331;0.7669	t|1e1.1o1|1e2.1o1	2	3	0;0	2	+	74421816-74422870;74422375-74422870	74421678-74421816;74422120-74422610;74422870-74423111	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=2%3A74423111-74421678
WDR54	ENSG00000005448	gene:ENSG00000005448:t:74425075-74425237	0.0349;-0.0866;0.0431	3.586e-01;6.832e-01;4.298e-01	3.621e-01;9.727e-02;3.069e-01	0.0484;0.9103;0.0441	0.0957;0.8080;0.0972	t|1e1.1o1|1e2.1o1|2e1.1o1	3	3	0;0;0	2	+	74423982-74425075;74424975-74425075;74423982-74425097	74423855-74423982;74424873-74424976;74425075-74425237	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=2%3A74425237-74423855
KMT2E	ENSG00000005483	gene:ENSG00000005483:t:105110771-105110868	-0.0801;0.0801	6.892e-01;6.892e-01	1.179e-01;1.179e-01	0.5002;0.4998	0.4026;0.5974	t|1e1.1o1|1e2.1o1	2	3	0;0	7	+	105110368-105110771;105110602-105110771	105110280-105110368;105110477-105110602;105110771-105110868	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=7%3A105110868-105110280
ZNF195	ENSG00000005801	gene:ENSG00000005801:t:3357927-3360565	-0.1481;0.1349;0.0018	9.008e-01;8.383e-01;1.792e-01	1.854e-02;3.085e-02;6.485e-01	0.3224;0.6103;0.0666	0.1604;0.7669;0.0712	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	11	-	3360565-3370975;3360565-3361743;3360565-3360720	3357927-3360565;3360720-3360788;3361743-3361889;3370943-3371147	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=11%3A3371147-3357927
MYCBP2	ENSG00000005810	gene:ENSG00000005810:s:77118340-77118659	-0.0508;0.0508	5.196e-01;5.196e-01	4.769e-01;4.769e-01	0.0696;0.9304	0.0133;0.9867	s|1e1.1o1|1e2.1o1	2	3	0;0	13	-	77103310-77118340;77099013-77118340	77097370-77099013;77103209-77103310;77118340-77118659	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=13%3A77118659-77097370
MYCBP2	ENSG00000005810	gene:ENSG00000005810:t:77097370-77099013	-0.0187;0.0585;-0.0498	2.248e-01;5.837e-01;5.103e-01	6.144e-01;2.492e-01;4.806e-01	0.5037;0.4328;0.0618	0.4814;0.4952;0.0225	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	13	-	77099013-77121373;77099013-77118340;77099013-77103209	77097370-77099013;77103209-77103310;77118340-77118659;77120137-77121495	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=13%3A77121495-77097370
MYCBP2	ENSG00000005810	gene:ENSG00000005810:t:77126318-77126542	-0.0503;0.0503	4.871e-01;4.871e-01	2.686e-01;2.686e-01	0.3330;0.6670	0.2708;0.7292	t|1e1.1o1|1e2.1o1	2	3	0;0	13	-	77126542-77139196;77126542-77129156	77126318-77126542;77129156-77129230;77139196-77139336	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=13%3A77139336-77126318
LAMP2	ENSG00000005893	gene:ENSG00000005893:s:120441730-120441894	-0.0952;-0.0038;0.0958	8.718e-01;7.919e-02;8.263e-01	5.617e-02;8.304e-01;7.794e-02	0.5233;0.2233;0.2561	0.4207;0.2191;0.3590	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	X	-	120439293-120441730;120431462-120441730;120428626-120441730	120426148-120428626;120431015-120432686;120436494-120439293;120441730-120441894	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=X%3A120441894-120426148
ABCC8	ENSG00000006071	gene:ENSG00000006071:s:17426920-17427154	-0.0566;0.0566	5.140e-01;5.140e-01	2.144e-01;2.144e-01	0.4997;0.5003	0.4231;0.5769	s|1e1.1o2|1e1.2o2	2	2	0;0	11	-	17416965-17427049;17416962-17427049	17416930-17416965;17426920-17427154	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=11%3A17427154-17416930
AP2B1	ENSG00000006125	gene:ENSG00000006125:s:35657599-35657791	0.0511;-0.0511	5.146e-01;5.146e-01	3.262e-01;3.262e-01	0.8057;0.1943	0.8622;0.1378	s|1e1.1o1|1e2.1o1	2	3	0;0	17	+	35657791-35670857;35657791-35671754	35657599-35657791;35670857-35670898;35671754-35671900	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A35671900-35657599
AP2B1	ENSG00000006125	gene:ENSG00000006125:t:35594008-35594067	0.0000;0.0681;-0.0073;-0.0383	2.780e-04;6.703e-01;7.744e-02;3.904e-01	9.993e-01;1.834e-01;8.038e-01;4.852e-01	0.0279;0.7768;0.0837;0.1081	0.0171;0.8502;0.0657;0.0650	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2	4	4	0;0;0;0	17	+	35578121-35594008;35587428-35594008;35587597-35594008;35587663-35594008	35578046-35578121;35586899-35587428;35587452-35587663;35594008-35594067	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A35594067-35578046
AP2B1	ENSG00000006125	gene:ENSG00000006125:t:35671754-35671900	-0.0520;0.0520	5.297e-01;5.297e-01	4.145e-01;4.145e-01	0.1646;0.8354	0.1093;0.8907	t|1e1.1o1|1e2.1o1	2	3	0;0	17	+	35657791-35671754;35670898-35671754	35657599-35657791;35670857-35670898;35671754-35671900	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A35671900-35657599
TAC1	ENSG00000006128	gene:ENSG00000006128:s:97733723-97733819	-0.0634;0.0634	5.783e-01;5.783e-01	1.852e-01;1.852e-01	0.8486;0.1514	0.7687;0.2313	s|1e1.1o1|1e2.1o1	2	3	0;0	7	+	97733819-97734248;97733819-97734826	97733723-97733819;97733954-97734292;97734826-97734849	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=7%3A97734849-97733723
ZNF263	ENSG00000006194	gene:ENSG00000006194:t:3289393-3293389	-0.1773;0.1773	9.701e-01;9.701e-01	5.219e-03;5.219e-03	0.4745;0.5255	0.2822;0.7178	t|1e1.1o1|1e2.1o1	2	3	0;0	16	+	3284205-3289393;3288570-3289393	3283283-3284205;3288454-3288570;3289393-3293389	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=16%3A3293389-3283283
SPATA20	ENSG00000006282	gene:ENSG00000006282:s:50547068-50547285	0.0909;-0.1043;0.0068	7.134e-01;7.698e-01;1.845e-01	8.791e-02;6.215e-02;6.424e-01	0.3749;0.5229;0.1000	0.4979;0.3915;0.1135	s|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;0;0	17	+	50547285-50547665;50547285-50547720;50547285-50548283	50547068-50547285;50547665-50547954;50548283-50548453	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A50548453-50547068
CACNA1G	ENSG00000006283	gene:ENSG00000006283:s:50591937-50592092	0.0796;-0.0796	6.642e-01;6.642e-01	1.160e-01;1.160e-01	0.7222;0.2778	0.8166;0.1834	s|1e1.1o1|1e2.1o1	2	3	0;0	17	+	50592092-50594993;50592092-50596562	50591937-50592092;50594993-50595061;50596562-50596646	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A50596646-50591937
CACNA1G	ENSG00000006283	gene:ENSG00000006283:s:50607827-50608040	-0.1509;-0.0208;0.1820	8.844e-01;2.399e-01;9.605e-01	1.954e-02;5.962e-01;6.056e-03	0.6465;0.0761;0.2742	0.4773;0.0482;0.4769	s|1e1.1o1|1e2.1o1|2e2.1o1	3	3	0;0;0	17	+	50608019-50609882;50608019-50615361;50608040-50615361	50607827-50608040;50609882-50609935;50615361-50615512	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A50615512-50607827
CACNA1G	ENSG00000006283	gene:ENSG00000006283:s:50618655-50619008	0.0673;-0.0673	5.682e-01;5.682e-01	1.576e-01;1.576e-01	0.1433;0.8567	0.2336;0.7664	s|1e1.1o1|1e2.1o1	2	3	0;0	17	+	50619008-50619683;50619008-50623907	50618655-50619008;50619683-50619826;50623907-50624075	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A50624075-50618655
CACNA1G	ENSG00000006283	gene:ENSG00000006283:t:50596562-50596646	-0.0925;0.0925	7.206e-01;7.206e-01	8.494e-02;8.494e-02	0.3011;0.6989	0.1876;0.8124	t|1e1.1o1|1e2.1o1	2	3	0;0	17	+	50592092-50596562;50595061-50596562	50591937-50592092;50594993-50595061;50596562-50596646	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A50596646-50591937
CACNA1G	ENSG00000006283	gene:ENSG00000006283:t:50615361-50615512	-0.0136;0.2508;-0.2320	1.900e-01;9.987e-01;9.875e-01	6.637e-01;1.442e-04;1.324e-03	0.0699;0.2505;0.6759	0.0503;0.5064;0.4351	t|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;0;0	17	+	50608019-50615361;50608040-50615361;50609935-50615361	50607827-50608040;50609882-50609935;50615361-50615512	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A50615512-50607827
CACNA1G	ENSG00000006283	gene:ENSG00000006283:t:50623907-50624075	-0.0515;0.0413;0.0080	4.794e-01;4.127e-01;1.809e-01	2.287e-01;3.303e-01;6.496e-01	0.8735;0.0757;0.0530	0.7968;0.1393;0.0624	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	17	+	50619008-50623907;50619826-50623907;50621794-50623907	50618655-50619008;50619683-50619826;50621660-50621794;50623907-50624075	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A50624075-50618655
MAP3K9	ENSG00000006432	gene:ENSG00000006432:s:70738245-70738398	0.0668;-0.0668	6.669e-01;6.669e-01	2.236e-01;2.236e-01	0.9029;0.0971	0.9777;0.0223	s|1e1.1o1|1e2.1o1	2	3	0;0	14	-	70736029-70738245;70734498-70738245	70734386-70734498;70735961-70736029;70738245-70738398	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=14%3A70738398-70734386
MAP3K9	ENSG00000006432	gene:ENSG00000006432:s:70739898-70740164	0.0765;-0.0765	7.021e-01;7.021e-01	1.263e-01;1.263e-01	0.7707;0.2293	0.8611;0.1389	s|1e1.1o1|2e1.1o1	2	2	0;0	14	-	70738398-70740042;70738398-70739898	70738245-70738398;70739898-70740164	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=14%3A70740164-70738245
MAP3K9	ENSG00000006432	gene:ENSG00000006432:t:70734386-70734498	-0.0740;0.0740	7.320e-01;7.320e-01	1.513e-01;1.513e-01	0.1055;0.8945	0.0231;0.9769	t|1e1.1o1|1e2.1o1	2	3	0;0	14	-	70734498-70738245;70734498-70735961	70734386-70734498;70735961-70736029;70738245-70738398	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=14%3A70738398-70734386
ARHGAP44	ENSG00000006740	gene:ENSG00000006740:s:12958717-12959045	0.5102;-0.5102	1.000e+00;1.000e+00	1.994e-20;0.000e+00	0.2568;0.7432	0.7534;0.2466	s|1e1.1o1|1e2.1o1	2	3	0;0	17	+	12958897-12973302;12958897-12974089	12958717-12959045;12973302-12973319;12974089-12974310	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A12974310-12958717
ARHGAP44	ENSG00000006740	gene:ENSG00000006740:t:12974089-12974310	-0.5094;0.5094	1.000e+00;1.000e+00	0.000e+00;2.000e-20	0.7092;0.2908	0.2096;0.7904	t|1e1.1o1|1e2.1o1	2	3	0;0	17	+	12958897-12974089;12973319-12974089	12958717-12959045;12973302-12973319;12974089-12974310	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A12974310-12958717
MATK	ENSG00000007264	gene:ENSG00000007264:s:3786169-3786413	-0.0521;0.0521	4.732e-01;4.732e-01	2.067e-01;2.067e-01	0.4455;0.5545	0.3783;0.6217	s|1e1.1o1|1e2.1o1	2	3	0;0	19	-	3785286-3786169;3784884-3786169	3784825-3784884;3785064-3785286;3786169-3786413	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=19%3A3786413-3784825
MATK	ENSG00000007264	gene:ENSG00000007264:t:3784825-3784884	-0.0174;0.0548;-0.0330	2.634e-01;5.010e-01;3.535e-01	5.372e-01;2.187e-01;3.569e-01	0.1617;0.3661;0.4671	0.1309;0.4469;0.4221	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	19	-	3784884-3789273;3784884-3786169;3784884-3785064	3784825-3784884;3785064-3785286;3786169-3786413;3789273-3789404	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=19%3A3789404-3784825
ST7L	ENSG00000007341	gene:ENSG00000007341:s:112610841-112611003	-0.0806;0.1065;-0.0214	6.877e-01;7.822e-01;2.611e-01	1.138e-01;5.806e-02;5.719e-01	0.1827;0.7434;0.0747	0.0796;0.8780;0.0467	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	1	-	112607597-112610841;112600848-112610841;112598086-112610841	112597971-112598086;112600794-112600848;112607104-112607597;112610841-112611003	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=1%3A112611003-112597971
PAX6	ENSG00000007372	gene:ENSG00000007372:t:31800691-31800856	-0.0005;-0.0437;0.0697	3.899e-02;4.259e-01;6.461e-01	9.064e-01;3.285e-01;1.745e-01	0.0380;0.9253;0.0349	0.0207;0.8640;0.1130	t|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;0;0	11	-	31800856-31801762;31800856-31801561;31800856-31801230	31800691-31800856;31801230-31801326;31801464-31801776	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=11%3A31801776-31800691
LUC7L	ENSG00000007392	gene:ENSG00000007392:s:229279-229463	-0.0565;0.0565	5.079e-01;5.079e-01	1.963e-01;1.963e-01	0.3045;0.6955	0.2326;0.7674	s|1e1.1o1|1e2.1o1	2	3	0;0	16	-	228402-229279;227336-229279	227242-227686;227987-228402;229279-229463	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=16%3A229463-227242
LUC7L	ENSG00000007392	gene:ENSG00000007392:t:208078-208508	0.0639;-0.0639	6.126e-01;6.126e-01	1.823e-01;1.823e-01	0.7308;0.2692	0.8108;0.1892	t|1e1.1o1|1e2.1o1	2	3	0;0	16	-	208188-220649;208188-208601	208078-208508;208601-209773;220171-220747	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=16%3A220747-208078
PIGQ	ENSG00000007541	gene:ENSG00000007541:s:580858-580972	-0.0123;0.1074;-0.0945	1.993e-01;8.644e-01;9.019e-01	6.409e-01;4.690e-02;4.095e-02	0.1247;0.7550;0.1229	0.1033;0.8765;0.0233	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	16	+	580972-581199;580972-582248;580972-582883	580858-580972;581199-581341;581761-582309;582877-583455	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=16%3A583455-580858
PIGQ	ENSG00000007541	gene:ENSG00000007541:t:582877-583455	-0.0683;0.0683	6.819e-01;6.819e-01	2.069e-01;2.069e-01	0.0994;0.9006	0.0161;0.9839	t|1e1.1o1|1e2.1o1	2	3	0;0	16	+	580972-582883;582309-582883	580858-580972;581761-582309;582877-583455	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=16%3A583455-580858
