gene_name	gene_id	lsv_id	mean_dpsi_per_lsv_junction	probability_changing	probability_non_changing	Condition_1_mean_psi	Condition_2_mean_psi	lsv_type	num_junctions	num_exons	de_novo_junctions	seqid	strand	junctions_coords	exons_coords	ir_coords	ucsc_lsv_link
SEMA3F	ENSG00000001617	gene:ENSG00000001617:s:50184272-50184814	-0.0624;0.0624	5.663e-01;5.663e-01	1.782e-01;1.782e-01	0.1888;0.8112	0.1072;0.8928	s|1e1.1o1|2e1.1o1	2	2	1;0	3	+	50184795-50185443;50184814-50185443	50184272-50184814;50185443-50185531	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=3%3A50185531-50184272
SEMA3F	ENSG00000001617	gene:ENSG00000001617:t:50176768-50176861	-0.0733;0.0733	5.732e-01;5.732e-01	1.195e-01;1.195e-01	0.7007;0.2993	0.5984;0.4016	t|1e1.1o1|1e2.1o1	2	3	0;0	3	+	50174350-50176768;50175188-50176768	50174213-50174350;50175096-50175188;50176768-50176861	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=3%3A50176861-50174213
RAD52	ENSG00000002016	gene:ENSG00000002016:s:916639-916820	-0.0424;0.0673;-0.0130	4.182e-01;6.098e-01;2.510e-01	3.181e-01;1.586e-01;4.802e-01	0.1287;0.0525;0.8186	0.0650;0.1302;0.7948	s|1e1.1o3|1e1.2o3|1e1.3o3	3	2	0;0;0	12	-	916535-916639;916532-916639;916483-916639	916206-916582;916639-916820	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=12%3A916820-916206
RAD52	ENSG00000002016	gene:ENSG00000002016:s:927145-927263	0.0863;-0.0863	7.140e-01;7.140e-01	9.772e-02;9.772e-02	0.1057;0.8943	0.2104;0.7896	s|1e1.1o1|1e2.1o1	2	3	0;0	12	-	926946-927145;925525-927145	925450-925525;926796-926946;927145-927263	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=12%3A927263-925450
RAD52	ENSG00000002016	gene:ENSG00000002016:s:929764-929886	-0.0852;0.0852	6.568e-01;6.568e-01	9.844e-02;9.844e-02	0.7791;0.2209	0.6699;0.3301	s|1e1.1o1|2e1.1o1	2	2	0;0	12	-	927263-929819;927263-929764	927145-927263;929764-929886	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=12%3A929886-927145
RAD52	ENSG00000002016	gene:ENSG00000002016:t:925450-925525	-0.1512;0.1512	9.480e-01;9.480e-01	1.214e-02;1.214e-02	0.9318;0.0682	0.7778;0.2222	t|1e1.1o1|1e2.1o1	2	3	0;0	12	-	925525-927145;925525-926796	925450-925525;926796-926946;927145-927263	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=12%3A927263-925450
RAD52	ENSG00000002016	gene:ENSG00000002016:t:932975-933076	0.0152;0.0038;0.0207;-0.0690;0.0141	2.666e-01;1.661e-01;3.046e-01;5.470e-01;2.553e-01	4.389e-01;6.465e-01;3.822e-01;1.358e-01;4.598e-01	0.1530;0.0449;0.2221;0.3003;0.2544	0.1856;0.0482;0.2669;0.2040;0.2905	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|1e4.1o1	5	5	0;0;0;0;0	12	-	933076-989809;933076-949606;933076-949602;933076-949403;933076-936807	932975-933076;936807-936882;949403-949519;949602-949694;989809-990053	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=12%3A990053-932975
HECW1	ENSG00000002746	gene:ENSG00000002746:s:43112629-43112937	0.0731;0.0025;-0.0430;-0.0339	5.673e-01;3.049e-01;4.295e-01;3.809e-01	1.209e-01;3.654e-01;1.789e-01;2.578e-01	0.1734;0.2083;0.4820;0.1197	0.2834;0.2100;0.4136;0.0889	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;1;0;0	7	+	43112937-43114157;43112937-43214867;43112937-43243875;43112937-43311763	43112629-43112937;43113741-43114391;43214867-na;43243875-43243932;43311763-43312087	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=7%3A43312087-43112629
HECW1	ENSG00000002746	gene:ENSG00000002746:t:43243875-43243932	-0.0575;0.0575	4.810e-01;4.810e-01	1.397e-01;1.397e-01	0.7734;0.2266	0.6509;0.3491	t|1e1.1o1|1e2.1o1	2	3	0;0	7	+	43112937-43243875;43114391-43243875	43112629-43112937;43113741-43114391;43243875-43243932	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=7%3A43243932-43112629
HECW1	ENSG00000002746	gene:ENSG00000002746:t:43311763-43312087	-0.0719;0.0719	5.605e-01;5.605e-01	1.176e-01;1.176e-01	0.1909;0.8091	0.0954;0.9046	t|1e1.1o1|1e2.1o1	2	3	0;0	7	+	43112937-43311763;43243932-43311763	43112629-43112937;43243875-43243932;43311763-43312087	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=7%3A43312087-43112629
MAD1L1	ENSG00000002822	gene:ENSG00000002822:s:2229984-2230143	-0.0533;0.0533	5.243e-01;5.243e-01	2.788e-01;2.788e-01	0.8410;0.1590	0.7769;0.2231	s|1e1.1o1|1e2.1o1	2	3	0;0	7	-	2225550-2229984;2222754-2229984	2222575-2222754;2225410-2225598;2229984-2230143	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=7%3A2230143-2222575
SNX11	ENSG00000002919	gene:ENSG00000002919:t:48111949-48112455	-0.0066;0.0842;-0.0677	7.173e-02;7.603e-01;6.495e-01	8.223e-01;1.169e-01;1.814e-01	0.0411;0.8014;0.1522	0.0267;0.8937;0.0778	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	17	+	48107596-48112031;48107838-48112031;48110767-48112031	48107549-48107596;48107603-48107838;48110708-48110767;48111949-48112455	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A48112455-48107549
ICA1	ENSG00000003147	gene:ENSG00000003147:s:8235910-8236005	0.0759;-0.0759	5.934e-01;5.934e-01	1.139e-01;1.139e-01	0.7819;0.2181	0.8899;0.1101	s|1e1.1o2|1e1.2o2	2	2	0;0	7	-	8232755-8235910;8232752-8235910	8232590-8232755;8235910-8236005	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=7%3A8236005-8232590
CFLAR	ENSG00000003402	gene:ENSG00000003402:t:201132872-201133134	0.0538;-0.0538	5.096e-01;5.096e-01	2.450e-01;2.450e-01	0.0768;0.9232	0.1454;0.8546	t|1e1.1o1|1e2.1o1	2	3	0;0	2	+	201116481-201133029;201130146-201133029	201116154-201116481;201129643-201130146;201132872-201133134	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=2%3A201133134-201116154
TFPI	ENSG00000003436	gene:ENSG00000003436:s:187554200-187554492	0.0810;0.0200;-0.1139	6.441e-01;2.299e-01;7.952e-01	1.093e-01;5.798e-01;4.806e-02	0.2142;0.0308;0.7544	0.3257;0.0672;0.6120	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	2	-	187529485-187554200;187513646-187554200;187503770-187554200	187503648-187503770;187513616-187519860;187529364-187529485;187554200-187554492	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=2%3A187554492-187503648
NDUFAF7	ENSG00000003509	gene:ENSG00000003509:s:37241578-37241791	0.0023;-0.0111;0.0981;-0.0902	1.407e-01;2.211e-01;7.420e-01;7.671e-01	6.812e-01;5.192e-01;6.982e-02;8.599e-02	0.0826;0.2846;0.4491;0.1764	0.0854;0.2699;0.5751;0.0756	s|1e1.1o1|1e2.1o2|2e1.1o1|2e2.1o2	4	3	0;0;0;1	2	+	37241637-37242635;37241637-37243863;37241791-37242635;37241791-37243863	37241578-37241791;37242635-37242693;37243863-37243973	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=2%3A37243973-37241578
NDUFAF7	ENSG00000003509	gene:ENSG00000003509:t:37243863-37243973	-0.0143;-0.0662;0.0747;0.0005	2.169e-01;6.298e-01;6.422e-01;8.596e-03	5.476e-01;1.971e-01;1.308e-01;9.732e-01	0.2055;0.1289;0.6410;0.0173	0.1856;0.0531;0.7300;0.0272	t|1e1.1o2|1e1.2o2|1e2.1o1|2e2.1o1	4	3	0;1;0;0	2	+	37241637-37243863;37241791-37243863;37242693-37243863;37242693-37243911	37241578-37241791;37242635-37242693;37243863-37243973	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=2%3A37243973-37241578
RBM5	ENSG00000003756	gene:ENSG00000003756:s:50099982-50100172	0.0686;-0.0019;-0.0618	6.619e-01;5.020e-02;6.085e-01	2.263e-01;8.371e-01;2.393e-01	0.4145;0.1116;0.4745	0.4899;0.1085;0.4022	s|1e1.1o1|1e2.1o1|i	3	3	0;0;0	3	+	50100051-50100532;50100051-50103083;50100173-50100531	50099982-50100172;50100532-50102194;50102337-50103166	50100173-50100531	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=3%3A50103166-50099982
SLC7A2	ENSG00000003989	gene:ENSG00000003989:s:17497088-17497237	-0.2516;0.2516	9.504e-01;9.504e-01	3.267e-03;3.267e-03	0.6933;0.3067	0.4175;0.5825	s|1e1.1o1|1e2.1o1	2	3	0;0	8	+	17497237-17502257;17497237-17543318	17497088-17497237;17502257-17502302;17543318-17543715	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=8%3A17543715-17497088
SLC7A2	ENSG00000003989	gene:ENSG00000003989:t:17543318-17543715	0.2279;-0.2279	9.553e-01;9.553e-01	3.685e-03;3.685e-03	0.2609;0.7391	0.5215;0.4785	t|1e1.1o1|1e2.1o1	2	3	0;0	8	+	17497237-17543318;17502302-17543318	17497088-17497237;17502257-17502302;17543318-17543715	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=8%3A17543715-17497088
ST7	ENSG00000004866	gene:ENSG00000004866:t:117098613-117098815	-0.0956;0.2091;-0.0685	6.495e-01;9.323e-01;5.638e-01	7.531e-02;6.308e-03;1.530e-01	0.1955;0.6929;0.1123	0.0702;0.9258;0.0042	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	7	+	116953691-117098613;117020629-117098613;117090837-117098613	116953238-116953691;117020184-117020629;117090749-117090837;117098613-117098815	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=7%3A117098815-116953238
CALCR	ENSG00000004948	gene:ENSG00000004948:s:93468715-93468806	-0.0556;0.0556	5.008e-01;5.008e-01	2.096e-01;2.096e-01	0.1086;0.8914	0.0298;0.9702	s|1e1.1o1|1e2.1o1	2	3	0;0	7	-	93462110-93468715;93460947-93468715	93460821-93460947;93462063-93462110;93468715-93468806	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=7%3A93468806-93460821
CALCR	ENSG00000004948	gene:ENSG00000004948:t:93460821-93460947	0.1348;-0.1348	8.789e-01;8.789e-01	2.631e-02;2.631e-02	0.8010;0.1990	0.9585;0.0415	t|1e1.1o1|1e2.1o1	2	3	0;0	7	-	93460947-93468715;93460947-93462063	93460821-93460947;93462063-93462110;93468715-93468806	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=7%3A93468806-93460821
DHX33	ENSG00000005100	gene:ENSG00000005100:t:5462319-5462546	0.0510;-0.0510	4.799e-01;4.799e-01	2.571e-01;2.571e-01	0.3227;0.6773	0.3953;0.6047	t|1e1.1o1|1e2.1o1	2	3	0;0	17	-	5462546-5468571;5462546-5463529	5462319-5462546;5463529-5463689;5468571-5468982	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A5468982-5462319
REXO5	ENSG00000005189	gene:ENSG00000005189:s:20806496-20806705	-0.0690;0.0380;0.0122	5.458e-01;3.810e-01;1.249e-01	1.368e-01;2.699e-01;6.789e-01	0.8524;0.1423;0.0078	0.7581;0.2088;0.0480	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	16	+	20806705-20806952;20806705-20813190;20806705-20821762	20806496-20806705;20806952-20807091;20813190-20813302;20821762-20821902	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=16%3A20821902-20806496
REXO5	ENSG00000005189	gene:ENSG00000005189:s:20813190-20813302	-0.0565;0.0565	5.063e-01;5.063e-01	1.579e-01;1.579e-01	0.8413;0.1587	0.7486;0.2514	s|1e1.1o1|1e2.1o1	2	3	0;0	16	+	20813302-20814927;20813302-20814985	20813190-20813302;20814927-20814982;20814985-20815053	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=16%3A20815053-20813190
REXO5	ENSG00000005189	gene:ENSG00000005189:t:20806952-20807091	-0.1278;0.1278	7.852e-01;7.852e-01	3.718e-02;3.718e-02	0.8806;0.1194	0.7206;0.2794	t|1e1.1o1|1e2.1o1	2	3	0;0	16	+	20806705-20806952;20806721-20806952	20806496-20806705;20806708-20806735;20806952-20807091	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=16%3A20807091-20806496
COPZ2	ENSG00000005243	gene:ENSG00000005243:s:48032686-48032741	0.0816;-0.0816	6.210e-01;6.210e-01	1.030e-01;1.030e-01	0.8261;0.1739	0.9500;0.0500	s|1e1.1o1|1e2.1o1	2	3	0;0	17	-	48032233-48032686;48029176-48032686	48029125-48029425;48031646-48032233;48032686-48032741	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A48032741-48029125
COPZ2	ENSG00000005243	gene:ENSG00000005243:t:48029125-48029425	0.0818;-0.1129;0.0186	6.119e-01;7.209e-01;3.881e-01	9.527e-02;5.243e-02;2.333e-01	0.0602;0.1846;0.7457	0.1895;0.0395;0.7739	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	1;0;0	17	-	48029176-48033863;48029176-48032686;48029176-48032156	48029125-48029425;48031646-48032233;48032686-48032741;48033863-48033872	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A48033872-48029125
MSL3	ENSG00000005302	gene:ENSG00000005302:s:11759402-11759712	0.1364;-0.1364	7.896e-01;7.896e-01	3.061e-02;3.061e-02	0.7716;0.2284	0.9655;0.0345	s|1e1.1o1|1e2.1o1	2	3	0;0	X	+	11759712-11759793;11759712-11760837	11759402-11759712;11759772-11759875;11760837-11761054	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=X%3A11761054-11759402
MSL3	ENSG00000005302	gene:ENSG00000005302:t:11759772-11759875	0.0355;-0.0562;0.0082	3.533e-01;5.390e-01;9.434e-02	3.619e-01;2.572e-01;7.679e-01	0.7506;0.1820;0.0664	0.8022;0.1168;0.0843	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	X	+	11758365-11759793;11758773-11759793;11759712-11759793	11758159-11758365;11758556-11759320;11759402-11759712;11759772-11759875	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=X%3A11759875-11758159
TSPOAP1	ENSG00000005379	gene:ENSG00000005379:s:58305387-58305458	-0.0629;0.0160;0.0101	6.215e-01;1.635e-01;1.045e-01	2.431e-01;6.829e-01;7.637e-01	0.9762;0.0039;0.0200	0.9038;0.0517;0.0464	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;1;1	17	-	58305171-58305387;58304399-58305387;58302447-58305387	58301228-58302447;58304338-58304399;58305061-58305171;58305387-58305458	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A58305458-58301228
TSPOAP1	ENSG00000005379	gene:ENSG00000005379:s:58316023-58316132	-0.0523;0.0523	5.101e-01;5.101e-01	2.797e-01;2.797e-01	0.9453;0.0547	0.8810;0.1190	s|1e1.1o1|1e2.1o1	2	3	0;1	17	-	58312722-58316023;58311722-58316023	58311439-58311722;58311892-58312722;58316023-58316132	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A58316132-58311439
TSPOAP1	ENSG00000005379	gene:ENSG00000005379:s:58324361-na	-0.0564;0.0564	5.568e-01;5.568e-01	2.924e-01;2.924e-01	0.9801;0.0199	0.9103;0.0897	s|1e1.1o1|1e2.1o1	2	3	1;1	17	-	58323545-58324361;58323381-58324361	58323298-58323381;58323468-58323545;58324361-na	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A58324371-58323298
TSPOAP1	ENSG00000005379	gene:ENSG00000005379:t:58304338-58304399	0.0550;-0.0550	5.347e-01;5.347e-01	2.860e-01;2.860e-01	0.0064;0.9936	0.0905;0.9095	t|1e1.1o1|1e2.1o1	2	3	1;0	17	-	58304399-58305387;58304399-58305061	58304338-58304399;58305061-58305171;58305387-58305458	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A58305458-58304338
TSPOAP1	ENSG00000005379	gene:ENSG00000005379:t:58311439-58311722	0.0544;-0.0544	5.287e-01;5.287e-01	2.828e-01;2.828e-01	0.0608;0.9392	0.1240;0.8760	t|1e1.1o1|1e2.1o1	2	3	1;0	17	-	58311722-58316023;58311722-58311892	58311439-58311722;58311892-58312722;58316023-58316132	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A58316132-58311439
TSPOAP1	ENSG00000005379	gene:ENSG00000005379:t:58323468-58323545	-0.1144;0.0233;0.0885	8.747e-01;2.604e-01;7.524e-01	3.871e-02;5.963e-01;8.989e-02	0.6491;0.0397;0.3074	0.5255;0.0621;0.4135	t|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;1;1	17	-	58323545-58324811;58323545-58324789;58323545-58324361	58323468-58323545;58324361-na;58324789-58325002	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A58325002-58323468
TSPOAP1	ENSG00000005379	gene:ENSG00000005379:t:58324789-58325002	0.0229;0.0244;-0.0667;0.0141	2.604e-01;2.666e-01;5.734e-01;2.385e-01	5.206e-01;5.075e-01;1.513e-01;5.062e-01	0.0429;0.0465;0.7233;0.1811	0.0752;0.0798;0.6251;0.2074	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	1;1;0;0	17	-	58325002-58327588;58325002-58326683;58325002-58326293;58325002-58325534	58324789-58325002;58325534-58325713;58326293-58326421;58326683-58326790;58327588-58328795	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A58328795-58324789
GCFC2	ENSG00000005436	gene:ENSG00000005436:s:75706523-75706651	0.0620;-0.0919;0.0052	5.903e-01;8.083e-01;5.283e-02	2.361e-01;7.656e-02;8.600e-01	0.0635;0.9187;0.0140	0.1427;0.8165;0.0379	s|1e1.1o2|1e1.2o2|1e2.1o1	3	3	1;0;0	2	-	75702447-75706523;75702423-75706523;75701287-75706523	75701190-75701372;75701796-75702447;75706523-75706651	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=2%3A75706651-75701190
GCFC2	ENSG00000005436	gene:ENSG00000005436:t:75687827-75687977	-0.0559;0.0559	5.443e-01;5.443e-01	2.695e-01;2.695e-01	0.0866;0.9134	0.0028;0.9972	t|1e1.1o1|1e2.1o1	2	3	1;0	2	-	75687977-75689969;75687977-75689026	75687827-75687977;75689026-75689225;75689969-75690081	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=2%3A75690081-75687827
KMT2E	ENSG00000005483	gene:ENSG00000005483:s:105014164-105014535	-0.0574;0.0574	5.618e-01;5.618e-01	2.175e-01;2.175e-01	0.3556;0.6444	0.2860;0.7140	s|1e1.1o1|1e2.1o1	2	3	0;0	7	+	105014535-105038126;105014535-105040839	105014164-105014535;105038126-105038199;105040839-105041023	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=7%3A105041023-105014164
ZNF195	ENSG00000005801	gene:ENSG00000005801:s:3377617-3377900	0.0691;-0.0691	5.460e-01;5.460e-01	1.165e-01;1.165e-01	0.2566;0.7434	0.3768;0.6232	s|1e1.2o2|1e2.1o1	2	3	0;0	11	-	3373656-3377617;3371703-3377617	3371577-3371703;3373577-3373675;3377617-3377900	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=11%3A3377900-3371577
ZNF195	ENSG00000005801	gene:ENSG00000005801:t:3362533-3362831	0.0193;0.0013;0.0234;-0.0529	3.014e-01;3.838e-02;2.682e-01;4.911e-01	3.900e-01;8.906e-01;4.550e-01;2.319e-01	0.7643;0.0242;0.0589;0.1535	0.7858;0.0236;0.0983;0.0852	t|1e1.1o2|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;1;1	11	-	3362602-3370975;3362602-3369357;3362602-3366691;3362602-3363303	3362533-3362831;3363303-3363391;3366691-3367119;3369241-3369502;3370943-3371147	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=11%3A3371147-3362533
MYCBP2	ENSG00000005810	gene:ENSG00000005810:s:77118340-77118659	0.0731;-0.0731	6.487e-01;6.487e-01	1.380e-01;1.380e-01	0.1511;0.8489	0.2430;0.7570	s|1e1.1o1|1e2.1o1	2	3	0;0	13	-	77103310-77118340;77099013-77118340	77097370-77099013;77103209-77103310;77118340-77118659	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=13%3A77118659-77097370
MYCBP2	ENSG00000005810	gene:ENSG00000005810:t:77103209-77103310	-0.1948;0.1948	9.081e-01;9.081e-01	8.823e-03;8.823e-03	0.4366;0.5634	0.2117;0.7883	t|1e1.1o1|1e2.1o1	2	3	0;0	13	-	77103310-77121373;77103310-77118340	77103209-77103310;77118340-77118659;77120137-77121495	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=13%3A77121495-77103209
MYCBP2	ENSG00000005810	gene:ENSG00000005810:t:77225292-77225554	-0.0945;0.0658;0.0049	7.660e-01;5.958e-01;5.032e-02	7.942e-02;1.661e-01;8.660e-01	0.6507;0.3346;0.0127	0.5485;0.4136;0.0378	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;1	13	-	77225554-77243059;77225554-77233156;77225554-77227042	77225292-77225554;77227042-na;77233156-77233263;77242253-77243160	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=13%3A77243160-77225292
