gene_name	gene_id	lsv_id	mean_dpsi_per_lsv_junction	probability_changing	probability_non_changing	Condition_1_mean_psi	Condition_2_mean_psi	lsv_type	num_junctions	num_exons	de_novo_junctions	seqid	strand	junctions_coords	exons_coords	ir_coords	ucsc_lsv_link
RBM6	ENSG00000004534	gene:ENSG00000004534:s:49962576-49963027	0.0016;-0.0623;-0.0007;0.0557	1.958e-02;5.915e-01;2.141e-02;5.497e-01	9.442e-01;1.975e-01;9.392e-01;2.376e-01	0.0741;0.5567;0.1232;0.2458	0.0868;0.4880;0.1167;0.3127	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;0;0	3	+	49962685-49967198;49962685-49967470;49962685-49972059;49962685-50048245	49962576-49963027;49967198-49967365;49967470-49968748;49972059-49972148;50048245-50048319	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=3%3A50048319-49962576
RBM6	ENSG00000004534	gene:ENSG00000004534:s:50061462-50061547	0.0535;-0.0535	5.398e-01;5.398e-01	3.526e-01;3.526e-01	0.3672;0.6328	0.4223;0.5777	s|1e1.1o1|i	2	2	0;0	3	+	50061547-50061962;50061548-50061961	50061462-50061547;50061962-50062108	50061548-50061961	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=3%3A50062108-50061462
RECQL	ENSG00000004700	gene:ENSG00000004700:s:21470969-21471098	-0.0632;0.0632	6.168e-01;6.168e-01	2.187e-01;2.187e-01	0.4505;0.5495	0.3760;0.6240	s|1e1.1o1|i	2	2	0;1	12	-	21470346-21470969;21470347-21470968	21468910-21470346;21470969-21471098	21470347-21470968	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=12%3A21471098-21468910
RECQL	ENSG00000004700	gene:ENSG00000004700:t:21499555-21499615	-0.0541;-0.0066;0.0619	5.240e-01;1.655e-01;5.385e-01	2.468e-01;6.485e-01;1.683e-01	0.1012;0.0456;0.8486	0.0277;0.0406;0.9325	t|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;0;0	12	-	21499615-21501463;21499615-21501413;21499615-21501170	21499555-21499615;21501170-21501372;21501413-21501669	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=12%3A21501669-21499555
DVL2	ENSG00000004975	gene:ENSG00000004975:s:7230046-7230155	0.0562;-0.0562	5.502e-01;5.502e-01	2.439e-01;2.439e-01	0.2326;0.7674	0.3037;0.6963	s|1e1.1o1|2e1.1o1	2	2	0;0	17	-	7229943-7230058;7229943-7230046	7229808-7229943;7230046-7230155	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A7230155-7229808
COPZ2	ENSG00000005243	gene:ENSG00000005243:s:48033863-48033872	-0.0608;0.0608	5.725e-01;5.725e-01	1.924e-01;1.924e-01	0.9062;0.0938	0.8340;0.1660	s|1e1.1o1|1e2.1o1	2	3	0;0	17	-	48033302-48033863;48032741-48033863	48032686-48032741;48033211-48033302;48033863-48033872	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A48033872-48032686
GCFC2	ENSG00000005436	gene:ENSG00000005436:s:75687827-75687977	0.1372;-0.1372	9.135e-01;9.135e-01	1.743e-02;1.743e-02	0.7356;0.2644	0.8870;0.1130	s|1e1.1o1|1e2.1o1	2	3	0;0	2	-	75680314-75687827;75673520-75687827	75673444-75673520;75680193-75680314;75687827-75687977	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=2%3A75687977-75673444
GCFC2	ENSG00000005436	gene:ENSG00000005436:s:75694241-75694479	0.2385;-0.2385	9.834e-01;9.834e-01	1.365e-03;1.365e-03	0.3464;0.6536	0.6095;0.3905	s|1e1.1o1|1e2.1o1	2	3	0;0	2	-	75692100-75694241;75690719-75694241	75690488-75690719;75691977-75692100;75694241-75694479	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=2%3A75694479-75690488
GCFC2	ENSG00000005436	gene:ENSG00000005436:s:75706523-75706651	-0.0672;0.1006;-0.0186	6.149e-01;8.064e-01;1.907e-01	1.634e-01;6.584e-02;6.569e-01	0.2115;0.7396;0.0530	0.1312;0.8514;0.0197	s|1e1.1o2|1e1.2o2|1e2.1o1	3	3	1;0;0	2	-	75702447-75706523;75702423-75706523;75701287-75706523	75701190-75701372;75701796-75702447;75706523-75706651	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=2%3A75706651-75701190
GCFC2	ENSG00000005436	gene:ENSG00000005436:t:75673444-75673520	-0.1105;0.1105	8.268e-01;8.268e-01	4.540e-02;4.540e-02	0.2490;0.7510	0.1272;0.8728	t|1e1.1o1|1e2.1o1	2	3	0;0	2	-	75673520-75687827;75673520-75680193	75673444-75673520;75680193-75680314;75687827-75687977	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=2%3A75687977-75673444
GCFC2	ENSG00000005436	gene:ENSG00000005436:t:75690488-75690719	-0.2060;0.2060	9.511e-01;9.511e-01	4.169e-03;4.169e-03	0.5800;0.4200	0.3512;0.6488	t|1e1.1o1|1e2.1o1	2	3	0;0	2	-	75690719-75694241;75690719-75691977	75690488-75690719;75691977-75692100;75694241-75694479	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=2%3A75694479-75690488
GCFC2	ENSG00000005436	gene:ENSG00000005436:t:75701190-75701372	-0.0711;0.0711	5.626e-01;5.626e-01	1.242e-01;1.242e-01	0.1685;0.8315	0.0793;0.9207	t|1e1.1o1|1e2.1o1	2	3	0;0	2	-	75701287-75706523;75701287-75702199	75701190-75701372;75701796-75702447;75706523-75706651	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=2%3A75706651-75701190
KMT2E	ENSG00000005483	gene:ENSG00000005483:s:105014164-105014535	0.0830;-0.0830	7.522e-01;7.522e-01	1.159e-01;1.159e-01	0.1642;0.8358	0.2579;0.7421	s|1e1.1o1|1e2.1o1	2	3	0;0	7	+	105014535-105038126;105014535-105040839	105014164-105014535;105038126-105038199;105040839-105041023	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=7%3A105041023-105014164
ZNF195	ENSG00000005801	gene:ENSG00000005801:s:3370943-3371147	0.0041;0.0312;-0.0042;-0.1021;0.0593	1.087e-01;3.276e-01;1.991e-01;7.669e-01;5.457e-01	7.660e-01;4.352e-01;5.953e-01;5.960e-02;1.873e-01	0.0399;0.0859;0.1619;0.5206;0.1862	0.0480;0.1271;0.1574;0.3946;0.2648	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	5	6	0;0;0;0;0	11	-	3368855-3370975;3367057-3370975;3362602-3370975;3361889-3370975;3360565-3370975	3357927-3360565;3361743-3361889;3362533-3362831;3366691-3367119;3368792-3368855;3370943-3371147	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=11%3A3371147-3357927
ZNF195	ENSG00000005801	gene:ENSG00000005801:t:3357927-3360565	0.0666;-0.0964;0.0196	6.544e-01;8.445e-01;2.013e-01	1.701e-01;6.208e-02;6.223e-01	0.0870;0.8649;0.0493	0.1617;0.7565;0.0787	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	11	-	3360565-3370975;3360565-3361743;3360565-3360720	3357927-3360565;3360720-3360788;3361743-3361889;3370943-3371147	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=11%3A3371147-3357927
ZNF195	ENSG00000005801	gene:ENSG00000005801:t:3361743-3361889	0.0611;-0.0101;-0.0046;-0.0445	5.370e-01;2.156e-01;1.194e-01;4.391e-01	1.743e-01;5.598e-01;7.359e-01;2.715e-01	0.4572;0.2566;0.0639;0.2154	0.5404;0.2347;0.0612;0.1473	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1	4	4	0;0;0;0	11	-	3361889-3370975;3361889-3362546;3361889-3362533;3361889-3361976	3361743-3361889;3361976-3362073;3362533-3362831;3370943-3371147	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=11%3A3371147-3361743
LAMP2	ENSG00000005893	gene:ENSG00000005893:s:120441730-120441894	-0.0155;0.0000;-0.0437;0.0631	1.729e-01;9.580e-21;4.583e-01;6.309e-01	6.307e-01;1.000e+00;4.269e-01;2.379e-01	0.3943;0.0053;0.4170;0.1836	0.3745;0.0078;0.3703;0.2478	s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1	4	4	0;0;0;0	X	-	120439293-120441730;120432686-120441730;120431462-120441730;120428626-120441730	120426148-120428626;120431015-120432686;120436494-120439293;120441730-120441894	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=X%3A120441894-120426148
ITGA2B	ENSG00000005961	gene:ENSG00000005961:s:44379689-44379814	-0.0524;0.0524	4.806e-01;4.806e-01	1.982e-01;1.982e-01	0.8539;0.1461	0.7664;0.2336	s|1e1.1o1|1e2.1o1	2	3	0;1	17	-	44378710-44379689;44378509-44379689	44378362-44378509;44378643-44378710;44379689-44379814	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A44379814-44378362
ITGA2B	ENSG00000005961	gene:ENSG00000005961:t:44373924-44374470	-0.0591;0.0591	5.208e-01;5.208e-01	1.642e-01;1.642e-01	0.3490;0.6510	0.2557;0.7443	t|1e1.1o1|1e2.1o1	2	3	1;0	17	-	44374470-44374998;44374470-44374659	44373924-44374470;44374659-44374760;44374998-44375111	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A44375111-44373924
TMEM98	ENSG00000006042	gene:ENSG00000006042:s:32944878-32945106	-0.1359;0.1359	7.783e-01;7.783e-01	2.865e-02;2.865e-02	0.5352;0.4648	0.3381;0.6619	s|1e1.1o1|1e2.1o1	2	3	1;1	17	+	32945005-32947841;32945005-32947877	32944878-32945106;32947841-na;32947877-na	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A32947887-32944878
CACNA1G	ENSG00000006283	gene:ENSG00000006283:t:50615361-50615512	0.0074;0.0459;-0.0550	1.389e-01;4.523e-01;5.267e-01	7.245e-01;2.888e-01;2.417e-01	0.0531;0.5526;0.3962	0.0595;0.6080;0.3313	t|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;0;0	17	+	50608019-50615361;50608040-50615361;50609935-50615361	50607827-50608040;50609882-50609935;50615361-50615512	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A50615512-50607827
PHTF2	ENSG00000006576	gene:ENSG00000006576:t:77942700-77942786	0.0713;-0.0713	5.792e-01;5.792e-01	1.288e-01;1.288e-01	0.0996;0.9004	0.1939;0.8061	t|1e1.1o1|1e2.1o1	2	3	0;0	7	+	77940302-77942700;77940659-77942700	77940030-77940459;77940528-77940659;77942700-77942786	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=7%3A77942786-77940030
USH1C	ENSG00000006611	gene:ENSG00000006611:t:17501939-17502049	-0.0902;0.1267;-0.0239	7.398e-01;8.901e-01;2.521e-01	8.597e-02;2.678e-02;5.370e-01	0.3540;0.5647;0.0855	0.2424;0.7092;0.0483	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	11	-	17501980-17517401;17501980-17516455;17501980-17504647	17501939-17502049;17504647-17504697;17516455-17516622;17517401-17517474	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=11%3A17517474-17501939
ADIPOR2	ENSG00000006831	gene:ENSG00000006831:s:1691070-1691213	0.1379;-0.0001;-0.1299	9.715e-01;1.707e-03;9.516e-01	8.434e-03;9.948e-01;1.485e-02	0.2474;0.0293;0.7271	0.3910;0.0210;0.5861	s|1e2.1o1|2e1.1o1|2e2.1o1	3	3	0;0;1	12	+	1691191-1754258;1691213-1702886;1691213-1754258	1691070-1691213;1702886-1702982;1754258-1754514	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=12%3A1754514-1691070
ADIPOR2	ENSG00000006831	gene:ENSG00000006831:t:1754258-1754514	0.1284;-0.1364;0.0080	9.528e-01;9.683e-01;1.310e-01	1.515e-02;9.321e-03;7.345e-01	0.2400;0.7102;0.0524	0.3755;0.5641;0.0597	t|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;1;1	12	+	1691191-1754258;1691213-1754258;1702982-1754258	1691070-1691213;1702886-1702982;1754258-1754514	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=12%3A1754514-1691070
CDKL3	ENSG00000006837	gene:ENSG00000006837:s:134302140-134302210	0.0553;-0.0553	5.113e-01;5.113e-01	2.138e-01;2.138e-01	0.8816;0.1184	0.9511;0.0489	s|1e1.1o1|1e2.1o1	2	3	0;0	5	-	134298710-134302140;134286559-134302140	134286350-134286559;134298424-134298710;134302140-134302210	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=5%3A134302210-134286350
CDKL3	ENSG00000006837	gene:ENSG00000006837:s:134302590-134302687	0.0568;0.0106;-0.0780	5.144e-01;1.738e-01;6.738e-01	1.964e-01;6.595e-01;1.225e-01	0.6529;0.0857;0.2569	0.7312;0.1071;0.1661	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	5	-	134302210-134302590;134298710-134302590;134286559-134302590	134286350-134286559;134298424-134298710;134302140-134302210;134302590-134302687	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=5%3A134302687-134286350
UPP2	ENSG00000007001	gene:ENSG00000007001:s:158123749-158123895	-0.0542;0.0542	4.874e-01;4.874e-01	1.672e-01;1.672e-01	0.7769;0.2231	0.6945;0.3055	s|1e1.1o1|1e2.1o1	2	3	0;0	2	+	158123895-158126213;158123895-158134748	158123749-158123895;158126213-158126775;158134748-158136154	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=2%3A158136154-158123749
PROM1	ENSG00000007062	gene:ENSG00000007062:t:15971043-15971945	0.0509;-0.0509	4.591e-01;4.591e-01	1.762e-01;1.762e-01	0.2300;0.7700	0.3071;0.6929	t|1e1.1o1|1e2.1o1	2	3	0;0	4	-	15971082-15980422;15971082-15979395	15971043-15971945;15979395-15979463;15980422-15980537	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=4%3A15980537-15971043
NOS2	ENSG00000007171	gene:ENSG00000007171:s:27788809-27788931	0.1350;-0.1350	8.768e-01;8.768e-01	2.409e-02;2.409e-02	0.6376;0.3624	0.7849;0.2151	s|1e1.1o1|1e2.1o1	2	3	0;0	17	-	27787826-27788809;27783106-27788809	27782944-27783106;27787678-27787826;27788809-27788931	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A27788931-27782944
NOS2	ENSG00000007171	gene:ENSG00000007171:t:27782944-27783106	-0.0905;0.0905	7.216e-01;7.216e-01	8.373e-02;8.373e-02	0.2786;0.7214	0.1750;0.8250	t|1e1.1o1|1e2.1o1	2	3	0;0	17	-	27783106-27788809;27783106-27787678	27782944-27783106;27787678-27787826;27788809-27788931	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A27788931-27782944
ST7L	ENSG00000007341	gene:ENSG00000007341:s:112555868-112556018	0.0655;-0.0655	5.557e-01;5.557e-01	1.413e-01;1.413e-01	0.6708;0.3292	0.7516;0.2484	s|1e1.1o1|1e2.1o1	2	3	0;0	1	-	112550693-112555868;112542090-112555868	112541790-112542090;112550601-112550693;112555868-112556018	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=1%3A112556018-112541790
ST7L	ENSG00000007341	gene:ENSG00000007341:s:112618784-112619189	0.0634;0.0024;-0.0797	5.664e-01;2.649e-02;6.804e-01	1.666e-01;9.265e-01;1.162e-01	0.7367;0.0185;0.2452	0.8197;0.0339;0.1478	s|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;0;0	1	-	112616895-112618909;112616844-112618909;112611003-112618909	112610841-112611003;112616813-112617286;112618784-112619189	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=1%3A112619189-112610841
PAX6	ENSG00000007372	gene:ENSG00000007372:s:31802704-31802946	0.0951;-0.0951	7.522e-01;7.522e-01	7.393e-02;7.393e-02	0.2579;0.7421	0.3730;0.6270	s|1e1.1o1|1e2.1o1	2	3	0;0	11	-	31801912-31802704;31801776-31802704	31801464-31801776;31801871-31802014;31802704-31802946	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=11%3A31802946-31801464
PAX6	ENSG00000007372	gene:ENSG00000007372:t:31801464-31801776	-0.0530;0.0530	4.802e-01;4.802e-01	2.232e-01;2.232e-01	0.6816;0.3184	0.6097;0.3903	t|1e1.1o1|1e2.1o1	2	3	0;0	11	-	31801776-31802704;31801776-31801871	31801464-31801776;31801871-31802014;31802704-31802946	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=11%3A31802946-31801464
RPUSD1	ENSG00000007376	gene:ENSG00000007376:s:787344-787477	-0.0009;0.0674;-0.0730;0.0000	9.831e-03;6.545e-01;7.063e-01;7.549e-05	9.710e-01;2.138e-01;1.752e-01;9.998e-01	0.0356;0.8244;0.1324;0.0111	0.0283;0.8970;0.0504;0.0241	s|1e1.1o1|2e1.1o1|2e2.1o1|3e1.1o1	4	3	0;0;0;0	16	-	787179-787397;787179-787354;786928-787354;787179-787344	786826-786928;787068-787179;787344-787477	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=16%3A787477-786826
