541	ENSG00000260572	PPM1L-DT	chr3	-	160754515	160755151	160754593	160755151	160740552	160741123	541	17,11,16,6,17,8,10	1,6,3,0,1,4,7	28,21,14,20,14,13,12	1,2,0,0,2,0,0	177	99	8.95075186191e-08	2.16556556105e-05	0.905,0.506,0.749,1.0,0.905,0.528,0.444	0.94,0.855,1.0,1.0,0.797,1.0,1.0	-0.222
686	ENSG00000197912	SPG7	chr16	+	89540943	89541027	89540943	89540977	89541152	89542279	686	45,30,49,13,57,22,23	5,2,4,4,3,4,4	19,29,42,53,51,53,36	0,0,2,5,3,2,0	149	99	0.000678714401833	0.0286540466089	0.857,0.909,0.891,0.683,0.927,0.785,0.793	1.0,1.0,0.933,0.876,0.919,0.946,1.0	-0.118
706	ENSG00000158201	ABHD3	chr18	-	21663677	21664230	21664117	21664230	21659169	21659343	706	74,111,125,111,52,173,136	16,24,36,28,30,28,35	66,76,75,63,59,88,81	28,27,25,47,31,35,28	539	99	0.00137499484825	0.0473940005091	0.459,0.459,0.389,0.421,0.241,0.532,0.416	0.302,0.341,0.355,0.198,0.259,0.316,0.347	0.114
779	ENSG00000165795	NDRG2	chr14	-	21023975	21024096	21023985	21024096	21023240	21023321	779	11,25,67,30,14,19,60	51,92,142,100,52,44,145	14,27,16,37,16,14,14	92,70,104,153,45,76,126	109	99	0.00062398992202	0.0268849904416	0.164,0.198,0.3,0.214,0.196,0.282,0.273	0.121,0.259,0.123,0.18,0.244,0.143,0.092	0.066
788	ENSG00000185880	TRIM69	chr15	+	44756367	44758854	44756367	44756463	44759639	44759662	788	510,362,419,524,400,608,562	4,4,0,2,1,0,0	868,457,346,355,384,535,468	5,5,2,6,8,4,3	2490	99	5.14099293658e-05	0.00401731876616	0.835,0.783,1.0,0.912,0.941,1.0,1.0	0.873,0.784,0.873,0.702,0.656,0.842,0.861	0.126
1023	ENSG00000272414	FAM47E-STBD1	chr4	+	76268659	76268813	76268659	76268768	76271567	76271768	1023	137,134,166,157,225,145,95	38,15,27,36,37,23,32	165,233,220,131,179,226,238	24,17,27,21,22,20,25	144	99	5.20322908552e-05	0.00404085340277	0.713,0.86,0.809,0.75,0.807,0.813,0.671	0.825,0.904,0.849,0.811,0.848,0.886,0.867	-0.081
1034	ENSG00000251372	LINC00499	chr4	+	138313290	138313401	138313290	138313324	138339011	138339257	1034	22,13,38,13,25,59,38	2,0,4,6,2,4,5	14,3,17,19,2,8,17	0,0,0,0,0,0,4	176	99	2.44084340129e-06	0.000316579905481	0.861,1.0,0.842,0.549,0.875,0.892,0.81	1.0,1.0,1.0,1.0,1.0,1.0,0.705	-0.125
1114	ENSG00000291129	PPIEL	chr1	-	39529015	39529164	39529054	39529164	39522282	39522543	1114	59,29,49,29,44,31,50	0,1,0,4,2,2,3	26,35,33,57,54,49,47	4,2,3,12,2,7,2	138	99	0.000392733773259	0.0191510992301	1.0,0.954,1.0,0.839,0.94,0.917,0.923	0.823,0.926,0.888,0.773,0.951,0.834,0.944	0.062
1530	ENSG00000198912	C1orf174	chr1	-	3892740	3892996	3892882	3892996	3891625	3891779	1530	27,19,34,6,23,13,44	8,1,3,0,0,0,5	12,10,29,32,23,29,18	0,0,0,2,0,2,2	241	99	4.56836014362e-05	0.00368426531839	0.581,0.886,0.823,1.0,1.0,1.0,0.783	1.0,1.0,1.0,0.868,1.0,0.856,0.787	-0.063
1637	ENSG00000064012	CASP8	chr2	+	201276826	201277104	201276826	201276968	201284815	201285317	1637	118,39,45,62,123,98,115	2,7,4,8,2,3,2	160,30,128,99,116,104,30	0,0,2,1,1,5,2	235	99	0.000145163376057	0.00913150217087	0.961,0.701,0.826,0.766,0.963,0.932,0.96	1.0,1.0,0.964,0.977,0.98,0.898,0.863	-0.082
1713	ENSG00000182165	TP53TG1	chr7	-	87341354	87341684	87341522	87341684	87326262	87326449	1713	7,3,6,10,2,6,11	0,0,2,1,0,0,0	4,4,5,5,10,6,7	2,0,1,0,8,0,1	267	99	0.00106244934712	0.0396637247363	1.0,1.0,0.527,0.788,1.0,1.0,1.0	0.426,1.0,0.65,1.0,0.317,1.0,0.722	0.171
2257	ENSG00000141030	COPS3	chr17	-	17270757	17271008	17270895	17271008	17267884	17268045	2257	23,19,25,19,25,8,20	0,0,3,0,6,0,3	15,21,25,27,31,19,13	0,0,0,0,0,0,1	237	99	0.000885582764382	0.0349022336665	1.0,1.0,0.777,1.0,0.635,1.0,0.736	1.0,1.0,1.0,1.0,1.0,1.0,0.844	-0.099
2259	ENSG00000230091	TMEM254-AS1	chr10	-	80056249	80056405	80056318	80056405	80053373	80053586	2259	3,3,2,0,4,1,0	5,2,4,2,7,1,1	0,1,1,2,1,0,0	2,3,10,7,2,2,1	168	99	0.000493325547988	0.0227345374331	0.261,0.469,0.228,0.0,0.252,0.371,0.0	0.0,0.164,0.056,0.144,0.228,0.0,0.0	0.141
2511	ENSG00000214548	MEG3	chr14	+	100829033	100829787	100829033	100829749	100831015	100831094	2511	92,63,91,33,114,50,58	3,3,10,2,10,5,9	92,118,89,113,86,104,84	60,5,15,45,9,23,14	137	99	4.92279298301e-05	0.00390349425986	0.957,0.938,0.868,0.923,0.892,0.878,0.823	0.526,0.945,0.811,0.645,0.873,0.766,0.813	0.129
2534	ENSG00000269293	ZSCAN16-AS1	chr6	-	28123081	28123211	28123083	28123211	28120512	28120676	2534	4,8,8,11,2,1,3	0,1,1,1,1,0,1	10,5,7,4,7,4,4	0,0,4,1,5,1,2	101	99	0.000544433412677	0.0242890665422	1.0,0.887,0.887,0.915,0.662,1.0,0.746	1.0,1.0,0.632,0.797,0.578,0.797,0.662	0.09
2613	ENSG00000127054	INTS11	chr1	-	1322891	1323287	1323180	1323287	1320995	1321093	2613	26,17,37,14,44,23,21	2,0,0,2,1,0,1	20,19,23,29,37,19,25	1,2,4,0,7,2,1	388	99	2.05427311736e-05	0.001914430377	0.768,1.0,1.0,0.641,0.918,1.0,0.843	0.836,0.708,0.595,1.0,0.574,0.708,0.864	0.126
2747	ENSG00000293311	SMPD4BP	chr2	+	131501357	131501508	131501357	131501419	131506356	131506442	2747	108,89,111,30,172,68,77	4,1,1,0,7,2,3	78,78,92,135,118,131,89	2,2,11,6,7,13,5	188	99	0.000370628188531	0.0183577686611	0.934,0.979,0.983,1.0,0.928,0.947,0.931	0.954,0.954,0.815,0.922,0.899,0.841,0.904	0.059
2762	ENSG00000181513	ACBD4	chr17	+	45135686	45136232	45135686	45135953	45136499	45136620	2762	224,164,187,154,223,146,181	2,1,2,1,2,2,2	256,198,229,194,185,229,226	3,6,14,6,2,1,9	378	99	2.76007574084e-05	0.00248032234968	0.967,0.977,0.961,0.976,0.967,0.95,0.96	0.957,0.896,0.811,0.894,0.96,0.984,0.868	0.055
2764	ENSG00000177082	WDR73	chr15	-	84645972	84646348	84646183	84646348	84645470	84645836	2764	190,155,270,167,192,201,318	70,56,88,60,78,56,63	185,145,124,177,147,163,151	134,103,120,154,71,98,134	310	99	1.03805852802e-13	1.3059814341e-10	0.464,0.469,0.495,0.471,0.44,0.534,0.617	0.306,0.31,0.248,0.268,0.398,0.347,0.265	0.193
2868	ENSG00000248309	MEF2C-AS1	chr5	+	89150723	89150777	89150723	89150773	89168249	89168680	2868	5,16,14,24,14,12,28	0,0,0,1,0,0,1	18,18,9,15,11,9,37	2,0,4,1,0,1,6	103	99	0.000571126213746	0.0252117154215	1.0,1.0,1.0,0.958,1.0,1.0,0.964	0.896,1.0,0.684,0.935,1.0,0.896,0.856	0.094
3120	ENSG00000290831	NSUN5P2	chr7	-	72948663	72948808	72948667	72948808	72948297	72948592	3120	3,3,5,2,5,8,6	0,1,0,0,0,0,0	4,4,11,5,13,5,1	1,0,1,7,4,1,3	103	99	3.59297465335e-07	6.95434063289e-05	1.0,0.742,1.0,1.0,1.0,1.0,1.0	0.794,1.0,0.914,0.407,0.758,0.828,0.243	0.257
3243	ENSG00000168216	LMBRD1	chr6	-	69708849	69709231	69709156	69709231	69701888	69701953	3243	14,13,50,35,29,24,30	0,2,1,2,3,5,0	16,18,42,34,27,25,21	1,0,0,1,0,0,2	406	99	8.64956484413e-05	0.00627728101254	1.0,0.613,0.924,0.81,0.702,0.539,1.0	0.796,1.0,1.0,0.892,1.0,1.0,0.719	-0.117
3320	ENSG00000170581	STAT2	chr12	-	56354989	56355351	56355275	56355351	56354777	56354863	3320	330,301,452,264,387,278,425	77,70,51,29,117,67,75	601,445,301,509,431,291,289	235,144,123,131,97,95,98	385	99	0.000171246057984	0.0104584789102	0.524,0.525,0.695,0.701,0.46,0.516,0.593	0.397,0.443,0.386,0.5,0.533,0.441,0.431	0.126
3321	ENSG00000170581	STAT2	chr12	-	56355088	56355351	56355275	56355351	56354777	56354863	3321	239,207,317,186,252,194,311	77,70,51,29,117,67,75	408,314,196,357,302,209,211	235,144,123,131,97,95,98	286	99	0.000344030990231	0.0173130155524	0.518,0.506,0.683,0.689,0.427,0.501,0.589	0.375,0.43,0.356,0.485,0.519,0.432,0.427	0.127
3330	ENSG00000113649	TCERG1	chr5	+	146482591	146482808	146482591	146482727	146483539	146483629	3330	78,51,51,39,56,51,66	326,180,194,106,292,103,146	26,56,45,39,44,61,59	156,251,277,216,224,304,265	180	99	2.65639063443e-05	0.00240432018502	0.116,0.135,0.126,0.168,0.095,0.214,0.199	0.084,0.109,0.082,0.09,0.098,0.099,0.109	0.055
3402	ENSG00000099956	SMARCB1	chr22	+	23800943	23801964	23800943	23801135	23803294	23803422	3402	122,222,218,182,207,420,312	11,16,16,18,21,25,30	91,163,140,209,209,156,95	31,25,26,27,19,13,15	928	99	0.000845762458433	0.0339491472477	0.542,0.597,0.592,0.519,0.513,0.642,0.526	0.238,0.41,0.365,0.452,0.54,0.561,0.403	0.137
3619	ENSG00000107862	GBF1	chr10	+	102376559	102376788	102376559	102376784	102376934	102377140	3619	10,4,8,9,19,11,10	2,1,0,0,2,0,2	13,9,10,15,17,6,12	4,5,1,5,2,0,0	103	99	0.000326729608194	0.0167544846149	0.828,0.794,1.0,1.0,0.901,1.0,0.828	0.758,0.634,0.906,0.743,0.891,1.0,1.0	0.06
3646	ENSG00000164877	MICALL2	chr7	-	1437433	1437608	1437534	1437608	1436741	1436856	3646	26,38,56,23,38,58,68	101,88,183,74,130,105,198	27,19,20,23,25,33,35	213,102,76,182,98,101,136	200	99	2.90229526012e-06	0.000354502686093	0.113,0.176,0.132,0.133,0.126,0.215,0.145	0.059,0.084,0.115,0.059,0.112,0.139,0.113	0.051
3806	ENSG00000297007	NA	chr11	-	65726919	65727470	65727232	65727470	65722095	65722924	3806	101,76,65,44,99,78,55	3,1,1,2,1,5,11	46,97,67,69,77,118,86	0,0,0,1,3,0,2	412	99	1.03303378862e-06	0.000160451828329	0.89,0.948,0.94,0.841,0.96,0.789,0.546	1.0,1.0,1.0,0.943,0.86,1.0,0.912	-0.114
3989	ENSG00000166770	ZNF667-AS1	chr19	+	56494162	56494347	56494162	56494342	56495047	56495437	3989	25,17,25,16,13,27,25	129,105,243,169,145,263,180	27,16,21,23,14,18,28	257,227,401,419,214,400,610	104	99	1.35237053223e-07	3.09348612109e-05	0.156,0.134,0.089,0.083,0.079,0.089,0.117	0.091,0.063,0.047,0.05,0.059,0.041,0.042	0.051
4107	ENSG00000079263	SP140	chr2	+	230244987	230245080	230244987	230245071	230245862	230245940	4107	1,2,2,3,2,2,3	0,0,0,0,1,2,3	2,0,0,4,1,6,2	0,6,1,4,2,0,2	108	99	0.000171198078761	0.0104584789102	1.0,1.0,1.0,1.0,0.647,0.478,0.478	1.0,0.0,0.0,0.478,0.314,1.0,0.478	0.333
4128	ENSG00000050426	LETMD1	chr12	+	51048326	51048518	51048326	51048371	51049033	51049185	4128	224,157,108,162,216,143,140	15,1,6,3,5,0,4	198,183,227,206,216,215,206	13,18,17,11,7,16,13	246	99	1.79623999149e-05	0.00169913498744	0.857,0.984,0.879,0.956,0.946,1.0,0.934	0.86,0.804,0.843,0.883,0.925,0.844,0.864	0.076
4143	ENSG00000293310	NA	chr10	+	122880670	122881012	122880670	122880739	122881597	122881667	4143	12,15,15,9,17,6,5	0,1,2,0,0,0,1	9,17,17,17,14,21,29	1,2,1,0,0,2,6	372	99	0.000272653219909	0.0145588319808	1.0,0.8,0.666,1.0,1.0,1.0,0.571	0.705,0.693,0.819,1.0,1.0,0.736,0.563	0.074
4153	ENSG00000047346	ATOSA	chr15	-	52587055	52587219	52587150	52587219	52584744	52584944	4153	70,109,85,98,90,156,154	93,30,62,40,67,16,43	66,100,62,66,88,70,46	56,50,78,83,58,111,65	194	99	0.000728075473789	0.030230750943	0.278,0.65,0.412,0.556,0.407,0.833,0.646	0.376,0.505,0.289,0.289,0.436,0.243,0.265	0.197
4269	ENSG00000271147	NA	chrX	+	102599705	102599859	102599705	102599847	102601879	102601977	4269	12,6,6,13,6,2,6	5,0,1,0,5,3,1	16,12,6,9,10,13,10	1,0,1,3,0,1,0	111	99	0.000403220349677	0.0193622718293	0.682,1.0,0.843,1.0,0.517,0.373,0.843	0.935,1.0,0.843,0.728,1.0,0.921,1.0	-0.167
4285	ENSG00000139998	RAB15	chr14	-	64950578	64951151	64951073	64951151	64950324	64950414	4285	805,1018,436,443,958,1173,970	635,793,369,387,787,552,608	563,821,828,467,868,1180,873	915,1047,999,739,941,1008,993	594	99	1.11022302463e-16	4.65590529096e-13	0.174,0.176,0.165,0.16,0.169,0.262,0.21	0.093,0.116,0.121,0.095,0.133,0.163,0.128	0.067
4286	ENSG00000139998	RAB15	chr14	-	64950942	64951151	64951073	64951151	64950324	64950414	4286	234,392,119,135,370,509,337	635,793,369,387,787,552,608	221,333,313,177,300,412,303	915,1047,999,739,941,1008,993	230	99	4.84819412394e-08	1.3259810929e-05	0.137,0.175,0.122,0.131,0.168,0.284,0.193	0.094,0.12,0.119,0.093,0.121,0.15,0.116	0.057
4502	ENSG00000213918	DNASE1	chr16	+	3657719	3657867	3657719	3657816	3662645	3662804	4502	73,36,31,16,47,40,38	0,1,3,0,4,0,0	25,42,57,39,47,51,49	0,1,6,4,6,2,7	150	99	3.07297731115e-05	0.00268480052442	1.0,0.96,0.872,1.0,0.886,1.0,1.0	1.0,0.965,0.862,0.866,0.838,0.944,0.822	0.06
4538	ENSG00000129187	DCTD	chr4	-	182916285	182916539	182916418	182916539	182915880	182915888	4538	39,37,32,21,51,54,43	35,34,27,14,43,20,25	27,29,38,34,42,50,34	40,43,51,36,43,40,48	232	99	0.00142850642363	0.0487047135927	0.322,0.317,0.336,0.39,0.336,0.535,0.423	0.224,0.223,0.241,0.287,0.294,0.348,0.232	0.116
4620	ENSG00000283503	LINC01902	chr18	+	39865768	39866037	39865768	39865911	39867128	39867374	4620	3,2,5,0,11,4,5	4,3,1,1,6,0,0	8,1,3,8,7,4,5	0,2,2,1,0,0,0	225	99	0.00027656341567	0.0146811997154	0.248,0.227,0.688,0.0,0.446,1.0,1.0	1.0,0.18,0.398,0.779,1.0,1.0,1.0	-0.25
4764	ENSG00000285756	NA	chrX	-	3826484	3826729	3826600	3826729	3818656	3818703	4764	11,15,25,11,32,23,18	0,0,0,1,0,0,0	24,8,16,32,6,20,17	1,3,5,2,0,1,2	215	99	3.40761356177e-06	0.000404445153025	1.0,1.0,1.0,0.835,1.0,1.0,1.0	0.917,0.551,0.596,0.88,1.0,0.902,0.796	0.17
4790	ENSG00000213963	NA	chr2	-	177323084	177323373	177323238	177323373	177311232	177311328	4790	18,23,15,12,15,12,9	1,0,1,0,2,0,1	18,26,15,28,21,16,10	0,6,1,5,4,3,4	253	99	5.22229924971e-07	9.38596383723e-05	0.876,1.0,0.854,1.0,0.746,1.0,0.779	1.0,0.629,0.854,0.687,0.673,0.676,0.495	0.177
4816	ENSG00000214078	CPNE1	chr20	-	35632162	35632385	35632310	35632385	35631944	35632025	4816	305,291,278,254,301,285,352	34,21,56,37,45,65,34	427,335,357,303,325,327,341	34,36,31,27,31,27,35	247	99	0.00145257744386	0.0493915589762	0.782,0.847,0.666,0.733,0.728,0.637,0.806	0.834,0.789,0.822,0.818,0.808,0.829,0.796	-0.071
5110	ENSG00000233639	PANTR1	chr2	-	104745850	104747151	104746738	104747151	104741056	104742033	5110	84,85,60,72,117,79,84	0,0,0,0,3,1,4	102,61,76,78,41,54,117	0,1,2,6,2,1,0	987	99	0.000743807680853	0.0305263601222	1.0,1.0,1.0,1.0,0.796,0.888,0.678	1.0,0.86,0.792,0.566,0.673,0.844,1.0	0.09
5261	ENSG00000293477	CRYZL2P	chr1	-	178026142	178026255	178026154	178026255	178022439	178022668	5261	1,0,0,0,2,1,0	4,3,14,1,9,2,5	2,2,1,0,4,3,3	0,3,3,3,2,4,2	111	99	3.31532979958e-08	1.01732107826e-05	0.182,0.0,0.0,0.0,0.165,0.308,0.0	1.0,0.373,0.229,0.0,0.641,0.401,0.572	-0.366
5310	ENSG00000251209	LINC00923	chr15	-	97427650	97427952	97427842	97427952	97397656	97397740	5310	14,8,12,21,24,28,16	0,0,0,0,0,0,0	39,13,21,12,17,28,32	3,0,1,3,2,2,3	291	99	9.79080550856e-07	0.000155099763025	1.0,1.0,1.0,1.0,1.0,1.0,1.0	0.816,1.0,0.877,0.576,0.743,0.826,0.784	0.197
5765	ENSG00000255545	B3GAT1-DT	chr11	+	134469486	134469601	134469486	134469531	134480844	134480911	5765	13,2,6,3,12,2,5	0,0,1,0,1,1,0	7,5,12,5,7,18,11	2,1,6,0,5,0,0	169	99	3.94880564215e-05	0.00331199491893	1.0,1.0,0.779,1.0,0.875,0.54,1.0	0.672,0.745,0.54,1.0,0.451,1.0,1.0	0.112
5811	ENSG00000128159	TUBGCP6	chr22	-	50220191	50221874	50220250	50221874	50219956	50220015	5811	169,176,296,138,273,223,276	109,67,72,60,105,76,79	251,190,163,188,213,214,144	150,130,129,120,96,86,100	158	99	0.000137557879796	0.00875826551561	0.493,0.622,0.72,0.59,0.62,0.648,0.686	0.512,0.478,0.442,0.495,0.582,0.609,0.474	0.112
5829	ENSG00000169981	ZNF35	chr3	+	44648740	44648834	44648740	44648811	44650943	44651259	5829	3,8,2,1,4,2,12	1,6,2,0,2,2,0	3,6,3,11,2,0,4	0,0,2,0,1,1,0	122	99	0.000715978888547	0.0300257679894	0.709,0.52,0.448,1.0,0.619,0.448,1.0	1.0,1.0,0.549,1.0,0.619,0.0,1.0	-0.061
6013	ENSG00000197603	CPLANE1	chr5	-	37139339	37142480	37142309	37142480	37138719	37138848	6013	174,118,166,93,208,144,161	0,0,0,0,0,2,2	116,249,156,178,149,205,299	8,10,0,0,2,2,8	3069	99	6.0751491171e-08	1.52862902084e-05	1.0,1.0,1.0,1.0,1.0,0.699,0.722	0.319,0.445,1.0,1.0,0.706,0.768,0.547	0.234
6186	ENSG00000266578	NA	chr18	+	3326543	3326731	3326543	3326646	3330839	3330984	6186	2,8,8,4,4,4,3	0,1,0,1,0,0,2	0,5,4,4,3,1,4	2,0,1,1,2,0,3	184	99	0.00124503804062	0.0439995044636	1.0,0.811,1.0,0.683,1.0,1.0,0.447	0.0,1.0,0.683,0.683,0.447,1.0,0.418	0.244
6202	ENSG00000255931	NA	chr11	+	61499762	61499881	61499762	61499835	61505761	61506649	6202	2,4,3,4,2,4,7	7,4,18,22,5,13,10	2,4,0,0,0,2,1	12,19,4,5,1,6,12	145	99	0.00108131396085	0.0400128480344	0.163,0.406,0.102,0.11,0.215,0.174,0.323	0.102,0.126,0.0,0.0,0.0,0.185,0.054	0.147
6280	ENSG00000183426	NPIPA1	chr16	+	14948929	14949936	14948929	14949037	14950049	14950110	6280	126,140,146,104,217,157,257	6,1,3,1,3,0,2	123,109,131,288,98,82,114	11,8,6,4,2,5,2	998	99	0.000308965568088	0.016129028266	0.676,0.933,0.828,0.912,0.878,1.0,0.927	0.526,0.575,0.684,0.877,0.829,0.619,0.85	0.171
6309	ENSG00000291203	NA	chr4	+	119528739	119528867	119528739	119528789	119551887	119552025	6309	9,13,5,5,16,12,5	1,0,0,0,0,2,0	6,17,11,6,4,11,7	3,2,5,0,3,4,2	177	99	8.72931504858e-10	4.22398125485e-07	0.834,1.0,1.0,1.0,1.0,0.77,1.0	0.528,0.826,0.552,1.0,0.427,0.606,0.662	0.286
6348	ENSG00000132950	ZMYM5	chr13	-	19851354	19852190	19851688	19852190	19835476	19835689	6348	128,42,53,37,76,49,67	1,6,1,2,4,0,3	32,45,35,39,57,61,42	1,0,1,2,0,0,0	433	99	2.79953716887e-05	0.00249794163983	0.967,0.615,0.924,0.809,0.813,1.0,0.836	0.88,1.0,0.889,0.817,1.0,1.0,1.0	-0.089
6380	ENSG00000119979	DENND10	chr10	+	119104763	119105022	119104763	119105006	119107967	119108164	6380	3,2,7,4,5,11,6	1,7,0,2,2,0,1	15,6,10,17,5,4,9	1,1,3,0,0,0,0	115	99	0.000455617745137	0.0213366353306	0.721,0.197,1.0,0.633,0.683,1.0,0.838	0.928,0.838,0.742,1.0,1.0,1.0,1.0	-0.205
6416	ENSG00000134532	SOX5	chr12	-	23895792	23896024	23895897	23896024	23845982	23846193	6416	56,47,22,14,59,35,32	1,1,3,1,1,0,2	8,51,34,35,36,45,57	2,10,2,9,5,4,4	204	99	1.28324966764e-06	0.00018772748917	0.965,0.958,0.781,0.872,0.966,1.0,0.886	0.66,0.712,0.892,0.654,0.777,0.845,0.874	0.145
6562	ENSG00000188243	COMMD6	chr13	-	75537498	75537675	75537663	75537675	75530310	75530408	6562	17,18,29,17,16,33,7	0,2,4,2,0,3,3	32,18,27,24,26,40,24	2,2,0,0,0,1,0	264	99	2.8205513608e-06	0.000351340165052	1.0,0.771,0.731,0.761,1.0,0.805,0.467	0.857,0.771,1.0,1.0,1.0,0.938,1.0	-0.147
6685	ENSG00000162066	AMDHD2	chr16	+	2528451	2528718	2528451	2528559	2528993	2529095	6685	137,105,227,156,209,166,194	15,17,24,7,15,12,14	233,207,258,274,245,204,275	27,32,55,37,32,29,55	258	99	4.1643309845e-05	0.0034468057971	0.778,0.703,0.784,0.895,0.842,0.841,0.842	0.768,0.713,0.643,0.74,0.746,0.73,0.657	0.098
6807	ENSG00000142512	SIGLEC10	chr19	-	51415897	51416357	51416309	51416357	51415567	51415615	6807	58,42,14,11,27,59,38	0,5,0,0,1,5,1	70,74,49,66,19,61,48	0,3,0,0,0,2,0	511	99	0.00106790258177	0.0397493561575	1.0,0.619,1.0,1.0,0.84,0.696,0.88	1.0,0.827,1.0,1.0,1.0,0.855,1.0	-0.092
6907	ENSG00000147687	TATDN1	chr8	-	124518741	124518881	124518817	124518881	124515886	124516030	6907	73,58,68,70,44,82,56	130,143,129,115,159,93,134	73,84,75,69,50,59,65	286,203,214,173,157,211,174	175	99	0.000388695572355	0.0190637772543	0.241,0.187,0.23,0.256,0.135,0.333,0.191	0.126,0.19,0.165,0.184,0.153,0.137,0.174	0.063
7088	ENSG00000092931	MFSD11	chr17	+	76754046	76754204	76754046	76754087	76767385	76767451	7088	19,6,16,12,7,20,15	64,65,61,58,84,45,48	12,11,8,3,8,4,7	68,102,97,70,66,84,103	216	99	8.40950977077e-07	0.000141066723235	0.12,0.041,0.107,0.087,0.037,0.169,0.125	0.075,0.047,0.036,0.019,0.053,0.021,0.03	0.058
7121	ENSG00000167419	LPO	chr17	+	58242977	58244081	58242977	58243055	58247477	58247638	7121	38,10,29,24,46,31,31	0,0,2,0,2,0,0	57,41,40,48,49,40,77	0,3,0,5,1,1,3	1125	99	2.37868816433e-06	0.000311732039536	1.0,1.0,0.561,1.0,0.669,1.0,1.0	1.0,0.546,1.0,0.458,0.812,0.779,0.693	0.135
7168	ENSG00000072518	MARK2	chr11	+	63906087	63907567	63906087	63906114	63908259	63908304	7168	186,187,369,112,285,176,377	10,2,9,5,15,3,5	168,168,191,339,195,145,127	5,9,16,20,16,12,14	1552	99	0.00038942776841	0.0190637772543	0.543,0.856,0.723,0.588,0.548,0.789,0.828	0.682,0.544,0.432,0.52,0.437,0.435,0.367	0.208
