3567	ENSG00000196876	SCN8A	chr12	+	51780201	51780271	51774188	51774362	51786541	51786826	3567	2,0,0,0	0,2,10,6	10,2,1,11	0,5,1,3	169	99	5.68010478647e-05	0.0036686315757	1.0,0.0,0.0,0.0	1.0,0.19,0.369,0.682	-0.31
3569	ENSG00000196876	SCN8A	chr12	+	51780648	51780771	51780201	51780271	51786541	51786826	3569	36,37,51,49	0,0,0,1	29,36,15,42	10,2,1,8	222	99	2.14806572529e-09	1.19554443244e-06	1.0,1.0,1.0,0.956	0.564,0.889,0.87,0.701	0.233
3608	ENSG00000196504	PRPF40A	chr2	-	152714549	152714629	152694062	152694622	152715994	152716130	3608	2,1,10,4	10,27,45,45	19,32,6,13	15,64,50,40	179	99	0.000376031962555	0.0156386281697	0.1,0.02,0.109,0.047	0.412,0.217,0.062,0.152	-0.142
3633	ENSG00000115145	STAM2	chr2	-	152126225	152126379	152123765	152123935	152132113	152132168	3633	75,143,189,100	2,4,50,1	53,151,175,109	0,0,2,1	253	99	2.81994973372e-07	7.35464031925e-05	0.936,0.933,0.597,0.975	1.0,1.0,0.972,0.977	-0.127
3720	ENSG00000068878	PSME4	chr2	-	53899880	53900017	53898300	53898354	53901349	53901559	3720	46,68,218,73	0,1,1,0	16,47,90,63	0,7,11,2	236	99	2.10766443187e-08	8.12117332629e-06	1.0,0.966,0.989,1.0	1.0,0.738,0.774,0.93	0.128
3783	ENSG00000151090	THRB	chr3	-	24228937	24229001	24190073	24190334	24297225	24297323	3783	36,29,20,55	2,0,0,9	38,24,26,58	0,0,0,0	163	99	0.000122677273958	0.00680189305588	0.916,1.0,1.0,0.788	1.0,1.0,1.0,1.0	-0.074
3875	ENSG00000235257	ITGA9-AS1	chr3	-	37818679	37818930	37808495	37808880	37821013	37821100	3875	2,1,8,5	0,8,76,1	6,12,4,7	0,0,0,0	350	99	3.76776387867e-12	4.71828697717e-09	1.0,0.034,0.029,0.586	1.0,1.0,1.0,1.0	-0.588
4091	ENSG00000185222	TCEAL9	chrX	+	103357082	103357161	103356505	103356606	103357614	103358462	4091	25,32,33,14	11,0,0,3	19,13,8,28	20,5,4,8	178	99	0.000566622221814	0.0215020732355	0.558,1.0,1.0,0.722	0.346,0.591,0.527,0.661	0.289
4297	ENSG00000121892	PDS5A	chr4	-	39872985	39873144	39869393	39869462	39874288	39874408	4297	94,27,52,167	0,0,10,2	90,38,254,155	1,0,0,0	258	99	0.000537406370262	0.0206718037407	1.0,1.0,0.666,0.97	0.972,1.0,1.0,1.0	-0.084
4302	ENSG00000196367	TRRAP	chr7	+	98881974	98882024	98881089	98881250	98890334	98890399	4302	191,118,162,257	5,0,0,1	278,65,127,298	11,6,3,9	149	99	1.50579147409e-05	0.0013576818247	0.962,1.0,1.0,0.994	0.944,0.878,0.966,0.957	0.053
4328	ENSG00000132300	PTCD3	chr2	+	86119543	86119614	86118920	86119044	86121478	86121591	4328	0,6,35,9	33,23,26,70	3,0,3,2	52,59,12,93	170	99	4.39449328193e-06	0.000548696575987	0.0,0.132,0.439,0.07	0.033,0.0,0.127,0.012	0.117
4331	ENSG00000132300	PTCD3	chr2	+	86130647	86131106	86127718	86127991	86132317	86132424	4331	23,27,32,55	0,1,0,7	51,34,54,74	0,0,0,0	558	99	0.000638795858289	0.023508730517	1.0,0.827,1.0,0.582	1.0,1.0,1.0,1.0	-0.148
4538	ENSG00000290770	MFSD14CP	chr9	-	96902916	96903108	96897916	96898127	96918642	96918826	4538	11,39,18,22	0,6,0,4	15,32,38,20	1,0,0,2	291	99	0.00058465758148	0.0219646109069	1.0,0.689,1.0,0.652	0.836,1.0,1.0,0.773	-0.067
4555	ENSG00000091157	WDR7	chr18	+	56816030	56816144	56781532	56781656	56879943	56880165	4555	96,175,386,160	2,2,2,6	94,166,195,131	5,9,3,11	213	99	0.000252191721496	0.0116459651764	0.957,0.976,0.989,0.925	0.897,0.896,0.968,0.847	0.06
4557	ENSG00000091157	WDR7	chr18	+	56936180	56936229	56935843	56935905	56938532	56938682	4557	0,0,0,0	16,33,146,53	0,0,29,0	17,30,49,53	148	99	2.32185335247e-06	0.000344321686961	0.0,0.0,0.0,0.0	0.0,0.0,0.284,0.0	-0.071
4687	ENSG00000151422	FER	chr5	+	108768092	108768238	108748961	108748993	108798123	108798389	4687	128,99,96,210	3,7,3,5	139,153,108,168	2,1,3,0	245	99	0.00172816247205	0.0489993840031	0.945,0.851,0.928,0.944	0.966,0.984,0.936,1.0	-0.055
4749	ENSG00000175470	PPP2R2D	chr10	+	131934893	131935006	131934457	131934555	131940030	131940196	4749	0,2,0,1	4,2,1,4	8,6,4,7	11,3,0,12	212	99	0.000103774530628	0.00599790178176	0.0,0.318,0.0,0.105	0.254,0.483,1.0,0.214	-0.382
4750	ENSG00000175470	PPP2R2D	chr10	+	131943967	131943997	131940581	131940694	131944094	131944145	4750	4,2,1,9	0,0,0,0	9,4,2,17	5,3,3,3	129	99	1.17609411099e-09	8.15702687872e-07	1.0,1.0,1.0,1.0	0.58,0.506,0.338,0.813	0.441
4774	ENSG00000198742	SMURF1	chr7	-	99050914	99050992	99049562	99049709	99051356	99051441	4774	2,14,12,0	15,40,34,20	0,4,1,0	15,17,23,6	177	99	0.000674308526003	0.024475987898	0.069,0.164,0.165,0.0	0.0,0.116,0.024,0.0	0.065
4901	ENSG00000187122	SLIT1	chr10	-	97006482	97006720	97004692	97004823	97010992	97011130	4901	23,12,44,23	0,0,14,0	19,14,34,22	0,0,0,0	337	99	0.000710352129486	0.0253756693356	1.0,1.0,0.48,1.0	1.0,1.0,1.0,1.0	-0.13
4962	ENSG00000169064	ZBBX	chr3	-	167252125	167252211	167248607	167248649	167282237	167282321	4962	8,7,18,44	0,0,0,1	4,6,1,13	0,6,0,2	185	99	0.000804906435576	0.0278914618975	1.0,1.0,1.0,0.959	1.0,0.349,1.0,0.777	0.208
5080	ENSG00000267360	NA	chr19	-	37198938	37199054	37190023	37190150	37207039	37207254	5080	5,11,1,6	1,3,2,1	1,8,2,7	0,0,0,3	215	99	0.000217740290395	0.0104121045182	0.697,0.628,0.187,0.734	1.0,1.0,1.0,0.518	-0.318
5205	ENSG00000163629	PTPN13	chr4	+	86701240	86701801	86689004	86689190	86716529	86716625	5205	48,80,30,63	0,0,6,4	58,61,27,102	0,0,0,1	660	99	5.72237171731e-05	0.00369064322975	1.0,1.0,0.429,0.703	1.0,1.0,1.0,0.939	-0.202
5246	ENSG00000183023	SLC8A1	chr2	-	40175260	40175281	40174824	40174842	40178386	40178493	5246	2,0,2,10	52,55,96,58	12,10,9,8	39,33,127,66	120	99	0.000376462251078	0.0156420932747	0.031,0.0,0.017,0.125	0.202,0.2,0.055,0.091	-0.094
5263	ENSG00000128487	SPECC1	chr17	+	20017986	20018102	20009319	20009424	20096630	20096798	5263	39,66,0,68	6,21,52,17	69,125,47,169	3,9,1,13	215	99	1.99065193984e-06	0.000312691884153	0.75,0.591,0.0,0.648	0.914,0.865,0.956,0.857	-0.401
5266	ENSG00000128487	SPECC1	chr17	+	20017986	20018102	20009862	20010217	20096630	20096798	5266	41,65,0,64	6,6,1,10	66,118,40,157	1,0,0,2	215	99	8.09913218924e-06	0.000851107406423	0.759,0.833,0.0,0.747	0.968,1.0,1.0,0.973	-0.4
5268	ENSG00000128487	SPECC1	chr17	+	20057676	20057817	20009359	20009424	20096630	20096798	5268	18,11,0,43	6,21,52,17	16,44,37,29	3,9,1,13	240	99	3.57462420552e-05	0.00260504393628	0.553,0.178,0.0,0.511	0.688,0.669,0.939,0.479	-0.383
5330	ENSG00000102763	VWA8	chr13	-	41729541	41729677	41727193	41727313	41732079	41732155	5330	6,37,20,17	2,1,0,3	3,11,16,5	3,16,0,19	235	99	0.000566147287179	0.0215020732355	0.558,0.94,1.0,0.705	0.296,0.225,1.0,0.1	0.396
5441	ENSG00000182944	EWSR1	chr22	+	29274267	29274282	29273737	29273864	29278029	29278216	5441	2,9,1,2	40,21,9,44	0,0,1,2	35,22,42,53	114	99	0.000111846284302	0.00636648256175	0.042,0.271,0.088,0.038	0.0,0.0,0.02,0.032	0.097
5512	ENSG00000185880	TRIM69	chr15	+	44759747	44759872	44759639	44759662	44767230	44767443	5512	21,29,33,10	1,0,0,0	4,19,25,23	2,0,0,8	224	99	0.000881859445361	0.0298468374743	0.903,1.0,1.0,1.0	0.469,1.0,1.0,0.56	0.219
5523	ENSG00000233290	NA	chr1	-	82487130	82487324	82485425	82486273	82555190	82555561	5523	2,11,9,6	0,2,10,0	1,26,1,5	0,0,0,0	293	99	6.11036911876e-05	0.00390180822397	1.0,0.65,0.233,1.0	1.0,1.0,1.0,1.0	-0.279
5741	ENSG00000188580	NKAIN2	chr6	+	124819085	124819174	124818398	124818468	124823219	124823623	5741	17,17,97,23	25,22,58,39	9,14,42,18	19,28,134,25	188	99	0.00176805566289	0.0498166626253	0.264,0.289,0.468,0.237	0.2,0.208,0.142,0.275	0.108
5746	ENSG00000177683	THAP5	chr7	-	108568281	108568578	108565829	108566022	108569489	108569669	5746	4,3,11,5	9,10,17,11	1,3,0,0	13,9,33,11	396	99	1.23085569825e-06	0.0002255668154	0.1,0.07,0.139,0.102	0.019,0.077,0.0,0.0	0.079
5858	ENSG00000078687	TNRC6C	chr17	+	78064721	78064937	78048844	78051448	78067756	78067923	5858	32,72,28,63	0,0,0,0	42,80,82,53	1,0,13,0	315	99	2.21363543321e-05	0.00182107869708	1.0,1.0,1.0,1.0	0.93,1.0,0.665,1.0	0.101
5977	ENSG00000244687	UBE2V1	chr20	-	50111288	50111562	50096671	50096820	50113106	50113145	5977	0,10,0,4	2,7,12,6	0,0,0,1	3,6,18,2	373	99	0.000124052847162	0.00684522699603	0.0,0.275,0.0,0.15	0.0,0.0,0.0,0.117	0.077
6080	ENSG00000144445	KANSL1L	chr2	-	210098085	210098207	210075551	210075756	210104103	210104195	6080	33,43,102,70	2,22,62,27	20,11,29,50	1,1,1,9	221	99	0.00171621799372	0.0487527029571	0.881,0.467,0.424,0.537	0.9,0.831,0.929,0.713	-0.266
6099	ENSG00000272980	NA	chr6	+	167013507	167013567	167010812	167010893	167022408	167022635	6099	2,9,18,1	10,9,1,25	0,1,0,3	6,3,6,14	159	99	0.00105499415739	0.0341865435916	0.111,0.384,0.918,0.024	0.0,0.172,0.0,0.118	0.287
6100	ENSG00000272980	NA	chr6	+	167015231	167015352	167013507	167013567	167022408	167022635	6100	2,2,1,1	0,4,4,1	6,1,1,4	0,1,0,1	220	99	9.39276871637e-06	0.000942994979086	1.0,0.184,0.101,0.31	1.0,0.31,1.0,0.643	-0.34
6161	ENSG00000286239	NA	chr2	-	223881941	223882072	223880123	223880232	223884647	223884749	6161	2,6,27,12	2,5,0,3	9,21,8,13	3,0,0,0	230	99	0.00056146822889	0.0213604309661	0.301,0.341,1.0,0.633	0.564,1.0,1.0,1.0	-0.322
6183	ENSG00000126522	ASL	chr7	+	66089275	66089335	66089090	66089175	66089611	66089695	6183	4,40,61,11	0,0,26,1	2,27,15,10	0,0,2,0	159	99	0.000158339005729	0.00827142416718	1.0,1.0,0.594,0.873	1.0,1.0,0.824,1.0	-0.089
6274	ENSG00000120265	PCMT1	chr6	+	149772047	149772247	149771161	149771266	149773137	149773169	6274	3,1,13,1	9,1,13,15	2,0,1,1	5,6,19,14	299	99	0.000184093333023	0.00922143959927	0.099,0.249,0.249,0.022	0.117,0.0,0.017,0.023	0.115
6291	ENSG00000152910	CNTNAP4	chr16	+	76475938	76476045	76467351	76467523	76479418	76479538	6291	18,72,70,57	0,0,0,0	19,15,55,18	6,0,5,0	206	99	1.86498271944e-05	0.00159842492315	1.0,1.0,1.0,1.0	0.603,1.0,0.841,1.0	0.139
6417	ENSG00000181163	NPM1	chr5	+	171390050	171390130	171387694	171388006	171391304	171391412	6417	17,63,73,48	0,0,0,1	31,22,37,44	7,4,0,1	179	99	1.20457453109e-05	0.00113370833008	1.0,1.0,1.0,0.964	0.71,0.753,1.0,0.961	0.135
6418	ENSG00000181163	NPM1	chr5	+	171390074	171390130	171387880	171388006	171391304	171391369	6418	11,29,37,25	0,0,0,1	12,11,15,20	7,4,0,1	155	99	2.9571928174e-06	0.000414204174525	1.0,1.0,1.0,0.941	0.523,0.637,1.0,0.927	0.213
6475	ENSG00000135631	RAB11FIP5	chr2	-	73079650	73081663	73075992	73076182	73088049	73088749	6475	16,22,18,16	0,2,2,2	18,12,15,9	0,0,0,2	2112	99	0.00080730302475	0.0279315694258	1.0,0.34,0.297,0.273	1.0,1.0,1.0,0.174	-0.316
6524	ENSG00000003509	NDUFAF7	chr2	+	37242634	37242693	37241577	37241637	37243862	37243973	6524	0,4,7,10	3,3,5,4	6,11,13,6	5,1,0,0	158	99	0.00157206430641	0.0456175355105	0.0,0.455,0.467,0.61	0.429,0.873,1.0,1.0	-0.443
6545	ENSG00000255794	RMST	chr12	+	97564149	97564328	97560796	97561047	97564737	97565015	6545	1,7,35,13	1,3,0,7	1,3,24,11	0,0,0,3	278	99	0.00130376413297	0.0399161207533	0.263,0.454,1.0,0.398	1.0,1.0,1.0,0.566	-0.363
6590	ENSG00000145725	PPIP5K2	chr5	+	103187313	103187376	103186319	103186439	103190841	103190982	6590	17,64,195,23	3,12,0,2	9,62,81,13	0,0,0,3	162	99	0.00106902128177	0.0344541546958	0.776,0.765,1.0,0.875	1.0,1.0,1.0,0.726	-0.078
6636	ENSG00000080845	DLGAP4	chr20	+	36499587	36499676	36497816	36499321	36500198	36500203	6636	9,50,45,15	19,49,47,24	5,6,21,5	36,72,61,29	188	99	3.40923844711e-10	2.74340475834e-07	0.2,0.35,0.335,0.248	0.068,0.042,0.153,0.083	0.197
6756	ENSG00000067715	SYT1	chr12	+	78938150	78938280	78935149	78935287	78977798	78977896	6756	10,6,17,23	0,3,1,4	12,2,8,21	0,1,0,0	229	99	0.000759118775927	0.0266717491284	1.0,0.464,0.88,0.713	1.0,0.464,1.0,1.0	-0.102
6826	ENSG00000166263	STXBP4	chr17	+	54990824	54990957	54986141	54986266	54999344	54999451	6826	17,13,19,48	1,0,0,1	19,8,11,39	4,3,1,7	232	99	4.19073867386e-07	9.85438579643e-05	0.879,1.0,1.0,0.953	0.67,0.532,0.824,0.704	0.276
6854	ENSG00000112511	PHF1	chr6	+	33414965	33415144	33414724	33414829	33415589	33415670	6854	6,36,24,32	0,0,12,1	19,46,18,26	0,0,0,0	278	99	0.000359271244931	0.0152243744661	1.0,1.0,0.416,0.919	1.0,1.0,1.0,1.0	-0.166
6856	ENSG00000112511	PHF1	chr6	+	33415260	33415329	33414724	33414829	33415589	33415670	6856	24,37,35,44	0,0,12,1	26,29,4,39	0,0,0,0	168	99	0.000134766936461	0.0073376365091	1.0,1.0,0.632,0.963	1.0,1.0,1.0,1.0	-0.101
7007	ENSG00000169752	NRG4	chr15	-	76035943	76035991	76011220	76011286	76052066	76052177	7007	0,5,6,1	1,1,3,7	0,0,0,2	3,2,7,14	147	99	7.50049736552e-05	0.00461572600667	0.0,0.771,0.574,0.088	0.0,0.0,0.0,0.088	0.336
7089	ENSG00000152582	SPEF2	chr5	+	35644354	35644525	35641430	35641683	35646666	35646807	7089	1,1,23,6	9,5,12,3	3,2,6,1	4,10,96,6	270	99	0.000255315296202	0.0117570216378	0.039,0.068,0.413,0.423	0.216,0.068,0.022,0.058	0.145
7206	ENSG00000054282	SDCCAG8	chr1	+	243286271	243286397	243256033	243256240	243330539	243330692	7206	2,6,7,4	4,0,2,1	10,1,5,6	0,0,0,0	225	99	5.49615462913e-05	0.00358269914519	0.18,1.0,0.606,0.638	1.0,1.0,1.0,1.0	-0.394
7208	ENSG00000054282	SDCCAG8	chr1	+	243293090	243293219	243286271	243286397	243316754	243316893	7208	18,8,14,25	1,3,4,14	10,27,24,17	1,2,0,0	228	99	1.72854795799e-06	0.000284402916212	0.887,0.537,0.603,0.437	0.813,0.854,1.0,1.0	-0.301
7226	ENSG00000283765	NA	chr3	-	183842297	183842447	183840569	183840640	183844230	183844326	7226	4,4,14,12	0,0,0,0	8,12,6,7	2,8,0,5	249	99	1.66760161235e-09	1.04025481287e-06	1.0,1.0,1.0,1.0	0.614,0.374,1.0,0.358	0.413
7266	ENSG00000257365	FNTB	chr14	+	65032358	65032521	65027697	65027781	65032609	65032696	7266	0,3,6,0	2,0,19,4	2,2,2,1	0,0,0,1	262	99	1.41443038726e-07	4.23472244607e-05	0.0,1.0,0.107,0.0	1.0,1.0,1.0,0.274	-0.542
7269	ENSG00000104312	RIPK2	chr8	+	89762828	89762982	89757815	89758233	89765340	89765496	7269	7,4,0,9	0,1,14,5	6,59,2,6	0,5,0,0	253	99	0.000395315099	0.0162309611048	1.0,0.61,0.0,0.413	1.0,0.822,1.0,1.0	-0.45
7430	ENSG00000254959	INMT-MINDY4	chr7	+	30828678	30828737	30791164	30791574	30836657	30836764	7430	10,7,6,6	1,1,0,6	6,17,2,11	0,0,0,3	158	99	0.0015820061606	0.0458060383636	0.862,0.814,1.0,0.385	1.0,1.0,1.0,0.697	-0.159
7537	ENSG00000136932	TRMO	chr9	-	97912872	97912975	97910282	97910616	97913400	97913558	7537	0,5,59,0	21,64,87,36	0,4,0,0	21,56,66,51	202	99	1.58227228542e-07	4.66222216806e-05	0.0,0.037,0.249,0.0	0.0,0.034,0.0,0.0	0.063
7579	ENSG00000185344	ATP6V0A2	chr12	+	123726196	123726285	123723209	123724791	123727782	123727909	7579	26,103,223,80	7,9,0,1	24,127,119,50	7,30,7,6	188	99	0.00104213655938	0.0339219537644	0.662,0.858,1.0,0.977	0.644,0.69,0.9,0.814	0.112
7603	ENSG00000109158	GABRA4	chr4	-	46971082	46971235	46964969	46965229	46974231	46974375	7603	201,256,866,394	1,2,2,1	219,473,563,428	8,15,29,3	252	99	4.96969132513e-12	5.89588485051e-09	0.987,0.981,0.994,0.994	0.915,0.925,0.884,0.982	0.062
7617	ENSG00000101040	ZMYND8	chr20	-	47229725	47229806	47227202	47227281	47236325	47236516	7617	94,63,9,157	0,0,0,0	106,50,63,112	0,0,16,1	180	99	8.45392944149e-05	0.00509191663754	1.0,1.0,1.0,1.0	1.0,1.0,0.684,0.984	0.083
7674	ENSG00000168137	SETD5	chr3	+	9422722	9423257	9397895	9397977	9424466	9424526	7674	25,54,64,37	0,0,1,2	37,82,120,68	1,2,6,3	634	99	0.00124031699382	0.0385893517705	1.0,1.0,0.909,0.743	0.852,0.865,0.757,0.78	0.099
