530	ENSG00000196876	SCN8A	chr12	+	51780201	51780271	51780648	51780771	51774188	51774362	51786541	51786826	530	2,0,0,0	63,48,66,77	10,2,1,11	50,58,22,55	169	222	8.06999644887e-09	6.08726039828e-06	0.04,0.0,0.0,0.0	0.208,0.043,0.056,0.208	-0.119
754	ENSG00000115295	CLIP4	chr2	+	29160332	29160467	29163830	29163954	29157203	29157347	29167475	29167540	754	5,12,67,25	26,25,97,58	8,4,7,3	24,7,63,48	234	223	0.0016536091754	0.0450850769219	0.155,0.314,0.397,0.291	0.241,0.353,0.096,0.056	0.103
832	ENSG00000141627	DYM	chr18	-	49118743	49118926	49163684	49163787	49097401	49097515	49209550	49209715	832	5,28,65,18	3,6,2,10	14,15,9,12	5,12,5,17	202	282	0.00101159079476	0.0315050107291	0.699,0.867,0.978,0.715	0.796,0.636,0.715,0.496	0.154
833	ENSG00000141627	DYM	chr18	-	49118743	49118926	49163684	49163787	49097401	49097515	49257009	49257104	833	41,17,46,62	3,7,2,9	24,24,13,47	7,12,5,17	202	282	0.000378506598292	0.0162791039599	0.95,0.772,0.97,0.906	0.827,0.736,0.784,0.794	0.114
851	ENSG00000198612	COPS8	chr2	+	237089861	237089994	237094089	237094197	237088604	237088653	237095821	237095884	851	4,11,10,6	17,28,80,20	16,16,18,12	21,32,36,30	232	207	0.00136511771685	0.0393716009748	0.174,0.26,0.1,0.211	0.405,0.308,0.308,0.263	-0.135
852	ENSG00000111834	RSPH4A	chr6	+	116627628	116628369	116629566	116629702	116622767	116623002	116630434	116630552	852	3,17,32,14	0,0,1,0	5,3,1,6	0,2,6,0	840	235	0.000182172513785	0.00965230141725	1.0,1.0,0.9,1.0	1.0,0.296,0.045,1.0	0.39
882	ENSG00000078328	RBFOX1	chr16	+	5467215	5467254	5598901	5598961	5239801	5240105	5867302	5867335	882	2,4,12,3	8,28,60,23	0,0,1,1	14,9,20,6	138	159	1.70553887197e-05	0.00174064853375	0.224,0.141,0.187,0.131	0.0,0.0,0.054,0.161	0.117
884	ENSG00000078328	RBFOX1	chr16	+	6775732	6776011	6876661	6876743	6654602	6654650	7052056	7052098	884	9,8,15,14	8,6,0,2	10,20,11,11	0,1,0,0	378	181	4.83641574345e-07	0.000131738591056	0.35,0.39,1.0,0.77	1.0,0.905,1.0,1.0	-0.349
909	ENSG00000080845	DLGAP4	chr20	+	36499241	36499321	36499587	36499676	36496704	36497066	36500198	36500611	909	36,79,77,37	25,66,98,17	60,98,84,44	9,15,38,8	179	188	2.12772258368e-07	7.25714468658e-05	0.602,0.557,0.452,0.696	0.875,0.873,0.699,0.852	-0.248
933	ENSG00000067715	SYT1	chr12	+	79103013	79103055	79182378	79182572	79047296	79047362	79217502	79217685	933	3,2,0,1	8,0,2,5	0,0,0,0	1,1,6,5	141	293	0.00108906700125	0.0334777147782	0.438,1.0,0.0,0.294	0.0,0.0,0.0,0.0	0.433
935	ENSG00000067715	SYT1	chr12	+	79125794	79125869	79182378	79182572	79047296	79047362	79217502	79217685	935	0,1,6,3	8,0,2,5	0,0,0,0	1,1,6,5	174	293	3.68762294645e-06	0.000556320470968	0.0,1.0,0.835,0.503	0.0,0.0,0.0,0.0	0.585
938	ENSG00000162408	NOL9	chr1	-	6541829	6541927	6549570	6549698	6533279	6533441	6550395	6550615	938	4,13,14,12	22,26,36,28	7,25,24,11	5,23,20,18	227	197	0.000646468949539	0.0232679933054	0.136,0.303,0.252,0.271	0.549,0.485,0.51,0.347	-0.232
1008	ENSG00000250241	PCDH10-DT	chr4	-	133115495	133115646	133116368	133116511	133110785	133110910	133138959	133139033	1008	2,4,7,1	0,3,5,4	0,1,0,2	2,5,2,4	242	250	9.89850107634e-05	0.00630290269835	1.0,0.579,0.591,0.205	0.0,0.171,0.0,0.341	0.466
1009	ENSG00000250241	PCDH10-DT	chr4	-	133115495	133115703	133116368	133116511	133096735	133096883	133138959	133139033	1009	2,4,7,1	1,7,25,17	0,1,0,2	1,11,6,8	242	307	0.000746765165177	0.0256041231109	0.717,0.42,0.262,0.069	0.0,0.103,0.0,0.241	0.281
1010	ENSG00000250241	PCDH10-DT	chr4	-	133115495	133115703	133116368	133116511	133110785	133110910	133138959	133139033	1010	2,4,7,1	0,7,5,5	0,1,0,2	2,7,2,6	242	307	0.000120960609778	0.00727693091707	1.0,0.42,0.64,0.202	0.0,0.153,0.0,0.297	0.453
1013	ENSG00000250241	PCDH10-DT	chr4	-	133142605	133142782	133145603	133145745	133139825	133139881	133147198	133147276	1013	52,114,147,75	7,21,21,20	24,45,57,66	3,2,4,6	241	276	0.000779350954821	0.0265358175798	0.895,0.861,0.889,0.811	0.902,0.963,0.942,0.926	-0.069
1049	ENSG00000291129	PPIEL	chr1	-	39523561	39523697	39523806	39523936	39522279	39522505	39529054	39529164	1049	1,2,0,0	14,68,1,5	4,7,2,5	2,59,25,17	229	235	3.86666793331e-05	0.00312718405805	0.068,0.029,0.0,0.0	0.672,0.109,0.076,0.232	-0.248
1119	ENSG00000179406	LINC00174	chr7	-	66455658	66455853	66467681	66467719	66450070	66450236	66476258	66476327	1119	1,1,0,3	0,1,4,0	0,0,0,0	1,2,4,3	137	294	4.47395612646e-06	0.000626737339658	1.0,0.682,0.0,1.0	0.0,0.0,0.0,0.0	0.67
1174	ENSG00000137872	SEMA6D	chr15	+	47241239	47241370	47412392	47412472	47184100	47184418	47470473	47470545	1174	2,0,0,5	4,5,45,7	2,3,9,5	1,12,1,9	230	179	0.00123652536536	0.0366325309146	0.28,0.0,0.0,0.357	0.609,0.163,0.875,0.302	-0.328
1296	ENSG00000090612	ZNF268	chr12	+	133187871	133188072	133191488	133191615	133181945	133182030	133191907	133192003	1296	0,7,100,8	3,3,12,3	0,4,0,1	3,1,8,10	300	226	0.000393597766655	0.0165942396698	0.0,0.637,0.863,0.668	0.0,0.751,0.0,0.07	0.337
1329	ENSG00000170919	TPT1-AS1	chr13	+	45378529	45378671	45379194	45379335	45377060	45377215	45379925	45380001	1329	0,6,0,2	3,1,1,2	1,2,8,1	0,1,0,0	241	240	1.51559880618e-05	0.00159806041865	0.0,0.857,0.0,0.499	1.0,0.666,1.0,1.0	-0.578
1356	ENSG00000131323	TRAF3	chr14	+	102886188	102886269	102889559	102889634	102876357	102876525	102891324	102891417	1356	25,19,31,18	8,5,0,2	11,8,20,11	7,2,16,10	180	174	0.00020427740075	0.0102725343167	0.751,0.786,1.0,0.897	0.603,0.795,0.547,0.515	0.243
1384	ENSG00000246982	BRPF3-AS1	chr6	-	36115983	36116105	36119674	36119863	36113077	36113334	36179616	36179707	1384	3,3,0,6	0,5,8,0	8,4,3,3	0,1,0,0	288	221	7.51745288559e-05	0.00515497503469	1.0,0.315,0.0,1.0	1.0,0.754,1.0,1.0	-0.36
1385	ENSG00000246982	BRPF3-AS1	chr6	-	36115983	36116105	36158647	36158941	36113077	36113334	36179616	36179707	1385	14,24,9,16	0,5,8,0	9,24,3,38	0,1,0,0	393	221	3.05531810195e-05	0.00256072216305	1.0,0.73,0.387,1.0	1.0,0.931,1.0,1.0	-0.204
1386	ENSG00000246982	BRPF3-AS1	chr6	-	36119674	36119816	36158647	36158941	36113077	36113334	36179616	36179707	1386	14,24,9,16	0,2,0,0	9,24,3,38	4,2,2,2	393	241	8.11576627364e-05	0.00541382340676	1.0,0.88,1.0,1.0	0.58,0.88,0.479,0.921	0.255
1410	ENSG00000185379	RAD51D	chr17	-	35116858	35117037	35118500	35118619	35106987	35107122	35119110	35119172	1410	0,1,0,1	7,18,4,6	7,0,5,1	7,16,5,4	218	278	1.90811121737e-05	0.00183440574486	0.0,0.066,0.0,0.175	0.56,0.0,0.56,0.242	-0.28
1411	ENSG00000185379	RAD51D	chr17	-	35116858	35117037	35118500	35118619	35107365	35107447	35119110	35119172	1411	0,1,0,1	7,18,4,6	7,0,5,1	7,16,5,4	218	278	1.90811121737e-05	0.00183440574486	0.0,0.066,0.0,0.175	0.56,0.0,0.56,0.242	-0.28
1559	ENSG00000138777	PPA2	chr4	-	105446382	105446502	105456680	105456745	105437949	105438036	105473893	105474059	1559	1,1,0,0	5,1,9,5	2,2,7,1	4,2,14,2	164	219	2.41835807913e-05	0.00217563480036	0.211,0.572,0.0,0.0	0.4,0.572,0.4,0.4	-0.247
1581	ENSG00000241288	LINC02614	chr3	-	125848229	125848447	125862815	125863113	125827237	125827455	125873740	125873845	1581	4,6,2,8	0,1,0,0	7,4,13,15	1,4,3,2	397	317	3.53283280441e-06	0.000541296226251	1.0,0.827,1.0,1.0	0.848,0.444,0.776,0.857	0.226
1582	ENSG00000241288	LINC02614	chr3	-	125848229	125848447	125872072	125872253	125827237	125827455	125873740	125873845	1582	5,16,19,14	0,1,0,0	7,18,9,5	1,4,3,2	280	317	3.22141621534e-05	0.00267705147522	1.0,0.948,1.0,1.0	0.888,0.836,0.773,0.739	0.178
1598	ENSG00000153064	BANK1	chr4	+	101829807	101830206	101855034	101855189	101790729	101790950	101862525	101862664	1598	3,1,3,4	5,16,4,7	0,0,2,0	3,6,6,5	498	254	0.000105695172334	0.00656799087672	0.234,0.031,0.277,0.226	0.0,0.0,0.145,0.0	0.156
1678	ENSG00000161533	ACOX1	chr17	-	75960214	75960375	75973624	75973785	75957458	75957566	75978533	75978693	1678	1,1,0,0	9,7,15,2	1,0,16,1	1,1,2,8	260	260	0.000443254954212	0.0177410533918	0.1,0.125,0.0,0.0	0.5,0.0,0.889,0.111	-0.319
1682	ENSG00000204815	ODAD4	chr17	+	41935470	41935543	41935598	41935749	41935216	41935348	41936472	41936534	1682	0,1,0,1	2,7,1,6	1,5,2,5	8,0,0,1	172	250	2.02237934177e-08	1.07557647006e-05	0.0,0.172,0.0,0.195	0.154,1.0,1.0,0.879	-0.666
1778	ENSG00000047249	ATP6V1H	chr8	-	53806741	53806858	53811163	53811217	53801798	53801896	53814661	53814766	1778	1,2,14,0	0,2,1,3	2,0,1,1	4,4,4,3	153	216	0.001208152677	0.0360369190935	1.0,0.585,0.952,0.0	0.414,0.0,0.261,0.32	0.385
1805	ENSG00000291207	NA	chr7	-	45728831	45729023	45735606	45735670	45728177	45728313	45736786	45736910	1805	1,0,0,0	4,30,51,25	3,30,1,16	5,10,5,25	163	291	2.71005440311e-13	2.65747934769e-09	0.309,0.0,0.0,0.0	0.517,0.843,0.263,0.533	-0.462
1806	ENSG00000291207	NA	chr7	-	45728831	45729026	45735606	45735670	45728177	45728313	45736786	45736910	1806	1,0,0,0	2,57,96,44	3,30,1,16	9,22,20,47	163	294	1.12325482249e-09	1.72701089856e-06	0.474,0.0,0.0,0.0	0.375,0.711,0.083,0.38	-0.269
1823	ENSG00000142621	FHAD1	chr1	+	15349041	15349149	15352876	15352984	15345415	15345523	15358109	15358283	1823	2,4,0,0	4,30,10,21	1,7,14,5	11,21,5,14	207	207	0.000838405567875	0.0278218344461	0.333,0.118,0.0,0.0	0.083,0.25,0.737,0.263	-0.221
1853	ENSG00000196482	ESRRG	chr1	-	216865060	216865178	216939581	216939673	216677075	216677491	217000252	217000724	1853	1,4,7,1	5,11,0,0	1,0,0,1	3,7,4,4	191	217	3.26753979007e-06	0.00050859516161	0.185,0.292,1.0,1.0	0.275,0.0,0.0,0.221	0.495
1864	ENSG00000138380	CARF	chr2	+	202942739	202942967	202955673	202955758	202917876	202918043	202966977	202967012	1864	13,26,29,20	0,0,2,0	10,21,29,16	1,0,8,0	327	184	0.00163480026922	0.0447789146368	1.0,1.0,0.891,1.0	0.849,1.0,0.671,1.0	0.093
1896	ENSG00000104218	CSPP1	chr8	+	67137455	67137603	67149782	67149935	67131950	67132080	67154023	67154136	1896	61,50,38,71	4,6,0,7	36,28,26,63	4,4,11,19	247	252	0.000309207790564	0.0141686523097	0.94,0.895,1.0,0.912	0.902,0.877,0.707,0.772	0.122
2036	ENSG00000058063	ATP11B	chr3	+	182902480	182902566	182905793	182905919	182898606	182898772	182913860	182913994	2036	5,10,31,3	0,3,1,5	16,9,3,10	18,6,14,17	185	225	0.000202735715427	0.0102475588942	1.0,0.802,0.974,0.422	0.519,0.646,0.207,0.417	0.352
2234	ENSG00000269713	NBPF9	chr1	-	149082276	149082430	149090204	149090428	149081964	149082174	149090752	149090894	2234	9,10,12,6	0,5,4,4	7,3,4,4	1,0,0,1	323	253	6.01885992428e-05	0.00447128336496	1.0,0.61,0.701,0.54	0.846,1.0,1.0,0.758	-0.188
2259	ENSG00000089169	RPH3A	chr12	+	112828300	112828389	112836490	112836502	112792142	112792263	112847695	112847842	2259	13,34,46,21	3,1,3,2	4,12,1,8	0,1,0,0	188	111	0.00142544600215	0.0405157202814	0.719,0.953,0.901,0.861	1.0,0.876,1.0,1.0	-0.11
2263	ENSG00000287288	FRG1BP	chr20	+	30388452	30388578	30391196	30391308	30379584	30379651	30393550	30393655	2263	17,1,9,16	2,1,2,1	11,4,15,20	6,4,8,9	225	211	0.00181765285019	0.0479137200241	0.889,0.484,0.808,0.938	0.632,0.484,0.637,0.676	0.172
2311	ENSG00000119321	FKBP15	chr9	-	113191815	113191949	113193491	113193549	113190470	113190578	113194026	113194169	2311	11,51,58,13	2,9,2,2	7,15,13,13	6,7,6,8	157	233	9.88266872703e-06	0.00118182255533	0.891,0.894,0.977,0.906	0.634,0.761,0.763,0.707	0.201
2325	ENSG00000128881	TTBK2	chr15	-	42840359	42840433	42872610	42872696	42829937	42830078	42878548	42878684	2325	0,1,12,0	19,32,39,25	0,0,0,0	10,40,19,23	185	173	9.98360643656e-05	0.00631608030432	0.0,0.028,0.223,0.0	0.0,0.0,0.0,0.0	0.063
2397	ENSG00000104043	ATP8B4	chr15	-	49987390	49987549	49996676	49996759	49981205	49981294	50002152	50002223	2397	0,6,2,2	2,2,0,2	0,0,0,0	11,1,2,6	182	258	6.01829814872e-08	2.56588833245e-05	0.0,0.81,1.0,0.586	0.0,0.0,0.0,0.0	0.599
2400	ENSG00000104043	ATP8B4	chr15	-	50010844	50010917	50038767	50038829	50002152	50002223	50044593	50044674	2400	2,1,12,3	2,1,0,0	1,2,1,0	4,1,0,3	161	172	0.000305174463707	0.0140494872822	0.517,0.517,1.0,1.0	0.211,0.681,1.0,0.0	0.285
2451	ENSG00000100372	SLC25A17	chr22	-	40792524	40792676	40794513	40794580	40779008	40779125	40799022	40799083	2451	0,2,8,2	3,6,32,4	0,0,2,0	8,3,8,8	166	251	6.71314922497e-05	0.00480504681022	0.0,0.335,0.274,0.431	0.0,0.0,0.274,0.0	0.192
2488	ENSG00000291178	NA	chr7	-	100325690	100325779	100330234	100330284	100320908	100321084	100330462	100330549	2488	1,1,0,2	5,21,9,8	6,2,32,6	2,29,1,11	149	188	6.54599646444e-06	0.000844605806978	0.202,0.057,0.0,0.24	0.791,0.08,0.976,0.408	-0.439
2492	ENSG00000291178	NA	chr7	-	100325690	100325779	100330462	100330549	100320910	100321084	100332441	100332581	2492	2,2,3,13	5,21,9,8	10,8,88,16	2,29,1,11	186	188	0.00176215113285	0.0469555815455	0.288,0.088,0.252,0.622	0.835,0.218,0.989,0.595	-0.347
2499	ENSG00000291178	NA	chr7	-	100325690	100325868	100330181	100330284	100283491	100283798	100330462	100330549	2499	3,10,0,8	5,10,49,2	9,11,61,13	2,6,22,0	202	277	0.000793068424374	0.0266349332259	0.451,0.578,0.0,0.846	0.861,0.715,0.792,1.0	-0.373
2505	ENSG00000291178	NA	chr7	-	100325690	100325868	100330181	100330284	100320910	100321084	100330462	100330549	2505	3,10,0,8	11,33,61,10	9,11,61,13	4,36,23,12	202	277	0.000388460878526	0.0164902483759	0.272,0.294,0.0,0.523	0.755,0.295,0.784,0.598	-0.336
2506	ENSG00000291178	NA	chr7	-	100325690	100325868	100330234	100330284	100320910	100321084	100330462	100330549	2506	1,1,0,2	11,33,61,10	6,2,32,6	4,36,23,12	149	277	2.14620840211e-07	7.25714468658e-05	0.145,0.053,0.0,0.271	0.736,0.094,0.721,0.482	-0.391
2512	ENSG00000291178	NA	chr7	-	100328835	100329019	100330234	100330284	100320908	100321084	100330462	100330549	2512	1,1,0,2	3,6,4,4	6,2,32,6	5,11,4,5	149	283	0.0013978372339	0.0400719893674	0.388,0.24,0.0,0.487	0.695,0.257,0.938,0.695	-0.367
2517	ENSG00000291178	NA	chr7	-	100328835	100329019	100330234	100330284	100325659	100325868	100330462	100330549	2517	1,1,0,2	3,7,4,4	6,2,32,6	5,11,4,4	149	283	0.00078751508757	0.0266288722369	0.388,0.213,0.0,0.487	0.695,0.257,0.938,0.74	-0.385
2518	ENSG00000291178	NA	chr7	-	100328835	100329019	100330234	100330284	100325690	100325779	100330462	100330549	2518	1,1,0,2	8,37,11,12	6,2,32,6	15,44,16,11	149	283	2.04975789415e-05	0.00193268518366	0.192,0.049,0.0,0.24	0.432,0.079,0.792,0.509	-0.333
2545	ENSG00000103274	NUBP1	chr16	+	10761756	10761859	10767948	10768032	10761363	10761474	10769046	10769351	2545	0,7,8,3	15,13,31,16	2,12,9,7	4,10,3,8	202	183	0.00032990791424	0.0147450163073	0.0,0.328,0.189,0.145	0.312,0.521,0.731,0.442	-0.336
2558	ENSG00000121716	PILRB	chr7	+	100353372	100353483	100353894	100354012	100353209	100353270	100355142	100355240	2558	8,10,19,10	5,14,2,23	3,6,0,4	13,37,150,19	210	217	1.42670752989e-09	1.72701089856e-06	0.623,0.425,0.908,0.31	0.193,0.144,0.0,0.179	0.438
2808	ENSG00000134759	ELP2	chr18	+	36138269	36138426	36138794	36138872	36136306	36136377	36141136	36141201	2808	6,13,14,39	3,9,14,3	15,30,28,27	1,4,3,0	256	177	0.000156957916267	0.00869564591477	0.58,0.5,0.409,0.9	0.912,0.838,0.866,1.0	-0.307
2809	ENSG00000134759	ELP2	chr18	+	36138794	36138872	36139418	36139613	36138269	36138426	36141136	36141201	2809	4,19,33,8	1,4,0,4	2,14,11,9	2,10,11,14	177	294	5.55587074014e-07	0.000145265469756	0.869,0.888,1.0,0.769	0.624,0.699,0.624,0.516	0.266
2855	ENSG00000248309	MEF2C-AS1	chr5	+	88943015	88943122	89094958	89095029	88905208	88905270	89150532	89150595	2855	4,2,14,2	8,1,11,3	1,1,2,15	0,4,0,0	206	170	0.00042581809891	0.0173260260494	0.292,0.623,0.512,0.355	1.0,0.171,1.0,1.0	-0.347
2874	ENSG00000100714	MTHFD1	chr14	+	64435568	64435671	64439095	64439172	64431786	64431861	64440125	64441453	2874	6,12,14,9	1,3,6,0	22,25,13,17	0,0,4,0	202	176	0.000918185684289	0.0298326312819	0.839,0.777,0.67,1.0	1.0,1.0,0.739,1.0	-0.113
2894	ENSG00000232973	CYP1B1-AS1	chr2	+	38180288	38180876	38194821	38194952	38131510	38131614	38202507	38202780	2894	2,11,1,7	0,0,0,2	1,17,3,16	1,3,2,5	687	230	4.16200012878e-05	0.00331809538722	1.0,1.0,1.0,0.54	0.251,0.655,0.334,0.517	0.446
2999	ENSG00000130731	METTL26	chr16	-	634888	634956	635280	635340	634718	634797	635611	635774	2999	7,7,24,7	16,20,60,12	12,27,11,5	3,22,10,6	159	167	0.000458812134069	0.0182150274764	0.315,0.269,0.296,0.38	0.808,0.563,0.536,0.467	-0.278
3000	ENSG00000130731	METTL26	chr16	-	634888	635063	635280	635340	634718	634797	635611	635774	3000	7,7,24,7	22,24,80,22	12,27,11,5	5,36,16,9	159	274	0.000862073080517	0.028328459168	0.354,0.334,0.341,0.354	0.805,0.564,0.542,0.489	-0.254
3056	ENSG00000054965	FAM168A	chr11	-	73419873	73419999	73425021	73425048	73411393	73411536	73430689	73430770	3056	4,23,31,5	48,95,191,23	11,32,60,10	37,54,80,19	126	225	5.52541902876e-06	0.000752531374945	0.13,0.302,0.225,0.28	0.347,0.514,0.573,0.484	-0.245
3075	ENSG00000293497	NA	chr14	-	34921588	34921713	34963928	34964040	34920645	34920936	34969169	34969307	3075	5,1,2,1	9,6,2,0	2,5,3,9	1,3,0,0	211	224	0.000433283578609	0.0174846863039	0.371,0.15,0.515,1.0	0.68,0.639,1.0,1.0	-0.321
3089	ENSG00000262619	LINC00621	chr13	-	22876297	22876474	22894605	22895038	22872636	22873274	22896360	22896502	3089	3,7,1,5	0,2,0,0	0,9,5,0	5,4,15,1	532	276	2.0840253856e-08	1.07557647006e-05	1.0,0.645,1.0,1.0	0.0,0.539,0.147,0.0	0.74
3164	ENSG00000046651	OFD1	chrX	+	13751248	13751368	13755150	13755242	13749426	13749533	13756577	13756767	3164	15,5,10,13	18,29,15,45	1,2,5,6	31,19,30,52	219	191	6.93039114019e-05	0.00485424396576	0.421,0.131,0.368,0.201	0.027,0.084,0.127,0.091	0.198
3211	ENSG00000088367	EPB41L1	chr20	+	36214356	36214440	36218875	36218962	36212271	36212376	36221863	36221944	3211	38,85,138,25	35,78,169,21	47,54,109,39	28,34,41,28	183	186	0.00018406897461	0.00965230141725	0.525,0.526,0.454,0.548	0.63,0.617,0.73,0.586	-0.127
3239	ENSG00000288902	NA	chr2	+	220810750	220810932	220835617	220835795	220776817	220776862	220839893	220839996	3239	5,2,1,4	9,6,16,17	4,12,21,8	6,12,13,11	281	277	0.000248211299019	0.01198995073	0.354,0.247,0.058,0.188	0.397,0.496,0.614,0.418	-0.27
3365	ENSG00000165895	ARHGAP42	chr11	+	100859553	100859625	100913451	100913553	100795104	100795166	100921493	100921604	3365	2,2,0,5	1,3,2,3	1,4,2,1	0,0,1,1	171	201	8.36004994325e-05	0.00553909795564	0.702,0.439,0.0,0.662	1.0,1.0,0.702,0.54	-0.36
3388	ENSG00000264324	NA	chr2	-	74314944	74315025	74328119	74328186	74304488	74304680	74334026	74334177	3388	0,2,0,4	2,6,2,4	3,4,3,5	1,0,0,4	166	180	6.32298896366e-05	0.00459283183538	0.0,0.265,0.0,0.52	0.765,1.0,1.0,0.575	-0.639
3410	ENSG00000183735	TBK1	chr12	+	64468875	64469289	64471743	64471995	64466900	64467082	64474229	64474390	3410	10,17,38,20	4,5,28,2	13,9,48,14	0,0,1,1	513	351	1.41167189049e-09	1.72701089856e-06	0.631,0.699,0.481,0.872	1.0,1.0,0.97,0.905	-0.298
3421	ENSG00000141252	VPS53	chr17	-	586269	586364	599944	600094	562502	562745	601794	601896	3421	7,10,1,7	52,50,52,62	0,2,0,4	26,75,116,54	249	194	5.98186822154e-06	0.000803536983293	0.095,0.135,0.015,0.081	0.0,0.02,0.0,0.055	0.063
3467	ENSG00000089057	SLC23A2	chr20	-	4902441	4902558	4912879	4912978	4874575	4874696	4932454	4932716	3467	25,20,72,29	1,0,0,3	13,22,23,24	7,5,3,1	198	216	1.25231607582e-05	0.00139547857267	0.965,1.0,1.0,0.913	0.67,0.828,0.893,0.963	0.131
3711	ENSG00000145362	ANK2	chr4	+	112949104	112949215	113151079	113151124	112904454	112904514	113174415	113174517	3711	1,1,1,1	0,0,0,0	3,0,1,1	2,1,1,1	210	144	0.000606823357217	0.0227988882792	1.0,1.0,1.0,1.0	0.507,0.0,0.407,0.407	0.67
3716	ENSG00000049618	ARID1B	chr6	+	157084661	157084905	157110471	157110561	156935465	156935576	157133027	157133207	3716	56,68,92,77	1,7,4,3	72,62,31,92	18,10,24,6	343	189	6.83842766684e-05	0.00485424396576	0.969,0.843,0.927,0.934	0.688,0.774,0.416,0.894	0.225
3733	ENSG00000285053	NA	chr1	+	235427139	235427239	235430704	235430804	235414432	235414618	235434203	235434280	3733	1,4,0,4	12,3,22,8	0,0,0,3	11,14,30,15	199	199	0.000834914130031	0.0278218344461	0.077,0.571,0.0,0.333	0.0,0.0,0.0,0.167	0.203
3734	ENSG00000285053	NA	chr1	+	235430704	235430804	235432945	235433171	235427139	235427239	235434203	235434280	3734	19,16,49,24	2,11,14,3	32,25,50,23	2,2,4,1	199	325	0.000168979330577	0.00920561842021	0.939,0.704,0.851,0.929	0.963,0.953,0.953,0.974	-0.105
3823	ENSG00000186952	TMEM232	chr5	-	110606163	110606287	110618428	110618562	110605108	110605358	110625266	110625433	3823	8,2,0,10	20,3,6,31	11,14,3,27	10,6,5,25	233	223	0.00149477301793	0.0418792691823	0.277,0.39,0.0,0.236	0.513,0.691,0.365,0.508	-0.293
3837	ENSG00000104419	NDRG1	chr8	-	133264546	133264652	133280231	133280267	133262046	133262167	133284248	133284329	3837	1,0,0,0	11,1,5,9	2,5,2,1	4,10,21,10	135	205	4.17571919675e-06	0.000602163271225	0.121,0.0,0.0,0.0	0.432,0.432,0.126,0.132	-0.25
3976	ENSG00000186409	CCDC30	chr1	+	42506946	42507069	42536475	42536601	42498817	42498916	42566295	42566475	3976	0,1,0,0	25,18,23,54	0,6,1,6	29,21,12,39	222	225	2.02207996264e-05	0.00192509865181	0.0,0.053,0.0,0.0	0.0,0.225,0.078,0.135	-0.096
