gene_name	gene_id	lsv_id	mean_dpsi_per_lsv_junction	probability_changing	probability_non_changing	Condition_1_mean_psi	Condition_2_mean_psi	lsv_type	num_junctions	num_exons	de_novo_junctions	seqid	strand	junctions_coords	exons_coords	ir_coords	ucsc_lsv_link
ATOSB	ENSG00000005238	gene:ENSG00000005238:t:35108594-35108737	-0.0002;-0.0342;-0.0687;0.1155	1.335e-02;3.526e-01;5.802e-01;8.246e-01	9.635e-01;4.655e-01;1.365e-01;3.882e-02	0.0237;0.0759;0.3618;0.5273	0.0198;0.0364;0.2827;0.6639	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1	4	4	0;0;0;0	9	-	35108737-35116262;35108737-35115805;35108737-35115671;35108737-35111269	35108594-35108737;35111269-35111588;35115671-35115862;35116262-35116341	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=9%3A35116341-35108594
KMT2E	ENSG00000005483	gene:ENSG00000005483:s:105110280-105110368	-0.0710;0.0710	6.425e-01;6.425e-01	1.430e-01;1.430e-01	0.7979;0.2021	0.7102;0.2898	s|1e1.1o1|1e2.1o1	2	3	0;0	7	+	105110368-105110477;105110368-105110771	105110280-105110368;105110477-105110602;105110771-105110868	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=7%3A105110868-105110280
TMEM98	ENSG00000006042	gene:ENSG00000006042:t:32931475-32931659	0.1075;-0.1075	8.485e-01;8.485e-01	4.682e-02;4.682e-02	0.1435;0.8565	0.2619;0.7381	t|1e1.1o1|1e2.1o1	2	3	0;0	17	+	32928237-32931475;32931402-32931475	32927910-32928237;32931034-32931402;32931475-32931659	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A32931659-32927910
FARP2	ENSG00000006607	gene:ENSG00000006607:s:241404799-241404841	-0.0155;-0.0185;0.0508	1.589e-01;1.999e-01;5.023e-01	7.078e-01;5.662e-01;2.932e-01	0.0483;0.0917;0.8581	0.0138;0.0608;0.9233	s|1e1.1o2|1e1.2o2|1e2.1o1	3	3	0;0;0	2	+	241404841-241405252;241404841-241405256;241404841-241407537	241404799-241404841;241405252-241405403;241407537-241407615	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=2%3A241407615-241404799
CDKL3	ENSG00000006837	gene:ENSG00000006837:t:134308574-134308727	0.1761;-0.1761	9.394e-01;9.394e-01	7.168e-03;7.168e-03	0.1943;0.8057	0.3937;0.6063	t|1e1.1o1|1e2.1o1	2	3	0;0	5	-	134308727-134319358;134308727-134312292	134308574-134308727;134312292-134312380;134319358-134319497	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=5%3A134319497-134308574
MARK4	ENSG00000007047	gene:ENSG00000007047:s:45297676-45297954	0.0525;-0.0525	5.222e-01;5.222e-01	2.993e-01;2.993e-01	0.8772;0.1228	0.9386;0.0614	s|1e1.1o1|1e2.1o1	2	3	0;0	19	+	45297954-45298143;45297954-45299811	45297676-45297954;45298143-45298222;45299811-45299855	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=19%3A45299855-45297676
PAX6	ENSG00000007372	gene:ENSG00000007372:t:31800691-31800856	0.0686;-0.0686	6.235e-01;6.235e-01	1.548e-01;1.548e-01	0.8740;0.1260	0.9624;0.0376	t|1e1.1o1|1e2.1o1	2	3	0;0	11	-	31800856-31801561;31800856-31801230	31800691-31800856;31801230-31801326;31801464-31801776	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=11%3A31801776-31800691
PAX6	ENSG00000007372	gene:ENSG00000007372:t:31801464-31801776	0.0541;-0.0541	4.861e-01;4.861e-01	1.863e-01;1.863e-01	0.5354;0.4646	0.6175;0.3825	t|1e1.1o1|1e2.1o1	2	3	0;0	11	-	31801776-31802704;31801776-31801871	31801464-31801776;31801871-31802014;31802704-31802946	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=11%3A31802946-31801464
PAX6	ENSG00000007372	gene:ENSG00000007372:t:31810828-31811068	0.0746;-0.0214;-0.0389	6.434e-01;2.858e-01;4.116e-01	1.243e-01;4.329e-01;2.691e-01	0.1435;0.2213;0.6259	0.2421;0.1933;0.5698	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	11	-	31811015-31817809;31811015-31811213;31811015-31811115	31810828-31811068;31811115-31811144;31811213-31811341;31817809-31817961	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=11%3A31817961-31810828
LUC7L	ENSG00000007392	gene:ENSG00000007392:t:227242-227686	0.0842;-0.0842	6.671e-01;6.671e-01	9.195e-02;9.195e-02	0.7720;0.2280	0.8844;0.1156	t|1e1.1o1|1e2.1o1	2	3	0;0	16	-	227336-229279;227336-228333	227242-227686;227987-228402;229279-229463	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=16%3A229463-227242
JARID2	ENSG00000008083	gene:ENSG00000008083:t:15374117-15374252	0.0699;-0.0699	6.840e-01;6.840e-01	1.842e-01;1.842e-01	0.9007;0.0993	0.9748;0.0252	t|1e1.1o1|1e2.1o1	2	3	0;0	6	+	15246584-15374117;15248964-15374117	15246069-15246584;15248855-15248964;15374117-15374252	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=6%3A15374252-15246069
CDK11A	ENSG00000008128	gene:ENSG00000008128:s:1719166-1719455	0.1329;-0.1329	8.697e-01;8.697e-01	2.340e-02;2.340e-02	0.4459;0.5541	0.6112;0.3888	s|1e1.1o1|2e1.1o1	2	2	0;0	1	-	1716478-1719358;1716478-1719328	1716346-1716478;1719166-1719455	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=1%3A1719455-1716346
CDK11A	ENSG00000008128	gene:ENSG00000008128:s:1722708-1722832	-0.0842;0.0842	7.516e-01;7.516e-01	1.044e-01;1.044e-01	0.1973;0.8027	0.0987;0.9013	s|1e1.1o1|1e2.1o1	2	3	0;0	1	-	1722634-1722708;1721711-1722708	1721596-1721879;1722466-1722634;1722708-1722832	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=1%3A1722832-1721596
CDK11A	ENSG00000008128	gene:ENSG00000008128:t:1721596-1721879	0.0838;-0.0838	7.486e-01;7.486e-01	9.593e-02;9.593e-02	0.7699;0.2301	0.8737;0.1263	t|1e1.1o1|1e2.1o1	2	3	0;0	1	-	1721711-1722708;1721711-1722588	1721596-1721879;1722466-1722634;1722708-1722832	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=1%3A1722832-1721596
CDK11A	ENSG00000008128	gene:ENSG00000008128:t:1722708-1722832	0.0600;-0.0204;-0.0353	5.387e-01;2.613e-01;3.662e-01	1.651e-01;5.141e-01;3.393e-01	0.7064;0.1194;0.1717	0.7909;0.0884;0.1176	t|1e1.1o1|1e2.1o2|1e2.2o2	3	3	0;0;0	1	-	1722831-1724258;1722831-1723949;1722831-1723800	1722708-1722832;1723800-1724032;1724258-1724357	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=1%3A1724357-1722708
ADAM22	ENSG00000008277	gene:ENSG00000008277:s:88181958-88183554	-0.0022;0.0682;-0.0647;0.0007	2.277e-02;6.694e-01;6.437e-01;7.424e-03	9.397e-01;2.191e-01;2.093e-01;9.793e-01	0.0397;0.1614;0.7717;0.0286	0.0230;0.2430;0.6957;0.0363	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	4	5	0;0;0;1	7	+	88182024-88184292;88182024-88186615;88182024-88193116;88182024-88196471	88181958-88183554;88184292-88184402;88186615-88186701;88193116-88193239;88196471-88202889	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=7%3A88202889-88181958
MGST1	ENSG00000008394	gene:ENSG00000008394:t:16354231-16354724	0.0546;-0.0546	5.174e-01;5.174e-01	2.322e-01;2.322e-01	0.8754;0.1246	0.9398;0.0602	t|1e1.1o1|1e2.1o1	2	3	0;0	12	+	16347710-16354231;16347898-16354231	16347645-16347710;16347778-16347898;16354231-16354724	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=12%3A16354724-16347645
REV3L	ENSG00000009413	gene:ENSG00000009413:t:111416283-111416472	-0.1390;0.1656;-0.0202	9.258e-01;9.703e-01;2.261e-01	1.570e-02;5.005e-03;6.328e-01	0.3770;0.5654;0.0569	0.2265;0.7390;0.0342	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	6	-	111416472-111482750;111416472-111472013;111416472-111460300	111416283-111416472;111460300-111460406;111472013-111472140;111482750-111483229	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=6%3A111483229-111416283
FAM76A	ENSG00000009780	gene:ENSG00000009780:s:27744654-27744811	-0.0603;0.0603	5.327e-01;5.327e-01	1.631e-01;1.631e-01	0.5543;0.4457	0.4649;0.5351	s|1e1.1o1|1e2.1o1	2	3	0;0	1	+	27744811-27749068;27744811-27755195	27744654-27744811;27749068-27749154;27755195-27755330	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=1%3A27755330-27744654
POMT2	ENSG00000009830	gene:ENSG00000009830:t:77306246-77306503	-0.0531;0.0531	5.224e-01;5.224e-01	2.586e-01;2.586e-01	0.0988;0.9012	0.0269;0.9731	t|1e1.1o1|1e2.1o1	2	3	0;0	14	-	77306441-77320434;77306441-77311949	77306246-77306503;77311949-77312033;77320362-77320883	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=14%3A77320883-77306246
ZNF207	ENSG00000010244	gene:ENSG00000010244:s:32372895-32373457	0.0723;-0.0723	6.292e-01;6.292e-01	1.332e-01;1.332e-01	0.6013;0.3987	0.6998;0.3002	s|1e1.1o2|1e1.2o2	2	2	1;1	17	+	32373453-32377915;32373453-32377918	32372895-32373457;32377915-32381885	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=17%3A32381885-32372895
IFFO1	ENSG00000010295	gene:ENSG00000010295:s:6555257-6556073	0.1032;-0.1032	8.139e-01;8.139e-01	5.266e-02;5.266e-02	0.1088;0.8912	0.2347;0.7653	s|2e1.1o1|2e2.1o1	2	3	0;0	12	-	6551503-6555257;6551001-6555257	6550941-6551001;6551398-6551503;6555257-6556073	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=12%3A6556073-6550941
FUZ	ENSG00000010361	gene:ENSG00000010361:s:49812447-49812736	0.0863;-0.0027;-0.1000;-0.0247;0.0446	7.383e-01;1.306e-01;7.649e-01;2.653e-01;4.379e-01	9.493e-02;7.182e-01;5.963e-02;4.894e-01;3.146e-01	0.0806;0.0624;0.6466;0.1023;0.1129	0.1841;0.0642;0.5130;0.0641;0.1693	s|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1|3e1.1o1	5	3	0;0;0;0;0	19	-	49812335-49812638;49811699-49812638;49812335-49812615;49811699-49812615;49812335-49812447	49811631-49811699;49812251-49812335;49812447-49812736	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=19%3A49812736-49811631
FUZ	ENSG00000010361	gene:ENSG00000010361:t:49812251-49812335	0.0023;0.0853;-0.1457;0.0419	9.907e-02;7.186e-01;9.261e-01;4.183e-01	7.800e-01;9.699e-02;1.301e-02;3.309e-01	0.0829;0.0888;0.7076;0.1264	0.0822;0.1920;0.5398;0.1800	t|1e1.2o2|1e2.1o3|1e2.2o3|1e2.3o3	4	3	0;0;0;0	19	-	49812335-49812996;49812335-49812638;49812335-49812615;49812335-49812447	49812251-49812335;49812447-49812736;49812996-49813309	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=19%3A49813309-49812251
LRRC23	ENSG00000010626	gene:ENSG00000010626:s:6907315-6907733	0.0785;-0.0785	6.248e-01;6.248e-01	1.016e-01;1.016e-01	0.7631;0.2369	0.8696;0.1304	s|1e1.1o1|1e2.1o1	2	3	0;0	12	+	6907445-6909890;6907445-6913891	6907315-6907733;6909890-6910026;6913891-6914241	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=12%3A6914241-6907315
SCMH1	ENSG00000010803	gene:ENSG00000010803:s:41113283-41113526	-0.0510;0.0510	5.407e-01;5.407e-01	2.333e-01;2.333e-01	0.9608;0.0392	0.8971;0.1029	s|1e1.1o1|1e2.1o1	2	3	0;0	1	-	41075451-41113283;41048890-41113283	41048690-41048890;41075219-41075451;41113283-41113526	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=1%3A41113526-41048690
SCMH1	ENSG00000010803	gene:ENSG00000010803:s:41160875-41160898	0.0581;-0.0682;0.0052	5.386e-01;5.935e-01;2.646e-01	1.642e-01;1.449e-01;4.556e-01	0.3932;0.2538;0.3480	0.4845;0.1668;0.3522	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;1	1	-	41159933-41160875;41151684-41160875;41143112-41160875	41142878-41143112;41151614-41151684;41159725-41159933;41160875-41160898	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=1%3A41160898-41142878
SCMH1	ENSG00000010803	gene:ENSG00000010803:t:41048690-41048890	0.0612;-0.0612	5.980e-01;5.980e-01	1.827e-01;1.827e-01	0.0360;0.9640	0.0961;0.9039	t|1e1.1o1|1e2.1o1	2	3	0;0	1	-	41048890-41113283;41048890-41070595	41048690-41048890;41070595-41070721;41113283-41113526	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=1%3A41113526-41048690
SCMH1	ENSG00000010803	gene:ENSG00000010803:t:41151614-41151684	-0.0644;0.0510;0.0073	5.714e-01;4.862e-01;2.748e-01	1.554e-01;1.890e-01;4.487e-01	0.2498;0.4184;0.3300	0.1643;0.4942;0.3381	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	1	-	41151684-41160875;41151684-41159725;41151684-41152599	41151614-41151684;41152599-41152741;41159725-41159933;41160875-41160898	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=1%3A41160898-41151614
HIVEP2	ENSG00000010818	gene:ENSG00000010818:t:142836935-142837047	-0.0039;0.0031;-0.0006;-0.0303;-0.0082;0.0539	2.267e-01;1.384e-01;6.327e-03;3.127e-01;1.290e-01;5.212e-01	5.717e-01;7.003e-01;9.823e-01;4.368e-01;7.154e-01;2.629e-01	0.3042;0.1811;0.0300;0.1898;0.1309;0.1683	0.2877;0.1871;0.0181;0.1467;0.1168;0.2384	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1	6	7	0;0;0;0;1;1	6	-	142837047-142945944;142837047-142945491;142837047-142945099;142837047-142944801;142837047-142901664;142837047-142885396	142836935-142837047;142885396-na;142901664-na;142944801-142945071;142945099-142945195;142945491-142945555;142945944-142946365	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=6%3A142946365-142836935
RNF216	ENSG00000011275	gene:ENSG00000011275:s:5752846-5752979	-0.0641;0.0641	5.864e-01;5.864e-01	1.735e-01;1.735e-01	0.3611;0.6389	0.2889;0.7111	s|1e1.1o2|1e1.2o2	2	2	0;0	7	-	5741815-5752846;5741644-5752846	5740973-5741815;5752846-5752979	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=7%3A5752979-5740973
LARS2	ENSG00000011376	gene:ENSG00000011376:s:45388561-45388680	0.0966;-0.0966	7.997e-01;7.997e-01	6.281e-02;6.281e-02	0.7349;0.2651	0.8540;0.1460	s|1e1.1o1|1e2.1o1	2	3	0;0	3	+	45388680-45391583;45388680-45394433	45388561-45388680;45391583-45391648;45394433-45394687	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=3%3A45394687-45388561
LARS2	ENSG00000011376	gene:ENSG00000011376:t:45394433-45394687	-0.0913;0.0913	7.310e-01;7.310e-01	7.738e-02;7.738e-02	0.3299;0.6701	0.2138;0.7862	t|1e1.1o1|1e2.1o1	2	3	0;0	3	+	45388680-45394433;45391648-45394433	45388561-45388680;45391583-45391648;45394433-45394687	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=3%3A45394687-45388561
CEP68	ENSG00000011523	gene:ENSG00000011523:s:65056354-65056528	0.0506;-0.0070;-0.0151;-0.0239	4.891e-01;8.112e-02;2.313e-01;2.506e-01	2.599e-01;8.121e-01;5.262e-01;6.032e-01	0.4569;0.0723;0.3917;0.0749	0.5240;0.0591;0.3710;0.0467	s|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1	4	3	0;0;0;0	2	+	65056524-65069399;65056524-65071454;65056528-65069399;65056528-65071454	65056354-65056528;65069399-65069841;65070729-65072569	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=2%3A65072569-65056354
ERCC1	ENSG00000012061	gene:ENSG00000012061:t:45423270-45423566	-0.0010;-0.0021;0.0582;-0.0365	1.071e-02;9.513e-02;5.743e-01;3.744e-01	9.705e-01;7.702e-01;2.397e-01;3.890e-01	0.0352;0.1345;0.2176;0.6123	0.0198;0.1301;0.2870;0.5595	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2	4	4	0;0;0;0	19	-	45423381-45478736;45423381-45449173;45423381-45423823;45423381-45423781	45423270-45423566;45423781-45424367;45449173-45449244;45478736-45478828	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=19%3A45478828-45423270
CD22	ENSG00000012124	gene:ENSG00000012124:s:35332546-35333090	0.0721;-0.0721	6.270e-01;6.270e-01	1.341e-01;1.341e-01	0.7443;0.2557	0.8418;0.1582	s|1e1.1o1|1e2.1o1	2	3	0;0	19	+	35332924-35336036;35332924-35336149	35332546-35333090;35336036-35336042;35336149-35336219	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=19%3A35336219-35332546
EXTL3	ENSG00000012232	gene:ENSG00000012232:s:28701500-28701678	-0.0698;0.0946;-0.0021	6.349e-01;7.855e-01;2.126e-02	1.441e-01;6.762e-02;9.434e-01	0.9067;0.0637;0.0321	0.8131;0.1784;0.0088	s|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;0;0	8	+	28701659-28713457;28701659-28715585;28701659-28731223	28701500-28701678;28713457-28713580;28715585-28716066;28731223-28731350	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=8%3A28731350-28701500
UBR7	ENSG00000012963	gene:ENSG00000012963:t:93214929-93214982	0.0554;-0.0554	5.481e-01;5.481e-01	2.017e-01;2.017e-01	0.0446;0.9554	0.1029;0.8971	t|1e1.1o1|1e2.1o1	2	3	0;0	14	+	93210708-93214929;93212127-93214929	93210648-93210708;93212032-93212127;93214929-93214982	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=14%3A93214982-93210648
NUB1	ENSG00000013374	gene:ENSG00000013374:s:151360141-151360914	-0.0528;0.0528	5.272e-01;5.272e-01	3.094e-01;3.094e-01	0.9291;0.0709	0.8584;0.1416	s|1e2.1o1|2e1.1o1	2	3	0;0	7	+	151360247-151366939;151360914-151361059	151360141-151360914;151361059-151361249;151366939-151367125	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=7%3A151367125-151360141
CLK1	ENSG00000013441	gene:ENSG00000013441:t:200860125-200860215	-0.0644;0.0644	6.361e-01;6.361e-01	1.706e-01;1.706e-01	0.4133;0.5867	0.3388;0.6612	t|1e1.1o1|i	2	2	0;0	2	-	200860215-200861238;200860216-200860964	200860125-200860215;200861090-200861466	200860216-200860964	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=2%3A200861466-200860125
POLA2	ENSG00000014138	gene:ENSG00000014138:t:65267477-65267568	0.0694;-0.0694	6.036e-01;6.036e-01	1.424e-01;1.423e-01	0.0604;0.9396	0.1423;0.8577	t|1e1.1o1|1e2.1o1	2	3	0;0	11	+	65262371-65267477;65266706-65267477	65261913-65262371;65266481-65266706;65267477-65267568	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=11%3A65267568-65261913
PHLDB1	ENSG00000019144	gene:ENSG00000019144:s:118607615-118607699	-0.0663;0.0663	6.430e-01;6.430e-01	2.063e-01;2.063e-01	0.1783;0.8217	0.1044;0.8956	s|1e1.1o1|1e2.1o1	2	3	0;0	11	+	118607699-118613294;118607699-118613816	118607615-118607699;118613153-118613450;118613816-118613896	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=11%3A118613896-118607615
PHLDB1	ENSG00000019144	gene:ENSG00000019144:s:118639162-118639355	-0.0946;0.0946	7.271e-01;7.271e-01	6.925e-02;6.925e-02	0.6192;0.3808	0.5076;0.4924	s|1e1.1o1|1e2.1o1	2	3	0;0	11	+	118639251-118642254;118639251-118643800	118639162-118639355;118642039-118642394;118643800-118643940	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=11%3A118643940-118639162
PHLDB1	ENSG00000019144	gene:ENSG00000019144:t:118642039-118642394	-0.1418;0.1418	9.291e-01;9.291e-01	1.424e-02;1.424e-02	0.5268;0.4732	0.3709;0.6291	t|1e1.1o1|1e2.1o1	2	3	0;0	11	+	118639251-118642254;118641784-118642254	118639162-118639355;118639407-118641784;118642039-118642394	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=11%3A118642394-118639162
PHLDB1	ENSG00000019144	gene:ENSG00000019144:t:118645356-118645650	-0.0561;0.0561	5.405e-01;5.405e-01	2.554e-01;2.554e-01	0.9431;0.0569	0.8737;0.1263	t|1e1.1o1|1e2.1o1	2	3	0;0	11	+	118644174-118645356;118644691-118645356	118644072-118644302;118644647-118644691;118645356-118645650	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=11%3A118645650-118644072
MNAT1	ENSG00000020426	gene:ENSG00000020426:t:60808324-60809015	-0.0462;-0.0017;0.0541	4.612e-01;7.355e-02;5.383e-01	3.444e-01;8.223e-01;2.472e-01	0.6783;0.1833;0.1427	0.6188;0.1797;0.2067	t|1e1.1o1|1e2.1o1|1e3.1o1	3	4	0;1;1	14	+	60798160-60808325;60799391-60808325;60800041-60808325	na-60800041;60798087-60798160;60799259-60799391;60808324-60809015	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=14%3A60809015-60798087
MNAT1	ENSG00000020426	gene:ENSG00000020426:t:60818722-60818860	0.0524;-0.0524	5.284e-01;5.284e-01	3.386e-01;3.386e-01	0.7576;0.2424	0.8207;0.1793	t|1e1.1o1|1e2.1o1	2	3	0;1	14	+	60812127-60818722;60817949-60818722	60811986-60812127;60817918-60817949;60818722-60818860	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=14%3A60818860-60811986
SAMD4A	ENSG00000020577	gene:ENSG00000020577:s:54702062-54703867	-0.0509;0.0509	4.858e-01;4.858e-01	2.339e-01;2.339e-01	0.4048;0.5952	0.3373;0.6627	s|1e1.1o1|1e2.1o1	2	3	0;0	14	+	54702580-54737024;54702580-54748815	54702062-54703867;54737024-54737287;54748815-54748924	http://genome.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=14%3A54748924-54702062
