ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
6134	ENSG00000205352	PRR13	chr12	+	53443390	53443773	53443678	53443773	53442694	53442733	6134	62,63,64,44,151,230,177,106,74,175,50,99	0,0,0,0,0,3,1,1,0,0,0,0	107,76,82,37,87,87,94,36,60,82,125,93	2,0,7,0,5,0,2,0,2,2,0,2	388	100	0.000267327092191	0.0424388087214	1.0,1.0,1.0,1.0,1.0,0.952,0.979,0.965,1.0,1.0,1.0,1.0	0.932,1.0,0.751,1.0,0.818,1.0,0.924,1.0,0.885,0.914,1.0,0.923	0.062
6312	ENSG00000255717	SNHG1	chr11	-	62853551	62854064	62853551	62853833	62854518	62854551	6312	28,44,37,18,32,20,34,15,5,33,9,22	1,0,23,0,0,0,4,1,0,2,0,0	30,26,11,19,23,31,26,20,28,31,18,41	0,0,0,0,0,0,1,0,1,0,0,0	331	100	1.37629675645e-05	0.00452385543155	0.894,1.0,0.327,1.0,1.0,1.0,0.72,0.819,1.0,0.833,1.0,1.0	1.0,1.0,1.0,1.0,1.0,1.0,0.887,1.0,0.894,1.0,1.0,1.0	-0.099
6519	ENSG00000170485	NPAS2	chr2	+	100995399	100996055	100995795	100996055	100993346	100993527	6519	5,4,32,4,21,30,26,8,16,20,5,15	4,0,2,0,4,3,1,1,2,1,1,2	9,7,13,5,20,8,12,26,12,15,11,17	2,0,0,0,2,0,2,3,0,1,0,1	496	100	5.73718804209e-06	0.00207921578941	0.201,1.0,0.763,1.0,0.514,0.668,0.84,0.617,0.617,0.801,0.502,0.602	0.476,1.0,1.0,1.0,0.668,1.0,0.547,0.636,1.0,0.752,1.0,0.774	-0.144
6620	ENSG00000136463	TACO1	chr17	+	63606312	63607464	63607286	63607464	63604533	63604640	6620	22,27,26,25,56,45,42,38,20,55,10,29	2,2,7,2,2,2,0,0,0,1,0,0	35,33,61,21,20,30,31,21,37,26,13,29	0,2,0,0,0,2,1,0,0,0,0,0	1074	100	4.83245926519e-06	0.00180700773369	0.506,0.557,0.257,0.538,0.723,0.677,1.0,1.0,1.0,0.837,1.0,1.0	1.0,0.606,1.0,1.0,1.0,0.583,0.743,1.0,1.0,1.0,1.0,1.0	-0.153
6860	ENSG00000003393	ALS2	chr2	-	201727211	201727775	201727211	201727278	201728511	201728640	6860	37,32,31,29,59,57,55,29,43,63,17,37	2,1,4,0,2,3,0,2,1,1,2,2	60,27,55,31,39,39,65,28,31,35,19,56	0,0,0,1,1,0,1,1,1,1,1,2	597	100	5.00400150898e-05	0.0118993292612	0.756,0.843,0.565,1.0,0.832,0.761,1.0,0.708,0.878,0.913,0.587,0.756	1.0,1.0,1.0,0.839,0.867,1.0,0.916,0.824,0.839,0.854,0.761,0.824	-0.094
6919	ENSG00000081014	AP4E1	chr15	+	50934535	50934697	50934623	50934697	50930804	50930971	6919	1,2,6,1,1,2,3,0,0,2,2,0	13,21,7,11,11,9,14,7,8,14,3,12	0,3,51,3,11,4,3,1,4,2,0,7	11,15,16,7,8,14,12,6,11,15,8,12	188	100	4.35271538761e-05	0.0109859427301	0.039,0.048,0.313,0.046,0.046,0.106,0.102,0.0,0.0,0.071,0.262,0.0	0.0,0.096,0.629,0.186,0.422,0.132,0.117,0.081,0.162,0.066,0.0,0.237	-0.091
7689	ENSG00000242808	SOX2-OT	chr3	+	181610856	181610929	181610860	181610929	181563719	181563928	7689	0,1,0,0,3,0,1,0,0,0,0,3	3,7,1,3,7,4,9,1,7,7,1,3	0,5,5,3,0,2,1,3,0,3,0,2	5,7,0,7,1,4,7,10,3,4,2,1	104	100	2.35287841877e-07	0.000151161743504	0.0,0.121,0.0,0.0,0.292,0.0,0.097,0.0,0.0,0.0,0.0,0.49	0.0,0.407,1.0,0.292,0.0,0.325,0.121,0.224,0.0,0.419,0.0,0.658	-0.204
8004	ENSG00000168000	BSCL2	chr11	-	62691074	62691421	62691074	62691141	62694567	62694711	8004	21,11,5,14,22,35,20,11,20,31,7,16	2,3,6,0,2,2,1,0,2,2,0,1	21,16,51,11,9,14,10,22,7,19,5,21	1,0,0,0,0,0,1,0,1,1,0,0	380	100	1.36263695882e-08	1.750864616e-05	0.734,0.491,0.18,1.0,0.743,0.822,0.84,1.0,0.725,0.803,1.0,0.808	0.847,1.0,1.0,1.0,1.0,1.0,0.725,1.0,0.648,0.833,1.0,1.0	-0.159
8351	ENSG00000110075	PPP6R3	chr11	+	68587797	68588024	68587944	68588024	68583042	68583129	8351	3,14,12,9,16,9,9,5,3,5,6,14	0,1,2,0,5,5,4,0,3,2,1,1	9,4,16,5,6,9,13,8,11,5,9,16	1,0,0,3,0,1,3,0,0,1,0,0	247	100	2.64710835474e-08	2.49428196573e-05	1.0,0.85,0.708,1.0,0.564,0.422,0.477,1.0,0.288,0.503,0.708,0.85	0.785,1.0,1.0,0.403,1.0,0.785,0.637,1.0,1.0,0.669,1.0,1.0	-0.159
8388	ENSG00000103042	SLC38A7	chr16	-	58683954	58684178	58683954	58684083	58684716	58684770	8388	11,15,9,12,18,20,22,20,16,24,9,16	1,0,0,1,2,0,1,0,2,1,0,0	19,19,23,11,11,27,21,16,21,15,7,32	0,3,11,2,0,3,1,1,2,0,3,1	195	100	7.05528235723e-07	0.000356140574418	0.849,1.0,1.0,0.86,0.822,1.0,0.919,1.0,0.804,0.925,1.0,1.0	1.0,0.765,0.517,0.738,1.0,0.822,0.915,0.891,0.843,1.0,0.545,0.943	0.1
8415	ENSG00000142687	KIAA0319L	chr1	-	35442905	35444303	35442905	35443028	35448172	35448332	8415	65,47,67,42,91,122,93,59,70,84,43,66	0,3,5,0,2,1,2,1,3,1,0,0	77,63,80,34,93,85,69,64,67,50,43,81	0,0,0,0,1,1,0,1,0,1,0,0	1375	100	2.4370641615e-05	0.00713234756726	1.0,0.533,0.494,1.0,0.768,0.899,0.772,0.811,0.629,0.859,1.0,1.0	1.0,1.0,1.0,1.0,0.871,0.861,1.0,0.823,1.0,0.784,1.0,1.0	-0.131
8672	ENSG00000143850	PLEKHA6	chr1	-	204261305	204261508	204261305	204261448	204264941	204265042	8672	9,10,38,1,5,17,8,9,7,9,4,6	10,18,33,19,32,51,35,19,12,32,12,22	6,6,12,2,5,6,8,1,3,1,3,4	25,28,42,12,41,23,33,19,16,20,12,19	160	100	0.000270234384104	0.0424388087214	0.36,0.258,0.419,0.032,0.089,0.172,0.125,0.228,0.267,0.15,0.172,0.146	0.13,0.118,0.152,0.094,0.071,0.14,0.132,0.032,0.105,0.03,0.135,0.116	0.097
9437	ENSG00000176623	RMDN1	chr8	-	86472348	86474358	86472348	86472479	86474819	86474953	9437	44,61,20,35,45,65,68,32,39,58,20,42	0,0,1,2,0,0,0,1,0,0,0,0	47,45,58,55,29,84,42,51,65,65,30,38	3,0,0,0,4,1,1,4,3,1,3,2	1979	100	3.36508598764e-13	4.75621253493e-09	1.0,1.0,0.503,0.469,1.0,1.0,1.0,0.618,1.0,1.0,1.0,1.0	0.442,1.0,1.0,1.0,0.268,0.809,0.68,0.392,0.523,0.767,0.336,0.49	0.24
9729	ENSG00000111450	STX2	chr12	-	130789644	130791977	130789644	130791916	130798524	130798635	9729	6,19,9,4,14,8,9,9,7,11,9,8	0,2,1,1,1,2,2,0,0,2,1,1	19,8,7,12,12,18,5,11,7,6,2,9	0,1,13,0,1,7,5,1,2,3,1,3	161	100	4.19007265456e-05	0.0109671272036	1.0,0.855,0.848,0.713,0.897,0.713,0.736,1.0,1.0,0.774,0.848,0.832	1.0,0.832,0.251,1.0,0.882,0.615,0.383,0.872,0.685,0.554,0.554,0.651	0.161
10353	ENSG00000142784	WDTC1	chr1	+	27305000	27305193	27305058	27305193	27303620	27303795	10353	19,31,40,18,42,86,38,15,41,52,8,29	0,3,2,2,4,12,3,2,2,2,2,2	32,21,30,9,39,31,46,40,21,39,18,27	2,1,0,0,0,2,4,0,0,2,0,4	158	100	3.00029367933e-05	0.00815502901224	1.0,0.867,0.927,0.851,0.869,0.819,0.889,0.826,0.928,0.943,0.717,0.902	0.91,0.93,1.0,1.0,1.0,0.907,0.879,1.0,1.0,0.925,1.0,0.81	-0.069
10370	ENSG00000228203	GRASLND	chr2	-	6915822	6916044	6915822	6915967	6916815	6917224	10370	3,0,3,2,1,8,0,2,2,3,2,0	7,8,7,16,20,18,9,10,8,18,4,9	2,2,0,0,2,1,1,0,0,0,0,0	8,6,36,3,12,13,21,1,10,9,4,10	177	100	9.06780467691e-06	0.00312595978789	0.195,0.0,0.195,0.066,0.027,0.201,0.0,0.102,0.124,0.086,0.22,0.0	0.124,0.158,0.0,0.0,0.086,0.042,0.026,0.0,0.0,0.0,0.0,0.0	0.065
11602	ENSG00000100109	TFIP11	chr22	-	26511118	26511195	26511118	26511153	26512098	26512175	11602	6,11,17,7,10,17,8,8,9,7,3,5	1,2,2,1,3,2,4,0,0,3,1,2	10,13,12,11,4,5,5,2,3,11,7,5	4,1,0,0,0,0,0,1,0,0,0,0	142	100	5.23636579208e-07	0.000296043176421	0.809,0.795,0.857,0.831,0.701,0.857,0.585,1.0,1.0,0.622,0.679,0.638	0.638,0.902,1.0,1.0,1.0,1.0,1.0,0.585,1.0,1.0,1.0,1.0	-0.146
11733	ENSG00000161939	RNASEK-C17orf49	chr17	+	7017256	7017520	7017260	7017520	7016494	7016685	11733	2,6,2,4,4,4,6,6,2,15,2,4	1,0,2,0,3,4,2,1,3,4,1,0	9,7,11,1,3,3,10,6,7,2,1,5	0,0,0,1,0,1,0,2,1,0,0,0	104	100	3.18690219214e-07	0.000195842067755	0.658,1.0,0.49,1.0,0.562,0.49,0.743,0.852,0.391,0.783,0.658,1.0	1.0,1.0,1.0,0.49,1.0,0.743,1.0,0.743,0.871,1.0,1.0,1.0	-0.185
12028	ENSG00000065029	ZNF76	chr6	+	35292539	35292787	35292553	35292787	35291557	35291737	12028	0,1,4,0,1,8,2,2,2,1,2,0	8,15,10,4,15,18,18,10,10,14,11,10	0,0,0,0,0,0,0,2,0,2,1,1	9,7,12,7,5,12,4,8,6,19,6,11	114	100	2.57168976815e-05	0.00726965263661	0.0,0.055,0.26,0.0,0.055,0.281,0.089,0.149,0.149,0.059,0.138,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.085,0.128,0.074	0.064
13264	ENSG00000141503	MINK1	chr17	+	4891455	4891716	4891515	4891716	4890950	4891124	13264	24,45,64,18,53,88,47,29,47,52,30,35	3,4,9,3,2,11,6,4,1,2,2,3	53,33,15,12,67,34,45,32,32,30,30,23	3,0,0,1,5,0,3,1,2,1,1,0	160	100	7.99873061053e-06	0.00282635146123	0.833,0.875,0.816,0.789,0.943,0.833,0.83,0.819,0.967,0.942,0.904,0.879	0.917,1.0,1.0,0.882,0.893,1.0,0.904,0.952,0.909,0.949,0.949,1.0	-0.077
13785	ENSG00000090674	MCOLN1	chr19	+	7530285	7530501	7530434	7530501	7529589	7529712	13785	16,20,32,26,21,30,34,12,23,19,17,16	1,0,3,1,3,2,0,4,0,2,5,1	18,16,32,14,35,23,22,26,9,23,14,18	2,2,0,1,0,2,0,0,1,0,1,0	249	100	3.15798538834e-05	0.00842169159977	0.865,1.0,0.811,0.913,0.738,0.858,1.0,0.546,1.0,0.792,0.577,0.865	0.783,0.763,1.0,0.849,1.0,0.822,1.0,1.0,0.783,1.0,0.849,1.0	-0.074
14079	ENSG00000144591	GMPPA	chr2	+	219505694	219505761	219505714	219505761	219505457	219505555	14079	0,5,2,2,3,1,4,4,3,3,1,3	6,9,6,5,12,8,11,7,11,4,4,7	4,1,0,0,1,1,2,1,0,1,2,1	12,8,23,2,8,2,8,9,12,2,2,9	120	100	0.000201202673683	0.0346804706078	0.0,0.316,0.217,0.25,0.172,0.094,0.233,0.323,0.185,0.385,0.172,0.263	0.217,0.094,0.0,0.0,0.094,0.294,0.172,0.085,0.0,0.294,0.455,0.085	0.068
14115	ENSG00000077522	ACTN2	chr1	+	236734432	236737214	236737121	236737214	236731232	236731314	14115	33,17,33,18,43,64,53,21,44,41,24,39	0,5,11,0,2,2,1,3,2,3,1,2	30,44,65,27,18,42,24,38,29,30,16,17	1,2,0,0,0,2,0,0,0,0,1,0	2789	100	2.96274116351e-12	1.39584612017e-08	1.0,0.109,0.097,1.0,0.435,0.534,0.655,0.201,0.441,0.329,0.463,0.411	0.518,0.441,1.0,1.0,1.0,0.43,1.0,1.0,1.0,1.0,0.365,1.0	-0.34
14758	ENSG00000087152	ATXN7L3	chr17	-	44195799	44195885	44195799	44195828	44196395	44196418	14758	25,14,25,15,26,46,39,8,23,31,8,25	1,0,13,0,1,4,2,1,2,2,1,0	32,20,31,9,21,17,35,20,25,23,11,20	4,0,0,0,0,1,1,3,0,2,0,0	157	100	8.41490484738e-07	0.000383665371332	0.941,1.0,0.551,1.0,0.943,0.88,0.925,0.836,0.88,0.908,0.836,1.0	0.836,1.0,1.0,1.0,1.0,0.915,0.957,0.809,1.0,0.88,1.0,1.0	-0.058
14937	ENSG00000067560	RHOA	chr3	-	49359139	49362626	49359139	49360382	49368427	49368548	14937	327,619,410,281,663,524,531,338,411,600,264,434	1,0,7,0,1,0,7,0,1,3,0,3	393,363,626,267,286,507,389,489,448,484,238,334	0,0,0,0,0,2,1,0,1,0,1,0	2344	100	0.000110655739201	0.022876552327	0.933,1.0,0.714,1.0,0.966,1.0,0.764,1.0,0.946,0.895,1.0,0.861	1.0,1.0,1.0,1.0,1.0,0.915,0.943,1.0,0.95,1.0,0.91,1.0	-0.053
15373	ENSG00000134769	DTNA	chr18	+	34851785	34851928	34851833	34851928	34848295	34848383	15373	0,0,0,0,0,1,0,1,0,2,1,1	3,6,8,6,13,16,18,3,2,8,4,7	1,1,22,0,8,1,4,2,0,5,2,4	8,8,7,4,24,9,10,10,6,6,3,7	148	100	1.58040247555e-12	1.11687042947e-08	0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.184,0.0,0.145,0.145,0.088	0.078,0.078,0.68,0.0,0.184,0.07,0.213,0.119,0.0,0.36,0.311,0.279	-0.147
15410	ENSG00000168488	ATXN2L	chr16	+	28835545	28835758	28835548	28835758	28835277	28835399	15410	3,4,9,1,9,4,3,1,1,5,2,9	8,17,19,6,27,33,21,28,19,21,11,13	2,3,0,1,0,0,0,3,0,0,1,1	12,7,20,4,44,11,22,25,4,23,10,14	103	100	9.89306414567e-11	3.49571421587e-07	0.267,0.186,0.315,0.139,0.244,0.105,0.122,0.034,0.049,0.188,0.15,0.402	0.139,0.294,0.0,0.195,0.0,0.0,0.0,0.104,0.0,0.0,0.088,0.065	0.11
15928	ENSG00000173065	FAM222B	chr17	-	28755979	28759876	28755979	28759764	28766585	28766707	15928	17,32,33,15,22,33,18,11,19,21,11,16	3,4,3,0,3,1,4,0,1,0,1,1	19,18,6,6,22,7,11,30,11,7,19,19	0,1,0,0,2,1,0,2,0,2,0,0	212	100	0.00017675228507	0.0320284204767	0.728,0.791,0.838,1.0,0.776,0.94,0.68,1.0,0.9,1.0,0.838,0.883	1.0,0.895,1.0,1.0,0.838,0.768,1.0,0.876,1.0,0.623,1.0,1.0	-0.052
16156	ENSG00000163755	HPS3	chr3	+	149167033	149167240	149167064	149167240	149163841	149163949	16156	4,22,4,6,16,4,9,1,7,7,5,12	2,1,2,2,0,1,1,3,4,1,1,2	7,16,18,9,12,21,5,8,3,17,13,11	0,1,0,0,0,0,0,2,3,4,2,1	131	100	1.66653810029e-05	0.0050116701084	0.604,0.944,0.604,0.696,1.0,0.753,0.873,0.203,0.572,0.842,0.792,0.821	1.0,0.924,1.0,1.0,1.0,1.0,1.0,0.753,0.433,0.764,0.832,0.894	-0.158
17603	ENSG00000101654	RNMT	chr18	+	13759941	13764556	13762038	13764556	13754113	13754147	17603	47,66,39,44,104,134,95,53,86,98,24,90	2,3,9,2,0,1,1,0,0,2,1,1	88,99,61,80,66,89,103,90,63,87,44,95	0,4,0,0,0,3,0,0,0,1,1,0	2197	100	1.04025243974e-08	1.47029279833e-05	0.517,0.5,0.165,0.5,1.0,0.859,0.812,1.0,1.0,0.69,0.522,0.804	1.0,0.53,1.0,1.0,1.0,0.575,1.0,1.0,1.0,0.798,0.667,1.0	-0.183
19357	ENSG00000119688	ABCD4	chr14	-	74292747	74293248	74292747	74292869	74295147	74295198	19357	3,10,17,7,9,7,12,12,3,8,4,8	2,1,0,3,2,1,2,0,0,1,0,4	9,13,1,3,8,11,5,11,12,10,4,9	0,0,0,0,5,0,0,0,2,1,0,1	479	100	5.05136377299e-05	0.0118993292612	0.238,0.676,1.0,0.328,0.484,0.594,0.556,1.0,1.0,0.625,1.0,0.295	1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.556,0.676,1.0,0.653	-0.195
19915	ENSG00000183258	DDX41	chr5	-	177515185	177515339	177515185	177515258	177515928	177515989	19915	1,4,7,4,9,11,12,2,8,6,7,6	5,0,1,2,2,4,1,1,4,2,0,2	9,10,22,1,1,6,11,9,4,3,2,9	1,1,0,0,0,0,4,0,0,3,0,0	181	100	9.0401427455e-09	1.41970419517e-05	0.1,1.0,0.795,0.525,0.713,0.603,0.869,0.525,0.525,0.624,1.0,0.624	0.833,0.847,1.0,1.0,1.0,1.0,0.603,1.0,1.0,0.356,1.0,1.0	-0.228
19916	ENSG00000183258	DDX41	chr5	-	177515185	177515361	177515185	177515258	177515928	177515989	19916	1,4,8,4,11,11,12,2,8,6,7,6	5,0,1,2,2,4,1,1,4,2,0,2	9,10,22,1,1,6,10,8,4,3,2,9	1,1,0,0,0,0,4,0,0,3,0,0	203	100	1.72630412187e-08	2.03329853821e-05	0.09,1.0,0.798,0.496,0.73,0.575,0.855,0.496,0.496,0.596,1.0,0.596	0.816,0.831,1.0,1.0,1.0,1.0,0.552,1.0,1.0,0.33,1.0,1.0	-0.233
20610	ENSG00000080823	MOK	chr14	-	102232534	102232708	102232534	102232671	102233687	102233789	20610	10,10,11,7,13,19,23,11,12,13,4,5	0,0,2,3,4,1,1,3,4,5,1,2	19,13,57,5,4,15,7,13,8,17,2,19	0,0,0,1,0,1,0,3,1,0,0,1	137	100	7.491913534e-09	1.32363382362e-05	1.0,1.0,0.801,0.63,0.703,0.933,0.944,0.728,0.686,0.655,0.745,0.646	1.0,1.0,1.0,0.785,1.0,0.916,1.0,0.76,0.854,1.0,1.0,0.933	-0.148
20639	ENSG00000134138	MEIS2	chr15	-	37096288	37096430	37096288	37096407	37097966	37098199	20639	6,15,19,12,25,29,28,11,9,25,9,10	1,0,1,0,1,0,1,0,0,1,3,0	10,8,33,13,18,12,12,23,10,16,6,12	1,0,5,2,1,3,4,1,2,0,4,0	123	100	1.57330365965e-05	0.0049427849844	0.83,1.0,0.939,1.0,0.953,1.0,0.958,1.0,1.0,0.953,0.709,1.0	0.89,1.0,0.843,0.841,0.936,0.765,0.709,0.949,0.803,1.0,0.549,1.0	0.088
20857	ENSG00000250903	GMDS-DT	chr6	+	2398865	2399037	2398882	2399037	2398576	2398778	20857	6,4,8,4,11,8,9,4,8,12,5,0	0,0,0,0,0,0,0,0,0,1,1,6	6,2,1,10,6,8,5,0,5,6,1,1	0,9,0,0,0,0,6,24,8,11,3,3	117	100	5.866567232e-10	1.38196768762e-06	1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.911,0.81,0.0	1.0,0.16,1.0,1.0,1.0,1.0,0.416,0.0,0.348,0.318,0.222,0.222	0.336
21551	ENSG00000167685	ZNF444	chr19	+	56159623	56160893	56159626	56160893	56158493	56158602	21551	2,2,6,0,5,12,12,1,5,4,2,1	1,5,2,5,14,3,1,2,2,6,3,2	9,4,3,3,4,2,11,8,1,5,1,5	0,4,0,0,3,0,0,2,0,1,1,1	103	100	3.59851134446e-08	3.07260796583e-05	0.66,0.28,0.744,0.0,0.257,0.795,0.921,0.327,0.708,0.393,0.393,0.327	1.0,0.493,1.0,1.0,0.564,1.0,1.0,0.795,1.0,0.829,0.493,0.829	-0.35
22337	ENSG00000143543	JTB	chr1	-	153976692	153976922	153976692	153976775	153977338	153977394	22337	4,4,6,4,10,12,13,5,6,8,6,3	4,2,1,2,2,0,2,1,6,0,0,0	6,5,8,2,7,8,6,7,7,4,12,16	0,3,0,1,1,0,0,0,1,1,0,0	247	100	2.07862956403e-07	0.000145889880554	0.288,0.447,0.708,0.447,0.669,1.0,0.725,0.669,0.288,1.0,1.0,1.0	1.0,0.403,1.0,0.447,0.739,1.0,1.0,1.0,0.739,0.618,1.0,1.0	-0.142
22724	ENSG00000184371	CSF1	chr1	+	109923165	109924190	109924059	109924190	109921846	109921994	22724	3,25,53,6,31,21,9,12,3,14,13,12	0,0,4,1,3,2,2,1,1,1,1,1	11,10,13,6,17,13,10,4,8,9,10,32	0,0,0,0,1,3,0,2,0,0,0,0	994	100	9.97844763484e-08	7.42291467741e-05	1.0,1.0,0.571,0.376,0.51,0.514,0.312,0.547,0.232,0.585,0.567,0.547	1.0,1.0,1.0,1.0,0.631,0.304,1.0,0.168,1.0,1.0,1.0,1.0	-0.279
23257	ENSG00000290948	NA	chr15	-	82475477	82475637	82475477	82475615	82476785	82476940	23257	2,1,0,1,5,5,2,0,3,1,3,1	1,5,14,1,8,12,12,3,4,9,11,5	1,0,3,1,0,0,0,0,0,0,1,0	11,2,0,7,5,9,7,6,7,5,6,4	122	100	4.12123977978e-06	0.00166427437278	0.621,0.141,0.0,0.45,0.339,0.255,0.12,0.0,0.381,0.083,0.183,0.141	0.069,0.0,1.0,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0	0.118
